source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[cell subclass]	characteristics[activation encounter]	characteristics[activation state]	characteristics[age]	characteristics[developmental stage]	characteristics[individual]	characteristics[biological replicate]	characteristics[sex]	characteristics[disease]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	assay name	comment[data file]	comment[file uri]	comment[fractionation method]	comment[fraction identifier]	comment[technical replicate]	comment[label]	comment[MS2 mass analyzer]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[organism part]
PXD000561-Sample-19	Homo sapiens	blood	"CD8-positive, alpha-beta T cell"	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 534	Adult_CD8Tcells_bRP_Elite_77_f19.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_CD8Tcells_bRP_Elite_77_f19.raw	NT=high pH RPLC;AC=PRIDE:0000564	19	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	"CD8-positive, alpha-beta T cell"
PXD000561-Sample-19	Homo sapiens	blood	"CD8-positive, alpha-beta T cell"	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 535	Adult_CD8Tcells_bRP_Elite_77_f20.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_CD8Tcells_bRP_Elite_77_f20.raw	NT=high pH RPLC;AC=PRIDE:0000564	20	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	"CD8-positive, alpha-beta T cell"
PXD000561-Sample-19	Homo sapiens	blood	"CD8-positive, alpha-beta T cell"	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 536	Adult_CD8Tcells_bRP_Elite_77_f21.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_CD8Tcells_bRP_Elite_77_f21.raw	NT=high pH RPLC;AC=PRIDE:0000564	21	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	"CD8-positive, alpha-beta T cell"
PXD000561-Sample-19	Homo sapiens	blood	"CD8-positive, alpha-beta T cell"	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 537	Adult_CD8Tcells_bRP_Elite_77_f22.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_CD8Tcells_bRP_Elite_77_f22.raw	NT=high pH RPLC;AC=PRIDE:0000564	22	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	"CD8-positive, alpha-beta T cell"
PXD000561-Sample-19	Homo sapiens	blood	"CD8-positive, alpha-beta T cell"	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 538	Adult_CD8Tcells_bRP_Elite_77_f23.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_CD8Tcells_bRP_Elite_77_f23.raw	NT=high pH RPLC;AC=PRIDE:0000564	23	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	"CD8-positive, alpha-beta T cell"
PXD000561-Sample-19	Homo sapiens	blood	"CD8-positive, alpha-beta T cell"	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 539	Adult_CD8Tcells_bRP_Elite_77_f24.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_CD8Tcells_bRP_Elite_77_f24.raw	NT=high pH RPLC;AC=PRIDE:0000564	24	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	"CD8-positive, alpha-beta T cell"
PXD000561-Sample-19	Homo sapiens	blood	"CD8-positive, alpha-beta T cell"	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 540	Adult_CD8Tcells_bRP_Elite_77_f25.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_CD8Tcells_bRP_Elite_77_f25.raw	NT=high pH RPLC;AC=PRIDE:0000564	25	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	"CD8-positive, alpha-beta T cell"
PXD000561-Sample-19	Homo sapiens	blood	"CD8-positive, alpha-beta T cell"	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 541	Adult_CD8Tcells_bRP_Elite_77_f26.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_CD8Tcells_bRP_Elite_77_f26.raw	NT=high pH RPLC;AC=PRIDE:0000564	26	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	"CD8-positive, alpha-beta T cell"
PXD000561-Sample-19	Homo sapiens	blood	"CD8-positive, alpha-beta T cell"	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 542	Adult_CD8Tcells_bRP_Elite_77_f27.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_CD8Tcells_bRP_Elite_77_f27.raw	NT=high pH RPLC;AC=PRIDE:0000564	27	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	"CD8-positive, alpha-beta T cell"
PXD000561-Sample-20	Homo sapiens	blood	natural killer cell	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 543	Adult_NKcells_Gel_Elite_78_f01.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_NKcells_Gel_Elite_78_f01.raw	NT=SDS-PAGE;AC=PRIDE:0000568	1	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	natural killer cell
PXD000561-Sample-20	Homo sapiens	blood	natural killer cell	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 544	Adult_NKcells_Gel_Elite_78_f02.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_NKcells_Gel_Elite_78_f02.raw	NT=SDS-PAGE;AC=PRIDE:0000568	2	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	natural killer cell
PXD000561-Sample-20	Homo sapiens	blood	natural killer cell	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 545	Adult_NKcells_Gel_Elite_78_f03.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_NKcells_Gel_Elite_78_f03.raw	NT=SDS-PAGE;AC=PRIDE:0000568	3	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	natural killer cell
PXD000561-Sample-20	Homo sapiens	blood	natural killer cell	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 546	Adult_NKcells_Gel_Elite_78_f04.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_NKcells_Gel_Elite_78_f04.raw	NT=SDS-PAGE;AC=PRIDE:0000568	4	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	natural killer cell
PXD000561-Sample-20	Homo sapiens	blood	natural killer cell	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 547	Adult_NKcells_Gel_Elite_78_f05.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_NKcells_Gel_Elite_78_f05.raw	NT=SDS-PAGE;AC=PRIDE:0000568	5	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	natural killer cell
PXD000561-Sample-20	Homo sapiens	blood	natural killer cell	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 548	Adult_NKcells_Gel_Elite_78_f06.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_NKcells_Gel_Elite_78_f06.raw	NT=SDS-PAGE;AC=PRIDE:0000568	6	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	natural killer cell
PXD000561-Sample-20	Homo sapiens	blood	natural killer cell	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 549	Adult_NKcells_Gel_Elite_78_f07.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_NKcells_Gel_Elite_78_f07.raw	NT=SDS-PAGE;AC=PRIDE:0000568	7	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	natural killer cell
PXD000561-Sample-20	Homo sapiens	blood	natural killer cell	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 550	Adult_NKcells_Gel_Elite_78_f08.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_NKcells_Gel_Elite_78_f08.raw	NT=SDS-PAGE;AC=PRIDE:0000568	8	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	natural killer cell
PXD000561-Sample-20	Homo sapiens	blood	natural killer cell	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 551	Adult_NKcells_Gel_Elite_78_f09.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_NKcells_Gel_Elite_78_f09.raw	NT=SDS-PAGE;AC=PRIDE:0000568	9	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	natural killer cell
PXD000561-Sample-20	Homo sapiens	blood	natural killer cell	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 552	Adult_NKcells_Gel_Elite_78_f10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_NKcells_Gel_Elite_78_f10.raw	NT=SDS-PAGE;AC=PRIDE:0000568	10	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	natural killer cell
PXD000561-Sample-20	Homo sapiens	blood	natural killer cell	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 553	Adult_NKcells_Gel_Elite_78_f11.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_NKcells_Gel_Elite_78_f11.raw	NT=SDS-PAGE;AC=PRIDE:0000568	11	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	natural killer cell
PXD000561-Sample-20	Homo sapiens	blood	natural killer cell	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 554	Adult_NKcells_Gel_Elite_78_f12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_NKcells_Gel_Elite_78_f12.raw	NT=SDS-PAGE;AC=PRIDE:0000568	12	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	natural killer cell
PXD000561-Sample-20	Homo sapiens	blood	natural killer cell	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 555	Adult_NKcells_Gel_Elite_78_f13.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_NKcells_Gel_Elite_78_f13.raw	NT=SDS-PAGE;AC=PRIDE:0000568	13	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	natural killer cell
PXD000561-Sample-20	Homo sapiens	blood	natural killer cell	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 556	Adult_NKcells_Gel_Elite_78_f14.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_NKcells_Gel_Elite_78_f14.raw	NT=SDS-PAGE;AC=PRIDE:0000568	14	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	natural killer cell
PXD000561-Sample-20	Homo sapiens	blood	natural killer cell	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 557	Adult_NKcells_Gel_Elite_78_f15.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_NKcells_Gel_Elite_78_f15.raw	NT=SDS-PAGE;AC=PRIDE:0000568	15	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	natural killer cell
PXD000561-Sample-20	Homo sapiens	blood	natural killer cell	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 558	Adult_NKcells_Gel_Elite_78_f16.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_NKcells_Gel_Elite_78_f16.raw	NT=SDS-PAGE;AC=PRIDE:0000568	16	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	natural killer cell
PXD000561-Sample-20	Homo sapiens	blood	natural killer cell	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 559	Adult_NKcells_Gel_Elite_78_f17.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_NKcells_Gel_Elite_78_f17.raw	NT=SDS-PAGE;AC=PRIDE:0000568	17	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	natural killer cell
PXD000561-Sample-20	Homo sapiens	blood	natural killer cell	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 560	Adult_NKcells_Gel_Elite_78_f18.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_NKcells_Gel_Elite_78_f18.raw	NT=SDS-PAGE;AC=PRIDE:0000568	18	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	natural killer cell
PXD000561-Sample-20	Homo sapiens	blood	natural killer cell	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 561	Adult_NKcells_Gel_Elite_78_f19.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_NKcells_Gel_Elite_78_f19.raw	NT=SDS-PAGE;AC=PRIDE:0000568	19	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	natural killer cell
PXD000561-Sample-20	Homo sapiens	blood	natural killer cell	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 562	Adult_NKcells_Gel_Elite_78_f20.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_NKcells_Gel_Elite_78_f20.raw	NT=SDS-PAGE;AC=PRIDE:0000568	20	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	natural killer cell
PXD000561-Sample-20	Homo sapiens	blood	natural killer cell	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 563	Adult_NKcells_Gel_Elite_78_f21.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_NKcells_Gel_Elite_78_f21.raw	NT=SDS-PAGE;AC=PRIDE:0000568	21	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	natural killer cell
PXD000561-Sample-20	Homo sapiens	blood	natural killer cell	not available	not available	not available	not available	Adult	not applicable	1	not available	not available	not available	not available	not available	run 564	Adult_NKcells_Gel_Elite_78_f22.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_NKcells_Gel_Elite_78_f22.raw	NT=SDS-PAGE;AC=PRIDE:0000568	22	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.05 Da	natural killer cell
