source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[cell line]	characteristics[disease]	characteristics[biological replicate]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[cell line]
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 279	proteomic profiling by mass spectrometry	20190402_Hepg2_Up_8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Up_8.raw	1	39	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 280	proteomic profiling by mass spectrometry	20190402_Hepg2_Up_9.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Up_9.raw	1	40	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 281	proteomic profiling by mass spectrometry	20190412_Hepg2_Down_1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Down_1.raw	2	1	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 282	proteomic profiling by mass spectrometry	20190412_Hepg2_Down_10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Down_10.raw	2	2	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 283	proteomic profiling by mass spectrometry	20190412_Hepg2_Down_11.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Down_11.raw	2	3	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 284	proteomic profiling by mass spectrometry	20190412_Hepg2_Down_12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Down_12.raw	2	4	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 285	proteomic profiling by mass spectrometry	20190412_Hepg2_Down_13.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Down_13.raw	2	5	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 286	proteomic profiling by mass spectrometry	20190412_Hepg2_Down_14.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Down_14.raw	2	6	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 287	proteomic profiling by mass spectrometry	20190412_Hepg2_Down_15.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Down_15.raw	2	7	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 288	proteomic profiling by mass spectrometry	20190412_Hepg2_Down_16.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Down_16.raw	2	8	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 289	proteomic profiling by mass spectrometry	20190412_Hepg2_Down_17.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Down_17.raw	2	9	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 290	proteomic profiling by mass spectrometry	20190412_Hepg2_Down_18.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Down_18.raw	2	10	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 291	proteomic profiling by mass spectrometry	20190412_Hepg2_Down_19.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Down_19.raw	2	11	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 292	proteomic profiling by mass spectrometry	20190412_Hepg2_Down_2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Down_2.raw	2	12	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 293	proteomic profiling by mass spectrometry	20190412_Hepg2_Down_20.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Down_20.raw	2	13	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 294	proteomic profiling by mass spectrometry	20190412_Hepg2_Down_3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Down_3.raw	2	14	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 295	proteomic profiling by mass spectrometry	20190412_Hepg2_Down_4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Down_4.raw	2	15	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 296	proteomic profiling by mass spectrometry	20190412_Hepg2_Down_5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Down_5.raw	2	16	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 297	proteomic profiling by mass spectrometry	20190412_Hepg2_Down_6.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Down_6.raw	2	17	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 298	proteomic profiling by mass spectrometry	20190412_Hepg2_Down_7.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Down_7.raw	2	18	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 299	proteomic profiling by mass spectrometry	20190412_Hepg2_Down_8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Down_8.raw	2	19	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 300	proteomic profiling by mass spectrometry	20190412_Hepg2_Down_9.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Down_9.raw	2	20	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 301	proteomic profiling by mass spectrometry	20190412_Hepg2_Up_1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Up_1.raw	2	21	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 302	proteomic profiling by mass spectrometry	20190412_Hepg2_Up_10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Up_10.raw	2	22	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 303	proteomic profiling by mass spectrometry	20190412_Hepg2_Up_11.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Up_11.raw	2	23	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 304	proteomic profiling by mass spectrometry	20190412_Hepg2_Up_12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Up_12.raw	2	24	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 305	proteomic profiling by mass spectrometry	20190412_Hepg2_Up_13_20190414173146.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Up_13_20190414173146.raw	2	25	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 306	proteomic profiling by mass spectrometry	20190412_Hepg2_Up_14.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Up_14.raw	2	26	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 307	proteomic profiling by mass spectrometry	20190412_Hepg2_Up_15.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Up_15.raw	2	27	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 308	proteomic profiling by mass spectrometry	20190412_Hepg2_Up_16.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Up_16.raw	2	28	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 309	proteomic profiling by mass spectrometry	20190412_Hepg2_Up_17.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Up_17.raw	2	29	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 310	proteomic profiling by mass spectrometry	20190412_Hepg2_Up_18.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Up_18.raw	2	30	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 311	proteomic profiling by mass spectrometry	20190412_Hepg2_Up_19.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Up_19.raw	2	31	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 312	proteomic profiling by mass spectrometry	20190412_Hepg2_Up_2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Up_2.raw	2	32	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 313	proteomic profiling by mass spectrometry	20190412_Hepg2_Up_20.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Up_20.raw	2	33	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 314	proteomic profiling by mass spectrometry	20190412_Hepg2_Up_3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Up_3.raw	2	34	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 315	proteomic profiling by mass spectrometry	20190412_Hepg2_Up_4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Up_4.raw	2	35	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 316	proteomic profiling by mass spectrometry	20190412_Hepg2_Up_5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Up_5.raw	2	36	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 317	proteomic profiling by mass spectrometry	20190412_Hepg2_Up_6.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Up_6.raw	2	37	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 318	proteomic profiling by mass spectrometry	20190412_Hepg2_Up_7.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Up_7.raw	2	38	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
