source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[developmental stage]	characteristics[cell line]	characteristics[cell type]	characteristics[sex]	characteristics[ancestry category]	characteristics[disease]	characteristics[biological replicate]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[organism]
PXD014877-Sample-107	Symbiodinium microadriaticum	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 317	proteomic profiling by mass spectrometry	20181228_QX3_JoMu_SA_LC04_uPAC200cm_Symbiodinium-microadriaticumiRT_F1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20181228_QX3_JoMu_SA_LC04_uPAC200cm_Symbiodinium-microadriaticumiRT_F1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Symbiodinium microadriaticum
PXD014877-Sample-107	Symbiodinium microadriaticum	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 318	proteomic profiling by mass spectrometry	20181228_QX3_JoMu_SA_LC04_uPAC200cm_Symbiodinium-microadriaticumiRT_F2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20181228_QX3_JoMu_SA_LC04_uPAC200cm_Symbiodinium-microadriaticumiRT_F2.raw	1	2	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Symbiodinium microadriaticum
PXD014877-Sample-107	Symbiodinium microadriaticum	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 319	proteomic profiling by mass spectrometry	20181228_QX3_JoMu_SA_LC04_uPAC200cm_Symbiodinium-microadriaticumiRT_F3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20181228_QX3_JoMu_SA_LC04_uPAC200cm_Symbiodinium-microadriaticumiRT_F3.raw	1	3	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Symbiodinium microadriaticum
PXD014877-Sample-107	Symbiodinium microadriaticum	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 320	proteomic profiling by mass spectrometry	20181228_QX3_JoMu_SA_LC04_uPAC200cm_Symbiodinium-microadriaticumiRT_F4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20181228_QX3_JoMu_SA_LC04_uPAC200cm_Symbiodinium-microadriaticumiRT_F4.raw	1	4	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Symbiodinium microadriaticum
PXD014877-Sample-107	Symbiodinium microadriaticum	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 321	proteomic profiling by mass spectrometry	20181228_QX3_JoMu_SA_LC04_uPAC200cm_Symbiodinium-microadriaticumiRT_F5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20181228_QX3_JoMu_SA_LC04_uPAC200cm_Symbiodinium-microadriaticumiRT_F5.raw	1	5	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Symbiodinium microadriaticum
PXD014877-Sample-107	Symbiodinium microadriaticum	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 322	proteomic profiling by mass spectrometry	20181228_QX3_JoMu_SA_LC04_uPAC200cm_Symbiodinium-microadriaticumiRT_F6.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20181228_QX3_JoMu_SA_LC04_uPAC200cm_Symbiodinium-microadriaticumiRT_F6.raw	1	6	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Symbiodinium microadriaticum
PXD014877-Sample-107	Symbiodinium microadriaticum	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 323	proteomic profiling by mass spectrometry	20181228_QX3_JoMu_SA_LC04_uPAC200cm_Symbiodinium-microadriaticumiRT_F7.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20181228_QX3_JoMu_SA_LC04_uPAC200cm_Symbiodinium-microadriaticumiRT_F7.raw	1	7	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Symbiodinium microadriaticum
PXD014877-Sample-107	Symbiodinium microadriaticum	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 324	proteomic profiling by mass spectrometry	20181228_QX3_JoMu_SA_LC04_uPAC200cm_Symbiodinium-microadriaticumiRT_F8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20181228_QX3_JoMu_SA_LC04_uPAC200cm_Symbiodinium-microadriaticumiRT_F8.raw	1	8	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Symbiodinium microadriaticum
PXD014877-Sample-108	Gossypium hirsutum	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 325	proteomic profiling by mass spectrometry	20181231_QX3_JoMu_SA_LC04_uPAC200cm_GossypiumhirsicumiRT_F1_190102003048.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20181231_QX3_JoMu_SA_LC04_uPAC200cm_GossypiumhirsicumiRT_F1_190102003048.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Gossypium hirsutum
PXD014877-Sample-108	Gossypium hirsutum	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 326	proteomic profiling by mass spectrometry	20181231_QX3_JoMu_SA_LC04_uPAC200cm_GossypiumhirsicumiRT_F2_190102034247.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20181231_QX3_JoMu_SA_LC04_uPAC200cm_GossypiumhirsicumiRT_F2_190102034247.raw	1	2	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Gossypium hirsutum
PXD014877-Sample-108	Gossypium hirsutum	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 327	proteomic profiling by mass spectrometry	20181231_QX3_JoMu_SA_LC04_uPAC200cm_GossypiumhirsicumiRT_F3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20181231_QX3_JoMu_SA_LC04_uPAC200cm_GossypiumhirsicumiRT_F3.raw	1	3	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Gossypium hirsutum
PXD014877-Sample-108	Gossypium hirsutum	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 328	proteomic profiling by mass spectrometry	20181231_QX3_JoMu_SA_LC04_uPAC200cm_GossypiumhirsicumiRT_F4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20181231_QX3_JoMu_SA_LC04_uPAC200cm_GossypiumhirsicumiRT_F4.raw	1	4	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Gossypium hirsutum
PXD014877-Sample-108	Gossypium hirsutum	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 329	proteomic profiling by mass spectrometry	20181231_QX3_JoMu_SA_LC04_uPAC200cm_GossypiumhirsicumiRT_F5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20181231_QX3_JoMu_SA_LC04_uPAC200cm_GossypiumhirsicumiRT_F5.raw	1	5	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Gossypium hirsutum
PXD014877-Sample-108	Gossypium hirsutum	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 330	proteomic profiling by mass spectrometry	20181231_QX3_JoMu_SA_LC04_uPAC200cm_GossypiumhirsicumiRT_F6.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20181231_QX3_JoMu_SA_LC04_uPAC200cm_GossypiumhirsicumiRT_F6.raw	1	6	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Gossypium hirsutum
PXD014877-Sample-108	Gossypium hirsutum	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 331	proteomic profiling by mass spectrometry	20181231_QX3_JoMu_SA_LC04_uPAC200cm_GossypiumhirsicumiRT_F7.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20181231_QX3_JoMu_SA_LC04_uPAC200cm_GossypiumhirsicumiRT_F7.raw	1	7	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Gossypium hirsutum
PXD014877-Sample-108	Gossypium hirsutum	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 332	proteomic profiling by mass spectrometry	20181231_QX3_JoMu_SA_LC04_uPAC200cm_GossypiumhirsicumiRT_F8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20181231_QX3_JoMu_SA_LC04_uPAC200cm_GossypiumhirsicumiRT_F8.raw	1	8	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Gossypium hirsutum
PXD014877-Sample-109	Emiliania huxleyi	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 333	proteomic profiling by mass spectrometry	20190103_QX3_JoMu_SA_LC04_uPAC200cm_E_huxleyiiRT_F1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20190103_QX3_JoMu_SA_LC04_uPAC200cm_E_huxleyiiRT_F1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Emiliania huxleyi
PXD014877-Sample-109	Emiliania huxleyi	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 334	proteomic profiling by mass spectrometry	20190103_QX3_JoMu_SA_LC04_uPAC200cm_E_huxleyiiRT_F2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20190103_QX3_JoMu_SA_LC04_uPAC200cm_E_huxleyiiRT_F2.raw	1	2	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Emiliania huxleyi
PXD014877-Sample-109	Emiliania huxleyi	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 335	proteomic profiling by mass spectrometry	20190103_QX3_JoMu_SA_LC04_uPAC200cm_E_huxleyiiRT_F3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20190103_QX3_JoMu_SA_LC04_uPAC200cm_E_huxleyiiRT_F3.raw	1	3	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Emiliania huxleyi
PXD014877-Sample-109	Emiliania huxleyi	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 336	proteomic profiling by mass spectrometry	20190103_QX3_JoMu_SA_LC04_uPAC200cm_E_huxleyiiRT_F4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20190103_QX3_JoMu_SA_LC04_uPAC200cm_E_huxleyiiRT_F4.raw	1	4	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Emiliania huxleyi
PXD014877-Sample-109	Emiliania huxleyi	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 337	proteomic profiling by mass spectrometry	20190103_QX3_JoMu_SA_LC04_uPAC200cm_E_huxleyiiRT_F5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20190103_QX3_JoMu_SA_LC04_uPAC200cm_E_huxleyiiRT_F5.raw	1	5	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Emiliania huxleyi
PXD014877-Sample-109	Emiliania huxleyi	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 338	proteomic profiling by mass spectrometry	20190103_QX3_JoMu_SA_LC04_uPAC200cm_E_huxleyiiRT_F6.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20190103_QX3_JoMu_SA_LC04_uPAC200cm_E_huxleyiiRT_F6.raw	1	6	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Emiliania huxleyi
PXD014877-Sample-109	Emiliania huxleyi	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 339	proteomic profiling by mass spectrometry	20190103_QX3_JoMu_SA_LC04_uPAC200cm_E_huxleyiiRT_F7.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20190103_QX3_JoMu_SA_LC04_uPAC200cm_E_huxleyiiRT_F7.raw	1	7	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Emiliania huxleyi
PXD014877-Sample-109	Emiliania huxleyi	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 340	proteomic profiling by mass spectrometry	20190103_QX3_JoMu_SA_LC04_uPAC200cm_E_huxleyiiRT_F8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20190103_QX3_JoMu_SA_LC04_uPAC200cm_E_huxleyiiRT_F8.raw	1	8	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Emiliania huxleyi
PXD014877-Sample-110	Guillardia theta	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 341	proteomic profiling by mass spectrometry	20190103_QX3_JoMu_SA_LC04_uPAC200cm_G_thetaiRT_F1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20190103_QX3_JoMu_SA_LC04_uPAC200cm_G_thetaiRT_F1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Guillardia theta
PXD014877-Sample-110	Guillardia theta	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 342	proteomic profiling by mass spectrometry	20190103_QX3_JoMu_SA_LC04_uPAC200cm_G_thetaiRT_F2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20190103_QX3_JoMu_SA_LC04_uPAC200cm_G_thetaiRT_F2.raw	1	2	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Guillardia theta
PXD014877-Sample-110	Guillardia theta	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 343	proteomic profiling by mass spectrometry	20190103_QX3_JoMu_SA_LC04_uPAC200cm_G_thetaiRT_F3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20190103_QX3_JoMu_SA_LC04_uPAC200cm_G_thetaiRT_F3.raw	1	3	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Guillardia theta
PXD014877-Sample-110	Guillardia theta	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 344	proteomic profiling by mass spectrometry	20190103_QX3_JoMu_SA_LC04_uPAC200cm_G_thetaiRT_F4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20190103_QX3_JoMu_SA_LC04_uPAC200cm_G_thetaiRT_F4.raw	1	4	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Guillardia theta
PXD014877-Sample-110	Guillardia theta	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 345	proteomic profiling by mass spectrometry	20190103_QX3_JoMu_SA_LC04_uPAC200cm_G_thetaiRT_F5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20190103_QX3_JoMu_SA_LC04_uPAC200cm_G_thetaiRT_F5.raw	1	5	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Guillardia theta
PXD014877-Sample-110	Guillardia theta	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 346	proteomic profiling by mass spectrometry	20190103_QX3_JoMu_SA_LC04_uPAC200cm_G_thetaiRT_F6.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20190103_QX3_JoMu_SA_LC04_uPAC200cm_G_thetaiRT_F6.raw	1	6	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Guillardia theta
PXD014877-Sample-110	Guillardia theta	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	run 347	proteomic profiling by mass spectrometry	20190103_QX3_JoMu_SA_LC04_uPAC200cm_G_thetaiRT_F7.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/06/PXD014877/20190103_QX3_JoMu_SA_LC04_uPAC200cm_G_thetaiRT_F7.raw	1	7	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	7 ppm	20 ppm	Guillardia theta
