source name	characteristics[organism]	characteristics[organism part]	characteristics[individual]	characteristics[cell type]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[developmental stage]	characteristics[disease]	characteristics[depletion]	comment[biological replicate]	characteristics[sampling time]	assay name	Technology type	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[fractionation method]	comment[label]	comment[technical replicate]	comment[cleavage agent details]	comment[MS2 mass analyzer]	comment[instrument]	comment[modification parameter]	comment[modification parameter]	comment[modification parameter]	comment[modification parameter]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	value[organism part]		
PXD004352-Sample-414	Homo sapiens	Blood	1	Helper T-lymphocyte	not available	not available	not available	not available	Healthy	no depletion	1	not available	Th1_03 (steady-state)	proteomic profiling by mass spectrometry	Th1_03 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004765Th1_03 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	3	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood		
PXD004352-Sample-415	Homo sapiens	Blood	1	Helper T-lymphocyte	not available	not available	not available	not available	Healthy	no depletion	1	not available	Th1_04 (steady-state)	proteomic profiling by mass spectrometry	Th1_04 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004766Th1_04 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	4	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood		
PXD004352-Sample-416	Homo sapiens	Blood	1	Helper T-lymphocyte	not available	not available	not available	not available	Healthy	no depletion	1	not available	Th2_01 (steady-state)	proteomic profiling by mass spectrometry	Th2_01 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004767Th2_01 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood		
PXD004352-Sample-417	Homo sapiens	Blood	1	Helper T-lymphocyte	not available	not available	not available	not available	Healthy	no depletion	1	not available	Th2_02 (steady-state)	proteomic profiling by mass spectrometry	Th2_02 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004768Th2_02 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	2	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood		
PXD004352-Sample-418	Homo sapiens	Blood	1	Helper T-lymphocyte	not available	not available	not available	not available	Healthy	no depletion	1	not available	Th2_03 (steady-state)	proteomic profiling by mass spectrometry	Th2_03 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004769Th2_03 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	3	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood		
PXD004352-Sample-419	Homo sapiens	Blood	1	Helper T-lymphocyte	not available	not available	not available	not available	Healthy	no depletion	1	not available	Th2_04 (steady-state)	proteomic profiling by mass spectrometry	Th2_04 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004770Th2_04 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	4	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood		
PXD004352-Sample-420	Homo sapiens	Blood	1	Helper T-lymphocyte	not available	not available	not available	not available	Healthy	no depletion	1	not available	Th17_01 (steady-state)	proteomic profiling by mass spectrometry	Th17_01 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004771Th17_01 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood		
PXD004352-Sample-421	Homo sapiens	Blood	1	Helper T-lymphocyte	not available	not available	not available	not available	Healthy	no depletion	1	not available	Th17_02 (steady-state)	proteomic profiling by mass spectrometry	Th17_02 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004772Th17_02 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	2	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood		
PXD004352-Sample-422	Homo sapiens	Blood	1	Helper T-lymphocyte	not available	not available	not available	not available	Healthy	no depletion	1	not available	Th17_03 (steady-state)	proteomic profiling by mass spectrometry	Th17_03 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004773Th17_03 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	3	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood		
PXD004352-Sample-423	Homo sapiens	Blood	1	Helper T-lymphocyte	not available	not available	not available	not available	Healthy	no depletion	1	not available	Th17_04 (steady-state)	proteomic profiling by mass spectrometry	Th17_04 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004774Th17_04 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	4	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood		
PXD004352-Sample-424	Homo sapiens	Blood	1	Thrombocyte	not available	not available	not available	not available	Healthy	no depletion	1	not available	Thrombocyte_01 (steady-state)	proteomic profiling by mass spectrometry	Thrombocyte_01 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004775Thrombocyte_01 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood		
PXD004352-Sample-425	Homo sapiens	Blood	1	Thrombocyte	not available	not available	not available	not available	Healthy	no depletion	1	not available	Thrombocyte_02 (steady-state)	proteomic profiling by mass spectrometry	Thrombocyte_02 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004776Thrombocyte_02 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	2	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood		
PXD004352-Sample-426	Homo sapiens	Blood	1	Thrombocyte	not available	not available	not available	not available	Healthy	no depletion	1	not available	Thrombocyte_03 (steady-state)	proteomic profiling by mass spectrometry	Thrombocyte_03 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004777Thrombocyte_03 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	3	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood		
PXD004352-Sample-427	Homo sapiens	Blood	1	Thrombocyte	not available	not available	not available	not available	Healthy	no depletion	1	not available	Thrombocyte_04 (steady-state)	proteomic profiling by mass spectrometry	Thrombocyte_04 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004778Thrombocyte_04 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	4	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood		
PXD004352-Sample-428	Homo sapiens	Blood	1	Dentritic cells	not available	not available	not available	not available	Healthy	no depletion	1	not available	mDC_01 (activated)	proteomic profiling by mass spectrometry	mDC_01 (activated).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004779mDC_01 (activated).raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood		
PXD004352-Sample-429	Homo sapiens	Blood	1	Dentritic cells	not available	not available	not available	not available	Healthy	no depletion	1	not available	mDC_01 (steady-state)	proteomic profiling by mass spectrometry	mDC_01 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004780mDC_01 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood		
PXD004352-Sample-430	Homo sapiens	Blood	1	Dentritic cells	not available	not available	not available	not available	Healthy	no depletion	1	not available	mDC_02 (activated)	proteomic profiling by mass spectrometry	mDC_02 (activated).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004781mDC_02 (activated).raw	1	no applicable	AC=MS:1002038;NT=label free sample	2	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood		
PXD004352-Sample-431	Homo sapiens	Blood	1	Dentritic cells	not available	not available	not available	not available	Healthy	no depletion	1	not available	mDC_02 (steady-state)	proteomic profiling by mass spectrometry	mDC_02 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004782mDC_02 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	2	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood		
PXD004352-Sample-432	Homo sapiens	Blood	1	Dentritic cells	not available	not available	not available	not available	Healthy	no depletion	1	not available	mDC_03 (activated)	proteomic profiling by mass spectrometry	mDC_03 (activated).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004783mDC_03 (activated).raw	1	no applicable	AC=MS:1002038;NT=label free sample	3	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood		
PXD004352-Sample-433	Homo sapiens	Blood	1	Dentritic cells	not available	not available	not available	not available	Healthy	no depletion	1	not available	mDC_03 (steady-state)	proteomic profiling by mass spectrometry	mDC_03 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004784mDC_03 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	3	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood		
PXD004352-Sample-434	Homo sapiens	Blood	1	Dentritic cells	not available	not available	not available	not available	Healthy	no depletion	1	not available	mDC_04 (activated)	proteomic profiling by mass spectrometry	mDC_04 (activated).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004785mDC_04 (activated).raw	1	no applicable	AC=MS:1002038;NT=label free sample	4	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood		
PXD004352-Sample-435	Homo sapiens	Blood	1	Dentritic cells	not available	not available	not available	not available	Healthy	no depletion	1	not available	mDC_04 (steady-state)	proteomic profiling by mass spectrometry	mDC_04 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004786mDC_04 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	4	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood		
PXD004352-Sample-436	Homo sapiens	Blood	1	Regulatory T cell	not available	not available	not available	not available	Healthy	no depletion	1	not available	mTregs_01 (activated)	proteomic profiling by mass spectrometry	mTregs_01 (activated).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004787mTregs_01 (activated).raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood		
PXD004352-Sample-437	Homo sapiens	Blood	1	Regulatory T cell	not available	not available	not available	not available	Healthy	no depletion	1	not available	mTregs_01 (steady-state)	proteomic profiling by mass spectrometry	mTregs_01 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004788mTregs_01 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood		
PXD004352-Sample-438	Homo sapiens	Blood	1	Regulatory T cell	not available	not available	not available	not available	Healthy	no depletion	1	not available	mTregs_02 (activated)	proteomic profiling by mass spectrometry	mTregs_02 (activated).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004789mTregs_02 (activated).raw	1	no applicable	AC=MS:1002038;NT=label free sample	2	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood		
PXD004352-Sample-439	Homo sapiens	Blood	1	Regulatory T cell	not available	not available	not available	not available	Healthy	no depletion	1	not available	mTregs_02 (steady-state)	proteomic profiling by mass spectrometry	mTregs_02 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004790mTregs_02 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	2	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood		
PXD004352-Sample-440	Homo sapiens	Blood	1	Regulatory T cell	not available	not available	not available	not available	Healthy	no depletion	1	not available	mTregs_03 (activated)	proteomic profiling by mass spectrometry	mTregs_03 (activated).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004791mTregs_03 (activated).raw	1	no applicable	AC=MS:1002038;NT=label free sample	3	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood		
PXD004352-Sample-441	Homo sapiens	Blood	1	Regulatory T cell	not available	not available	not available	not available	Healthy	no depletion	1	not available	mTregs_03 (steady-state)	proteomic profiling by mass spectrometry	mTregs_03 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004792mTregs_03 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	3	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood		
PXD004352-Sample-442	Homo sapiens	Blood	1	Regulatory T cell	not available	not available	not available	not available	Healthy	no depletion	1	not available	mTregs_04 (steady-state)	proteomic profiling by mass spectrometry	mTregs_04 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004793mTregs_04 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	4	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood		
PXD004352-Sample-443	Homo sapiens	Blood	1	Regulatory T cell	not available	not available	not available	not available	Healthy	no depletion	1	not available	nTregs_01 (activated)	proteomic profiling by mass spectrometry	nTregs_01 (activated).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004794nTregs_01 (activated).raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood		
PXD004352-Sample-444	Homo sapiens	Blood	1	Regulatory T cell	not available	not available	not available	not available	Healthy	no depletion	1	not available	nTregs_01 (steady-state)	proteomic profiling by mass spectrometry	nTregs_01 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004795nTregs_01 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood		
PXD004352-Sample-445	Homo sapiens	Blood	1	Regulatory T cell	not available	not available	not available	not available	Healthy	no depletion	1	not available	nTregs_02 (activated)	proteomic profiling by mass spectrometry	nTregs_02 (activated).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004796nTregs_02 (activated).raw	1	no applicable	AC=MS:1002038;NT=label free sample	2	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood		
PXD004352-Sample-446	Homo sapiens	Blood	1	Regulatory T cell	not available	not available	not available	not available	Healthy	no depletion	1	not available	nTregs_02 (steady-state)	proteomic profiling by mass spectrometry	nTregs_02 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004797nTregs_02 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	2	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood		
