Comentarios								No lo tengo claro, no especifica que sean healthy													Duda						
source name	Organism	Organism part	Age	Developmental stage	Cell line	Cell type	Sex	Disease	Prognosis	Biological replicate	Individual	Material Type	Assay name	Technology type	Proteomics data acquisition method	Data file	File uri	Technical replicate	comment[fraction identifier]	Label	Instrument	Modification parameters	Cleavage agent details	m/z acquisition range	Precursor mass tolerance	Fragment mass tolerance]	Prognosis
20161109_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_a1_d12__HA05_4y	Homo sapiens	Plasma	not available	not available	not applicable	not applicable	not available	Healthy	Alive	2	#¡REF!	Tissue	20161109_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_a1_d12__HA05_4y	Proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition	20161109_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_a1_d12__HA05_4y.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD009348/20161109_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_a1_d12__HA05_4y.raw	1	1	NT=label free sample		"NT=Carbamidomethyl; Oxidation methionine; N-terminal modification; acetylation"	NT=Trypsin, LysC				Alive
20161109_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_a2_d11__HA05_post	Homo sapiens	Plasma	not available	not available	not applicable	not applicable	not available	Healthy	Alive	3	#¡REF!	Tissue	20161109_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_a2_d11__HA05_post	Proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition	20161109_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_a2_d11__HA05_post.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD009348/20161109_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_a2_d11__HA05_post.raw	1	1	NT=label free sample		"NT=Carbamidomethyl; Oxidation methionine; N-terminal modification; acetylation"	NT=Trypsin, LysC				Alive
20161109_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_a3_d10__HA05_pre	Homo sapiens	Plasma	not available	not available	not applicable	not applicable	not available	Healthy	Alive	1	#¡REF!	Tissue	20161109_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_a3_d10__HA05_pre	Proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition	20161109_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_a3_d10__HA05_pre.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD009348/20161109_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_a3_d10__HA05_pre.raw	1	1	NT=label free sample		"NT=Carbamidomethyl; Oxidation methionine; N-terminal modification; acetylation"	NT=Trypsin, LysC				Alive
20161109_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_d2_a11__HA05_3m	Homo sapiens	Plasma	not available	not available	not applicable	not applicable	not available	Healthy	Alive	2	#¡REF!	Tissue	20161109_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_d2_a11__HA05_3m	Proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition	20161109_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_d2_a11__HA05_3m.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD009348/20161109_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_d2_a11__HA05_3m.raw	1	1	NT=label free sample		"NT=Carbamidomethyl; Oxidation methionine; N-terminal modification; acetylation"	NT=Trypsin, LysC				Alive
20161109_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_d6_a7__HA05_1y	Homo sapiens	Plasma	not available	not available	not applicable	not applicable	not available	Healthy	Alive	3	#¡REF!	Tissue	20161109_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_d6_a7__HA05_1y	Proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition	20161109_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_d6_a7__HA05_1y.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD009348/20161109_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_d6_a7__HA05_1y.raw	1	1	NT=label free sample		"NT=Carbamidomethyl; Oxidation methionine; N-terminal modification; acetylation"	NT=Trypsin, LysC				Alive
20161031_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_b8_c5__JP17_1y	Homo sapiens	Plasma	not available	not available	not applicable	not applicable	not available	Healthy	Alive	1	#¡REF!	Tissue	20161031_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_b8_c5__JP17_1y	Proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition	20161031_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_b8_c5__JP17_1y.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD009348/20161031_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_b8_c5__JP17_1y.raw	1	1	NT=label free sample		"NT=Carbamidomethyl; Oxidation methionine; N-terminal modification; acetylation"	NT=Trypsin, LysC				Alive
20161031_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_c5_b8__JP17_post	Homo sapiens	Plasma	not available	not available	not applicable	not applicable	not available	Healthy	Alive	2	#¡REF!	Tissue	20161031_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_c5_b8__JP17_post	Proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition	20161031_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_c5_b8__JP17_post.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD009348/20161031_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_c5_b8__JP17_post.raw	1	1	NT=label free sample		"NT=Carbamidomethyl; Oxidation methionine; N-terminal modification; acetylation"	NT=Trypsin, LysC				Alive
20161031_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_c11_b2__JP17_4y	Homo sapiens	Plasma	not available	not available	not applicable	not applicable	not available	Healthy	Alive	3	#¡REF!	Tissue	20161031_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_c11_b2__JP17_4y	Proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition	20161031_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_c11_b2__JP17_4y.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD009348/20161031_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_c11_b2__JP17_4y.raw	1	1	NT=label free sample		"NT=Carbamidomethyl; Oxidation methionine; N-terminal modification; acetylation"	NT=Trypsin, LysC				Alive
20161031_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_f9_JP17_3m	Homo sapiens	Plasma	not available	not available	not applicable	not applicable	not available	Healthy	Alive	1	#¡REF!	Tissue	20161031_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_f9_JP17_3m	Proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition	20161031_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_f9_JP17_3m.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD009348/20161031_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_f9_JP17_3m.raw	1	1	NT=label free sample		"NT=Carbamidomethyl; Oxidation methionine; N-terminal modification; acetylation"	NT=Trypsin, LysC				Alive
20161031_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_g9_JP17_pre	Homo sapiens	Plasma	not available	not available	not applicable	not applicable	not available	Healthy	Alive	2	#¡REF!	Tissue	20161031_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_g9_JP17_pre	Proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition	20161031_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_g9_JP17_pre.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD009348/20161031_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_g9_JP17_pre.raw	1	1	NT=label free sample		"NT=Carbamidomethyl; Oxidation methionine; N-terminal modification; acetylation"	NT=Trypsin, LysC				Alive
20161105_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_b8_c5__JP17_1y	Homo sapiens	Plasma	not available	not available	not applicable	not applicable	not available	Healthy	Alive	3	#¡REF!	Tissue	20161105_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_b8_c5__JP17_1y	Proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition	20161105_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_b8_c5__JP17_1y.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD009348/20161105_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_b8_c5__JP17_1y.raw	1	1	NT=label free sample		"NT=Carbamidomethyl; Oxidation methionine; N-terminal modification; acetylation"	NT=Trypsin, LysC				Alive
20161105_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_c5_b8__JP17_post	Homo sapiens	Plasma	not available	not available	not applicable	not applicable	not available	Healthy	Alive	1	#¡REF!	Tissue	20161105_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_c5_b8__JP17_post	Proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition	20161105_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_c5_b8__JP17_post.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD009348/20161105_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_c5_b8__JP17_post.raw	1	1	NT=label free sample		"NT=Carbamidomethyl; Oxidation methionine; N-terminal modification; acetylation"	NT=Trypsin, LysC				Alive
20161105_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_c11_b2__JP17_4y	Homo sapiens	Plasma	not available	not available	not applicable	not applicable	not available	Healthy	Alive	2	#¡REF!	Tissue	20161105_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_c11_b2__JP17_4y	Proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition	20161105_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_c11_b2__JP17_4y.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD009348/20161105_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_c11_b2__JP17_4y.raw	1	1	NT=label free sample		"NT=Carbamidomethyl; Oxidation methionine; N-terminal modification; acetylation"	NT=Trypsin, LysC				Alive
20161105_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_f9_JP17_3m	Homo sapiens	Plasma	not available	not available	not applicable	not applicable	not available	Healthy	Alive	3	#¡REF!	Tissue	20161105_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_f9_JP17_3m	Proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition	20161105_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_f9_JP17_3m.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD009348/20161105_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_f9_JP17_3m.raw	1	1	NT=label free sample		"NT=Carbamidomethyl; Oxidation methionine; N-terminal modification; acetylation"	NT=Trypsin, LysC				Alive
20161105_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_g9_JP17_pre	Homo sapiens	Plasma	not available	not available	not applicable	not applicable	not available	Healthy	Alive	1	#¡REF!	Tissue	20161105_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_g9_JP17_pre	Proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition	20161105_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_g9_JP17_pre.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD009348/20161105_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_g9_JP17_pre.raw	1	1	NT=label free sample		"NT=Carbamidomethyl; Oxidation methionine; N-terminal modification; acetylation"	NT=Trypsin, LysC				Alive
20161109_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_b8_c5__JP17_1y	Homo sapiens	Plasma	not available	not available	not applicable	not applicable	not available	Healthy	Alive	2	#¡REF!	Tissue	20161109_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_b8_c5__JP17_1y	Proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition	20161109_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_b8_c5__JP17_1y.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD009348/20161109_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_b8_c5__JP17_1y.raw	1	1	NT=label free sample		"NT=Carbamidomethyl; Oxidation methionine; N-terminal modification; acetylation"	NT=Trypsin, LysC				Alive
20161109_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_c5_b8__JP17_post	Homo sapiens	Plasma	not available	not available	not applicable	not applicable	not available	Healthy	Alive	3	#¡REF!	Tissue	20161109_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_c5_b8__JP17_post	Proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition	20161109_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_c5_b8__JP17_post.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD009348/20161109_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_c5_b8__JP17_post.raw	1	1	NT=label free sample		"NT=Carbamidomethyl; Oxidation methionine; N-terminal modification; acetylation"	NT=Trypsin, LysC				Alive
20161109_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_c11_b2__JP17_4y	Homo sapiens	Plasma	not available	not available	not applicable	not applicable	not available	Healthy	Alive	1	#¡REF!	Tissue	20161109_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_c11_b2__JP17_4y	Proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition	20161109_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_c11_b2__JP17_4y.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD009348/20161109_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_c11_b2__JP17_4y.raw	1	1	NT=label free sample		"NT=Carbamidomethyl; Oxidation methionine; N-terminal modification; acetylation"	NT=Trypsin, LysC				Alive
20161109_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_f9_JP17_3m	Homo sapiens	Plasma	not available	not available	not applicable	not applicable	not available	Healthy	Alive	2	#¡REF!	Tissue	20161109_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_f9_JP17_3m	Proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition	20161109_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_f9_JP17_3m.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD009348/20161109_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_f9_JP17_3m.raw	1	1	NT=label free sample		"NT=Carbamidomethyl; Oxidation methionine; N-terminal modification; acetylation"	NT=Trypsin, LysC				Alive
20161109_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_g9_JP17_pre	Homo sapiens	Plasma	not available	not available	not applicable	not applicable	not available	Healthy	Alive	3	#¡REF!	Tissue	20161109_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_g9_JP17_pre	Proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition	20161109_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_g9_JP17_pre.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD009348/20161109_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_g9_JP17_pre.raw	1	1	NT=label free sample		"NT=Carbamidomethyl; Oxidation methionine; N-terminal modification; acetylation"	NT=Trypsin, LysC				Alive
20161031_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_b7_c6__JS07_pre	Homo sapiens	Plasma	not available	not available	not applicable	not applicable	not available	Healthy	Alive	1	#¡REF!	Tissue	20161031_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_b7_c6__JS07_pre	Proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition	20161031_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_b7_c6__JS07_pre.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD009348/20161031_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_b7_c6__JS07_pre.raw	1	1	NT=label free sample		"NT=Carbamidomethyl; Oxidation methionine; N-terminal modification; acetylation"	NT=Trypsin, LysC				Alive
20161031_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_c4_b9__JS07_1y	Homo sapiens	Plasma	not available	not available	not applicable	not applicable	not available	Healthy	Alive	2	#¡REF!	Tissue	20161031_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_c4_b9__JS07_1y	Proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition	20161031_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_c4_b9__JS07_1y.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD009348/20161031_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_c4_b9__JS07_1y.raw	1	1	NT=label free sample		"NT=Carbamidomethyl; Oxidation methionine; N-terminal modification; acetylation"	NT=Trypsin, LysC				Alive
20161031_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_c12_b1__JS07_post	Homo sapiens	Plasma	not available	not available	not applicable	not applicable	not available	Healthy	Alive	3	#¡REF!	Tissue	20161031_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_c12_b1__JS07_post	Proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition	20161031_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_c12_b1__JS07_post.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD009348/20161031_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_c12_b1__JS07_post.raw	1	1	NT=label free sample		"NT=Carbamidomethyl; Oxidation methionine; N-terminal modification; acetylation"	NT=Trypsin, LysC				Alive
20161031_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_e5_JS07_3m	Homo sapiens	Plasma	not available	not available	not applicable	not applicable	not available	Healthy	Alive	1	#¡REF!	Tissue	20161031_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_e5_JS07_3m	Proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition	20161031_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_e5_JS07_3m.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD009348/20161031_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_e5_JS07_3m.raw	1	1	NT=label free sample		"NT=Carbamidomethyl; Oxidation methionine; N-terminal modification; acetylation"	NT=Trypsin, LysC				Alive
20161031_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_g3_JS07_4y	Homo sapiens	Plasma	not available	not available	not applicable	not applicable	not available	Healthy	Alive	2	#¡REF!	Tissue	20161031_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_g3_JS07_4y	Proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition	20161031_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_g3_JS07_4y.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD009348/20161031_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_g3_JS07_4y.raw	1	1	NT=label free sample		"NT=Carbamidomethyl; Oxidation methionine; N-terminal modification; acetylation"	NT=Trypsin, LysC				Alive
20161105_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_b7_c6__JS07_pre	Homo sapiens	Plasma	not available	not available	not applicable	not applicable	not available	Healthy	Alive	3	#¡REF!	Tissue	20161105_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_b7_c6__JS07_pre	Proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition	20161105_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_b7_c6__JS07_pre.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD009348/20161105_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_b7_c6__JS07_pre.raw	1	1	NT=label free sample		"NT=Carbamidomethyl; Oxidation methionine; N-terminal modification; acetylation"	NT=Trypsin, LysC				Alive
20161105_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_c4_b9__JS07_1y	Homo sapiens	Plasma	not available	not available	not applicable	not applicable	not available	Healthy	Alive	1	#¡REF!	Tissue	20161105_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_c4_b9__JS07_1y	Proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition	20161105_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_c4_b9__JS07_1y.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD009348/20161105_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_c4_b9__JS07_1y.raw	1	1	NT=label free sample		"NT=Carbamidomethyl; Oxidation methionine; N-terminal modification; acetylation"	NT=Trypsin, LysC				Alive
20161105_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_c12_b1__JS07_post	Homo sapiens	Plasma	not available	not available	not applicable	not applicable	not available	Healthy	Alive	2	#¡REF!	Tissue	20161105_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_c12_b1__JS07_post	Proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition	20161105_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_c12_b1__JS07_post.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD009348/20161105_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_c12_b1__JS07_post.raw	1	1	NT=label free sample		"NT=Carbamidomethyl; Oxidation methionine; N-terminal modification; acetylation"	NT=Trypsin, LysC				Alive
20161105_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_e5_JS07_3m	Homo sapiens	Plasma	not available	not available	not applicable	not applicable	not available	Healthy	Alive	3	#¡REF!	Tissue	20161105_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_e5_JS07_3m	Proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition	20161105_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_e5_JS07_3m.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD009348/20161105_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_e5_JS07_3m.raw	1	1	NT=label free sample		"NT=Carbamidomethyl; Oxidation methionine; N-terminal modification; acetylation"	NT=Trypsin, LysC				Alive
20161105_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_g3_JS07_4y	Homo sapiens	Plasma	not available	not available	not applicable	not applicable	not available	Healthy	Alive	1	#¡REF!	Tissue	20161105_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_g3_JS07_4y	Proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition	20161105_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_g3_JS07_4y.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD009348/20161105_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_g3_JS07_4y.raw	1	1	NT=label free sample		"NT=Carbamidomethyl; Oxidation methionine; N-terminal modification; acetylation"	NT=Trypsin, LysC				Alive
20161109_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_b7_c6__JS07_pre	Homo sapiens	Plasma	not available	not available	not applicable	not applicable	not available	Healthy	Alive	2	#¡REF!	Tissue	20161109_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_b7_c6__JS07_pre	Proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition	20161109_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_b7_c6__JS07_pre.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD009348/20161109_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_b7_c6__JS07_pre.raw	1	1	NT=label free sample		"NT=Carbamidomethyl; Oxidation methionine; N-terminal modification; acetylation"	NT=Trypsin, LysC				Alive
20161109_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_c4_b9__JS07_1y	Homo sapiens	Plasma	not available	not available	not applicable	not applicable	not available	Healthy	Alive	3	#¡REF!	Tissue	20161109_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_c4_b9__JS07_1y	Proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition	20161109_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_c4_b9__JS07_1y.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD009348/20161109_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_c4_b9__JS07_1y.raw	1	1	NT=label free sample		"NT=Carbamidomethyl; Oxidation methionine; N-terminal modification; acetylation"	NT=Trypsin, LysC				Alive
20161109_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_c12_b1__JS07_post	Homo sapiens	Plasma	not available	not available	not applicable	not applicable	not available	Healthy	Alive	1	#¡REF!	Tissue	20161109_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_c12_b1__JS07_post	Proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition	20161109_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_c12_b1__JS07_post.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD009348/20161109_QEp2_PhGe_SA_LC12-14_Bariatric_Plate2_c12_b1__JS07_post.raw	1	1	NT=label free sample		"NT=Carbamidomethyl; Oxidation methionine; N-terminal modification; acetylation"	NT=Trypsin, LysC				Alive
