source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[developmental stage]	characteristics[cell line]	characteristics[cell type]	characteristics[sex]	characteristics[ancestry category]	characteristics[disease]	characteristics[batch]	characteristics[biological replicate]	Material Type	assay name	comment[data file]	comment[file uri]	technology type	comment[proteomics data acquisition method]	comment[label]	comment[fraction identifier]	comment[technical replicate]	comment[instrument]	comment[instrument identifier]	comment[cleavage agent details]	comment[modification parameters].2	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[MS1 scan range]	comment[MS2 scan range]	factor value[cell line]
PXD030304-Sample 1814	Homo sapiens	Bone	not available	not available	RH-1	not available	not available	not available	Ewing's Sarcoma	P03	1	cell	run 5643	190208_2033_0054t_008uj_m04_s_1.wiff	190208_2033_0054t_008uj_m04_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	2	NT=TripleTOF 6600;AC=MS:1002533	M04	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	RH-1
PXD030304-Sample 1814	Homo sapiens	Bone	not available	not available	RH-1	not available	not available	not available	Ewing's Sarcoma	P03	1	cell	run 5644	190211_2033_005cf_008vh_m04_s_1.wiff	190211_2033_005cf_008vh_m04_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	3	NT=TripleTOF 6600;AC=MS:1002533	M06	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	RH-1
PXD030304-Sample 1814	Homo sapiens	Bone	not available	not available	RH-1	not available	not available	not available	Ewing's Sarcoma	P03	1	cell	run 5645	190331_2033_0059r_00a0u_m06_s_1.wiff	190331_2033_0059r_00a0u_m06_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	4	NT=TripleTOF 6600;AC=MS:1002533	M06	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	RH-1
PXD030304-Sample 1814	Homo sapiens	Bone	not available	not available	RH-1	not available	not available	not available	Ewing's Sarcoma	P03	1	cell	run 5646	190629_2033_0059r_00eb2_m01_s_1.wiff	190629_2033_0059r_00eb2_m01_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	5	NT=TripleTOF 6600;AC=MS:1002533	M01	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	RH-1
PXD030304-Sample 1814	Homo sapiens	Bone	not available	not available	RH-1	not available	not available	not available	Ewing's Sarcoma	P03	1	cell	run 5647	190701_2033_005cf_00ebj_m01_s_1.wiff	190701_2033_005cf_00ebj_m01_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	6	NT=TripleTOF 6600;AC=MS:1002533	M02	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	RH-1
PXD030304-Sample 1815	Homo sapiens	Soft Tissue	not available	not available	RH-18	not available	not available	not available	Rhabdomyosarcoma	P03	1	cell	run 5648	181227_7115_004ah_007aq_m02_s_1.wiff	181227_7115_004ah_007aq_m02_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	1	NT=TripleTOF 6600;AC=MS:1002533	M02	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	RH-18
PXD030304-Sample 1815	Homo sapiens	Soft Tissue	not available	not available	RH-18	not available	not available	not available	Rhabdomyosarcoma	P03	1	cell	run 5649	181228_7115_004ah_007fj_m03_s_1.wiff	181228_7115_004ah_007fj_m03_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	2	NT=TripleTOF 6600;AC=MS:1002533	M03	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	RH-18
PXD030304-Sample 1815	Homo sapiens	Soft Tissue	not available	not available	RH-18	not available	not available	not available	Rhabdomyosarcoma	P03	1	cell	run 5650	181228_7115_004fd_007ek_m02_s_1.wiff	181228_7115_004fd_007ek_m02_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	3	NT=TripleTOF 6600;AC=MS:1002533	M03	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	RH-18
PXD030304-Sample 1815	Homo sapiens	Soft Tissue	not available	not available	RH-18	not available	not available	not available	Rhabdomyosarcoma	P03	1	cell	run 5651	181231_7115_004fd_007ij_m03_s_1.wiff	181231_7115_004fd_007ij_m03_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	4	NT=TripleTOF 6600;AC=MS:1002533	M03	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	RH-18
PXD030304-Sample 1815	Homo sapiens	Soft Tissue	not available	not available	RH-18	not available	not available	not available	Rhabdomyosarcoma	P03	1	cell	run 5652	181231_7115_004g9_007jh_m02_s_1.wiff	181231_7115_004g9_007jh_m02_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	5	NT=TripleTOF 6600;AC=MS:1002533	M03	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	RH-18
PXD030304-Sample 1815	Homo sapiens	Soft Tissue	not available	not available	RH-18	not available	not available	not available	Rhabdomyosarcoma	P03	1	cell	run 5653	190111_7115_004g9_007kf_m03_s_1.wiff	190111_7115_004g9_007kf_m03_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	6	NT=TripleTOF 6600;AC=MS:1002533	M06	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	RH-18
PXD030304-Sample 1815	Homo sapiens	Soft Tissue	not available	not available	RH-18	not available	not available	not available	Rhabdomyosarcoma	P04	1	cell	run 5654	190907_b17-t1-16_00d9y_00i38_m01_s_1.wiff	190907_b17-t1-16_00d9y_00i38_m01_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	7	NT=TripleTOF 6600;AC=MS:1002533	M01	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	RH-18
PXD030304-Sample 1816	Homo sapiens	Soft Tissue	not available	not available	RH-41	not available	not available	not available	Rhabdomyosarcoma	P03	1	cell	run 5655	190331_8891_0084a_00a0l_m06_s_1.wiff	190331_8891_0084a_00a0l_m06_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	1	NT=TripleTOF 6600;AC=MS:1002533	M06	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	RH-41
PXD030304-Sample 1816	Homo sapiens	Soft Tissue	not available	not available	RH-41	not available	not available	not available	Rhabdomyosarcoma	P03	1	cell	run 5656	190331_8891_008as_00a0g_m06_s_1.wiff	190331_8891_008as_00a0g_m06_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	2	NT=TripleTOF 6600;AC=MS:1002533	M06	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	RH-41
PXD030304-Sample 1816	Homo sapiens	Soft Tissue	not available	not available	RH-41	not available	not available	not available	Rhabdomyosarcoma	P03	1	cell	run 5657	190719_8891_0084a_00f3i_m03_s_1.wiff	190719_8891_0084a_00f3i_m03_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	3	NT=TripleTOF 6600;AC=MS:1002533	M03	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	RH-41
PXD030304-Sample 1816	Homo sapiens	Soft Tissue	not available	not available	RH-41	not available	not available	not available	Rhabdomyosarcoma	P03	1	cell	run 5658	190719_8891_008as_00f3m_m03_s_1.wiff	190719_8891_008as_00f3m_m03_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	4	NT=TripleTOF 6600;AC=MS:1002533	M03	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	RH-41
PXD030304-Sample 1816	Homo sapiens	Soft Tissue	not available	not available	RH-41	not available	not available	not available	Rhabdomyosarcoma	P03	1	cell	run 5659	190726_8891_00eiw_00fb7_m03_s_1.wiff	190726_8891_00eiw_00fb7_m03_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	5	NT=TripleTOF 6600;AC=MS:1002533	M03	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	RH-41
PXD030304-Sample 1816	Homo sapiens	Soft Tissue	not available	not available	RH-41	not available	not available	not available	Rhabdomyosarcoma	P03	1	cell	run 5660	190809_8891_00eiw_00gcs_m05_s_1.wiff	190809_8891_00eiw_00gcs_m05_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	6	NT=TripleTOF 6600;AC=MS:1002533	M05	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	RH-41
PXD030304-Sample 1817	Homo sapiens	Soft Tissue	not available	not available	RKN	not available	not available	not available	Leiomyosarcoma	P02	1	cell	run 5661	180921_e0022_p02_2038_1_s_m06_1.wiff	180921_e0022_p02_2038_1_s_m06_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	1	NT=TripleTOF 6600;AC=MS:1002533	M06	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	RKN
PXD030304-Sample 1817	Homo sapiens	Soft Tissue	not available	not available	RKN	not available	not available	not available	Leiomyosarcoma	P02	1	cell	run 5662	180921_e0022_p02_2038_2_s_m06_1.wiff	180921_e0022_p02_2038_2_s_m06_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	2	NT=TripleTOF 6600;AC=MS:1002533	M06	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	RKN
PXD030304-Sample 1817	Homo sapiens	Soft Tissue	not available	not available	RKN	not available	not available	not available	Leiomyosarcoma	P02	1	cell	run 5663	180921_e0022_p02_2038_3_s_m06_1.wiff	180921_e0022_p02_2038_3_s_m06_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	3	NT=TripleTOF 6600;AC=MS:1002533	M06	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	RKN
PXD030304-Sample 1817	Homo sapiens	Soft Tissue	not available	not available	RKN	not available	not available	not available	Leiomyosarcoma	P02	1	cell	run 5664	181004_e0022_p02_2038_1_s_m04_1.wiff	181004_e0022_p02_2038_1_s_m04_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	4	NT=TripleTOF 6600;AC=MS:1002533	M04	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	RKN
PXD030304-Sample 1817	Homo sapiens	Soft Tissue	not available	not available	RKN	not available	not available	not available	Leiomyosarcoma	P02	1	cell	run 5665	181004_e0022_p02_2038_2_s_m04_1.wiff	181004_e0022_p02_2038_2_s_m04_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	5	NT=TripleTOF 6600;AC=MS:1002533	M04	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	RKN
PXD030304-Sample 1817	Homo sapiens	Soft Tissue	not available	not available	RKN	not available	not available	not available	Leiomyosarcoma	P02	1	cell	run 5666	181004_e0022_p02_2038_3_s_m04_1.wiff	181004_e0022_p02_2038_3_s_m04_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	6	NT=TripleTOF 6600;AC=MS:1002533	M04	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	RKN
PXD030304-Sample 1818	Homo sapiens	Large Intestine	not available	not available	RKO	not available	not available	not available	Colorectal Carcinoma	P04	1	cell	run 5667	190905_b14-t1-2_00baz_00hzl_m02_s_1.wiff	190905_b14-t1-2_00baz_00hzl_m02_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	1	NT=TripleTOF 6600;AC=MS:1002533	M01	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	RKO
PXD030304-Sample 1818	Homo sapiens	Large Intestine	not available	not available	RKO	not available	not available	not available	Colorectal Carcinoma	P04	1	cell	run 5668	190906_b18-t1-2_00da0_00i1x_m02_s_1.wiff	190906_b18-t1-2_00da0_00i1x_m02_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	2	NT=TripleTOF 6600;AC=MS:1002533	M02	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	RKO
PXD030304-Sample 1818	Homo sapiens	Large Intestine	not available	not available	RKO	not available	not available	not available	Colorectal Carcinoma	P04	1	cell	run 5669	190909_b16-t1-2_00bbv_00i5a_m01_s_1.wiff	190909_b16-t1-2_00bbv_00i5a_m01_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	3	NT=TripleTOF 6600;AC=MS:1002533	M06	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	RKO
PXD030304-Sample 1818	Homo sapiens	Large Intestine	not available	not available	RKO	not available	not available	not available	Colorectal Carcinoma	P04	1	cell	run 5670	191014_b14-t2-2_00baz_00jnr_m05_s_1.wiff	191014_b14-t2-2_00baz_00jnr_m05_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	4	NT=TripleTOF 6600;AC=MS:1002533	M05	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	RKO
PXD030304-Sample 1818	Homo sapiens	Large Intestine	not available	not available	RKO	not available	not available	not available	Colorectal Carcinoma	P04	1	cell	run 5671	191028_b18-t3-2_00da0_00l7y_m01_s_1.wiff	191028_b18-t3-2_00da0_00l7y_m01_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	5	NT=TripleTOF 6600;AC=MS:1002533	M04	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	RKO
PXD030304-Sample 1818	Homo sapiens	Large Intestine	not available	not available	RKO	not available	not available	not available	Colorectal Carcinoma	P05	1	cell	run 5672	191122_b16-t3-2_00bbv_00n07_m03_s_1.wiff	191122_b16-t3-2_00bbv_00n07_m03_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	6	NT=TripleTOF 6600;AC=MS:1002533	M06	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	RKO
PXD030304-Sample 1819	Homo sapiens	Haematopoietic and Lymphoid	not available	not available	RL	not available	not available	not available	B-Cell Non-Hodgkin's Lymphoma	P03	1	cell	run 5673	190601_2039_008d0_00bmi_m02_s_1.wiff	190601_2039_008d0_00bmi_m02_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	1	NT=TripleTOF 6600;AC=MS:1002533	M02	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	RL
PXD030304-Sample 1819	Homo sapiens	Haematopoietic and Lymphoid	not available	not available	RL	not available	not available	not available	B-Cell Non-Hodgkin's Lymphoma	P03	1	cell	run 5674	190604_2039_008dw_00bxt_m02_s_1.wiff	190604_2039_008dw_00bxt_m02_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	2	NT=TripleTOF 6600;AC=MS:1002533	M02	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	RL
PXD030304-Sample 1819	Homo sapiens	Haematopoietic and Lymphoid	not available	not available	RL	not available	not available	not available	B-Cell Non-Hodgkin's Lymphoma	P03	1	cell	run 5675	190606_2039_008es_00bz9_m02_s_1.wiff	190606_2039_008es_00bz9_m02_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	3	NT=TripleTOF 6600;AC=MS:1002533	M02	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	RL
PXD030304-Sample 1819	Homo sapiens	Haematopoietic and Lymphoid	not available	not available	RL	not available	not available	not available	B-Cell Non-Hodgkin's Lymphoma	P03	1	cell	run 5676	190613_2039_008es_00c0y_m03_s_1.wiff	190613_2039_008es_00c0y_m03_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	4	NT=TripleTOF 6600;AC=MS:1002533	M04	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	RL
PXD030304-Sample 1819	Homo sapiens	Haematopoietic and Lymphoid	not available	not available	RL	not available	not available	not available	B-Cell Non-Hodgkin's Lymphoma	P03	1	cell	run 5677	190618_2039_008d0_00c69_m05_s_1.wiff	190618_2039_008d0_00c69_m05_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	5	NT=TripleTOF 6600;AC=MS:1002533	M05	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	RL
PXD030304-Sample 1819	Homo sapiens	Haematopoietic and Lymphoid	not available	not available	RL	not available	not available	not available	B-Cell Non-Hodgkin's Lymphoma	P03	1	cell	run 5678	190619_2039_008dw_00c6q_m03_s_1.wiff	190619_2039_008dw_00c6q_m03_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	6	NT=TripleTOF 6600;AC=MS:1002533	M05	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	RL
PXD030304-Sample 1820	Homo sapiens	Endometrium	not available	not available	RL95-2	not available	not available	not available	Endometrial Carcinoma	P03	1	cell	run 5679	190509_2515_007mw_00asi_m03_s_1.wiff	190509_2515_007mw_00asi_m03_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	1	NT=TripleTOF 6600;AC=MS:1002533	M03	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	RL95-2
PXD030304-Sample 1820	Homo sapiens	Endometrium	not available	not available	RL95-2	not available	not available	not available	Endometrial Carcinoma	P03	1	cell	run 5680	190510_2515_007ns_00atf_m02_s_1.wiff	190510_2515_007ns_00atf_m02_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	2	NT=TripleTOF 6600;AC=MS:1002533	M02	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	RL95-2
PXD030304-Sample 1820	Homo sapiens	Endometrium	not available	not available	RL95-2	not available	not available	not available	Endometrial Carcinoma	P03	1	cell	run 5681	190510_2515_007oo_00aud_m03_s_1.wiff	190510_2515_007oo_00aud_m03_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	3	NT=TripleTOF 6600;AC=MS:1002533	M03	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	RL95-2
PXD030304-Sample 1820	Homo sapiens	Endometrium	not available	not available	RL95-2	not available	not available	not available	Endometrial Carcinoma	P03	1	cell	run 5682	190513_2515_007ns_00avq_m03_s_1.wiff	190513_2515_007ns_00avq_m03_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	4	NT=TripleTOF 6600;AC=MS:1002533	M02	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	RL95-2
PXD030304-Sample 1820	Homo sapiens	Endometrium	not available	not available	RL95-2	not available	not available	not available	Endometrial Carcinoma	P03	1	cell	run 5683	190513_2515_007oo_00avb_m02_s_1.wiff	190513_2515_007oo_00avb_m02_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	5	NT=TripleTOF 6600;AC=MS:1002533	M03	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	RL95-2
PXD030304-Sample 1820	Homo sapiens	Endometrium	not available	not available	RL95-2	not available	not available	not available	Endometrial Carcinoma	P03	1	cell	run 5684	190720_2515_007mw_00f3b_m04_s_1.wiff	190720_2515_007mw_00f3b_m04_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	6	NT=TripleTOF 6600;AC=MS:1002533	M03	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	RL95-2
PXD030304-Sample 1820	Homo sapiens	Endometrium	not available	not available	RL95-2	not available	not available	not available	Endometrial Carcinoma	P04	1	cell	run 5685	191018_b32-t3-16_00dgm_00ke2_m04_s_1.wiff	191018_b32-t3-16_00dgm_00ke2_m04_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	7	NT=TripleTOF 6600;AC=MS:1002533	M05	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	RL95-2
