source name	characteristics[organism]	characteristics[organism part]	characteristics[developmental stage]	characteristics[sex]	characteristics[disease]	characteristics[cell type]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	Material Type	assay name	comment[file uri]	comment[fractionation method]	comment[fraction identifier]	comment[technical replicate]	comment[label]	comment[MS2 mass analyzer]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[data file]	factor value[organism part]
PXD000561-Sample-59	Homo sapiens	pancreas	Adult	not available	not available	not applicable	not available	not available	not available	1	organism part	run 1561	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Pancreas_bRP_Elite_59_f02.raw	NT=high pH RPLC;AC=PRIDE:0000564	2	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	30 ppm	0.05 Da	Adult_Pancreas_bRP_Elite_59_f02.raw	pancreas
PXD000561-Sample-59	Homo sapiens	pancreas	Adult	not available	not available	not applicable	not available	not available	not available	1	organism part	run 1562	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Pancreas_bRP_Elite_59_f03.raw	NT=high pH RPLC;AC=PRIDE:0000564	3	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	30 ppm	0.05 Da	Adult_Pancreas_bRP_Elite_59_f03.raw	pancreas
PXD000561-Sample-59	Homo sapiens	pancreas	Adult	not available	not available	not applicable	not available	not available	not available	1	organism part	run 1563	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Pancreas_bRP_Elite_59_f04.raw	NT=high pH RPLC;AC=PRIDE:0000564	4	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	30 ppm	0.05 Da	Adult_Pancreas_bRP_Elite_59_f04.raw	pancreas
PXD000561-Sample-59	Homo sapiens	pancreas	Adult	not available	not available	not applicable	not available	not available	not available	1	organism part	run 1564	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Pancreas_bRP_Elite_59_f05.raw	NT=high pH RPLC;AC=PRIDE:0000564	5	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	30 ppm	0.05 Da	Adult_Pancreas_bRP_Elite_59_f05.raw	pancreas
PXD000561-Sample-59	Homo sapiens	pancreas	Adult	not available	not available	not applicable	not available	not available	not available	1	organism part	run 1565	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Pancreas_bRP_Elite_59_f06.raw	NT=high pH RPLC;AC=PRIDE:0000564	6	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	30 ppm	0.05 Da	Adult_Pancreas_bRP_Elite_59_f06.raw	pancreas
PXD000561-Sample-59	Homo sapiens	pancreas	Adult	not available	not available	not applicable	not available	not available	not available	1	organism part	run 1566	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Pancreas_bRP_Elite_59_f07.raw	NT=high pH RPLC;AC=PRIDE:0000564	7	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	30 ppm	0.05 Da	Adult_Pancreas_bRP_Elite_59_f07.raw	pancreas
PXD000561-Sample-59	Homo sapiens	pancreas	Adult	not available	not available	not applicable	not available	not available	not available	1	organism part	run 1567	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Pancreas_bRP_Elite_59_f08.raw	NT=high pH RPLC;AC=PRIDE:0000564	8	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	30 ppm	0.05 Da	Adult_Pancreas_bRP_Elite_59_f08.raw	pancreas
PXD000561-Sample-59	Homo sapiens	pancreas	Adult	not available	not available	not applicable	not available	not available	not available	1	organism part	run 1568	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Pancreas_bRP_Elite_59_f09.raw	NT=high pH RPLC;AC=PRIDE:0000564	9	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	30 ppm	0.05 Da	Adult_Pancreas_bRP_Elite_59_f09.raw	pancreas
PXD000561-Sample-59	Homo sapiens	pancreas	Adult	not available	not available	not applicable	not available	not available	not available	1	organism part	run 1569	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Pancreas_bRP_Elite_59_f10.raw	NT=high pH RPLC;AC=PRIDE:0000564	10	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	30 ppm	0.05 Da	Adult_Pancreas_bRP_Elite_59_f10.raw	pancreas
PXD000561-Sample-59	Homo sapiens	pancreas	Adult	not available	not available	not applicable	not available	not available	not available	1	organism part	run 1570	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Pancreas_bRP_Elite_59_f11.raw	NT=high pH RPLC;AC=PRIDE:0000564	11	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	30 ppm	0.05 Da	Adult_Pancreas_bRP_Elite_59_f11.raw	pancreas
PXD000561-Sample-59	Homo sapiens	pancreas	Adult	not available	not available	not applicable	not available	not available	not available	1	organism part	run 1571	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Pancreas_bRP_Elite_59_f12.raw	NT=high pH RPLC;AC=PRIDE:0000564	12	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	30 ppm	0.05 Da	Adult_Pancreas_bRP_Elite_59_f12.raw	pancreas
PXD000561-Sample-59	Homo sapiens	pancreas	Adult	not available	not available	not applicable	not available	not available	not available	1	organism part	run 1572	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Pancreas_bRP_Elite_59_f13.raw	NT=high pH RPLC;AC=PRIDE:0000564	13	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	30 ppm	0.05 Da	Adult_Pancreas_bRP_Elite_59_f13.raw	pancreas
PXD000561-Sample-59	Homo sapiens	pancreas	Adult	not available	not available	not applicable	not available	not available	not available	1	organism part	run 1573	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Pancreas_bRP_Elite_59_f14.raw	NT=high pH RPLC;AC=PRIDE:0000564	14	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	30 ppm	0.05 Da	Adult_Pancreas_bRP_Elite_59_f14.raw	pancreas
PXD000561-Sample-59	Homo sapiens	pancreas	Adult	not available	not available	not applicable	not available	not available	not available	1	organism part	run 1574	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Pancreas_bRP_Elite_59_f15.raw	NT=high pH RPLC;AC=PRIDE:0000564	15	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	30 ppm	0.05 Da	Adult_Pancreas_bRP_Elite_59_f15.raw	pancreas
PXD000561-Sample-59	Homo sapiens	pancreas	Adult	not available	not available	not applicable	not available	not available	not available	1	organism part	run 1575	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Pancreas_bRP_Elite_59_f16.raw	NT=high pH RPLC;AC=PRIDE:0000564	16	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	30 ppm	0.05 Da	Adult_Pancreas_bRP_Elite_59_f16.raw	pancreas
PXD000561-Sample-59	Homo sapiens	pancreas	Adult	not available	not available	not applicable	not available	not available	not available	1	organism part	run 1576	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Pancreas_bRP_Elite_59_f17.raw	NT=high pH RPLC;AC=PRIDE:0000564	17	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	30 ppm	0.05 Da	Adult_Pancreas_bRP_Elite_59_f17.raw	pancreas
PXD000561-Sample-59	Homo sapiens	pancreas	Adult	not available	not available	not applicable	not available	not available	not available	1	organism part	run 1577	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Pancreas_bRP_Elite_59_f18.raw	NT=high pH RPLC;AC=PRIDE:0000564	18	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	30 ppm	0.05 Da	Adult_Pancreas_bRP_Elite_59_f18.raw	pancreas
PXD000561-Sample-59	Homo sapiens	pancreas	Adult	not available	not available	not applicable	not available	not available	not available	1	organism part	run 1578	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Pancreas_bRP_Elite_59_f19.raw	NT=high pH RPLC;AC=PRIDE:0000564	19	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	30 ppm	0.05 Da	Adult_Pancreas_bRP_Elite_59_f19.raw	pancreas
PXD000561-Sample-59	Homo sapiens	pancreas	Adult	not available	not available	not applicable	not available	not available	not available	1	organism part	run 1579	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Pancreas_bRP_Elite_59_f20.raw	NT=high pH RPLC;AC=PRIDE:0000564	20	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	30 ppm	0.05 Da	Adult_Pancreas_bRP_Elite_59_f20.raw	pancreas
PXD000561-Sample-59	Homo sapiens	pancreas	Adult	not available	not available	not applicable	not available	not available	not available	1	organism part	run 1580	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Pancreas_bRP_Elite_59_f21.raw	NT=high pH RPLC;AC=PRIDE:0000564	21	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	30 ppm	0.05 Da	Adult_Pancreas_bRP_Elite_59_f21.raw	pancreas
PXD000561-Sample-59	Homo sapiens	pancreas	Adult	not available	not available	not applicable	not available	not available	not available	1	organism part	run 1581	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Pancreas_bRP_Elite_59_f22.raw	NT=high pH RPLC;AC=PRIDE:0000564	22	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	30 ppm	0.05 Da	Adult_Pancreas_bRP_Elite_59_f22.raw	pancreas
PXD000561-Sample-59	Homo sapiens	pancreas	Adult	not available	not available	not applicable	not available	not available	not available	1	organism part	run 1582	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Pancreas_bRP_Elite_59_f23.raw	NT=high pH RPLC;AC=PRIDE:0000564	23	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	30 ppm	0.05 Da	Adult_Pancreas_bRP_Elite_59_f23.raw	pancreas
PXD000561-Sample-59	Homo sapiens	pancreas	Adult	not available	not available	not applicable	not available	not available	not available	1	organism part	run 1583	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Pancreas_bRP_Elite_59_f24.raw	NT=high pH RPLC;AC=PRIDE:0000564	24	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	30 ppm	0.05 Da	Adult_Pancreas_bRP_Elite_59_f24.raw	pancreas
PXD000561-Sample-60	Homo sapiens	pancreas	Adult	not available	not available	not applicable	not available	not available	not available	2	organism part	run 1584	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Pancreas_Gel_Elite_60_f01.raw	NT=SDS-PAGE;AC=PRIDE:0000568	1	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	30 ppm	0.05 Da	Adult_Pancreas_Gel_Elite_60_f01.raw	pancreas
PXD000561-Sample-60	Homo sapiens	pancreas	Adult	not available	not available	not applicable	not available	not available	not available	2	organism part	run 1585	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Pancreas_Gel_Elite_60_f02.raw	NT=SDS-PAGE;AC=PRIDE:0000568	2	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	30 ppm	0.05 Da	Adult_Pancreas_Gel_Elite_60_f02.raw	pancreas
PXD000561-Sample-60	Homo sapiens	pancreas	Adult	not available	not available	not applicable	not available	not available	not available	2	organism part	run 1586	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Pancreas_Gel_Elite_60_f03.raw	NT=SDS-PAGE;AC=PRIDE:0000568	3	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	30 ppm	0.05 Da	Adult_Pancreas_Gel_Elite_60_f03.raw	pancreas
PXD000561-Sample-60	Homo sapiens	pancreas	Adult	not available	not available	not applicable	not available	not available	not available	2	organism part	run 1587	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Pancreas_Gel_Elite_60_f04.raw	NT=SDS-PAGE;AC=PRIDE:0000568	4	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	30 ppm	0.05 Da	Adult_Pancreas_Gel_Elite_60_f04.raw	pancreas
PXD000561-Sample-60	Homo sapiens	pancreas	Adult	not available	not available	not applicable	not available	not available	not available	2	organism part	run 1588	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Pancreas_Gel_Elite_60_f05.raw	NT=SDS-PAGE;AC=PRIDE:0000568	5	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	30 ppm	0.05 Da	Adult_Pancreas_Gel_Elite_60_f05.raw	pancreas
PXD000561-Sample-60	Homo sapiens	pancreas	Adult	not available	not available	not applicable	not available	not available	not available	2	organism part	run 1589	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Pancreas_Gel_Elite_60_f06.raw	NT=SDS-PAGE;AC=PRIDE:0000568	6	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	30 ppm	0.05 Da	Adult_Pancreas_Gel_Elite_60_f06.raw	pancreas
PXD000561-Sample-60	Homo sapiens	pancreas	Adult	not available	not available	not applicable	not available	not available	not available	2	organism part	run 1590	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Pancreas_Gel_Elite_60_f07.raw	NT=SDS-PAGE;AC=PRIDE:0000568	7	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001910;NT=LTQ Orbitrap Elite	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	30 ppm	0.05 Da	Adult_Pancreas_Gel_Elite_60_f07.raw	pancreas
