source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[cell line]	characteristics[developmental stage]	characteristics[disease]	characteristics[ancestry category]	characteristics[sex]	characteristics[age]	characteristics[biological replicate]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[cleavage agent details]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[organism part]
PXD000865-Sample-43	Homo sapiens	hair follicle	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 971	proteomic profiling by mass spectrometry	00794_E02_P006395_B0M_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00794_E02_P006395_B0M_A00_R1.raw	1	12	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=HCD;AC=PRIDE:0000590	30% NCE	20 ppm	0.05 Da	hair follicle
PXD000865-Sample-43	Homo sapiens	hair follicle	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 972	proteomic profiling by mass spectrometry	00794_D02_P006395_B0L_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00794_D02_P006395_B0L_A00_R1.raw	1	13	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=HCD;AC=PRIDE:0000590	30% NCE	20 ppm	0.05 Da	hair follicle
PXD000865-Sample-43	Homo sapiens	hair follicle	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 973	proteomic profiling by mass spectrometry	00794_C02_P006395_B0K_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00794_C02_P006395_B0K_A00_R1.raw	1	14	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=HCD;AC=PRIDE:0000590	30% NCE	20 ppm	0.05 Da	hair follicle
PXD000865-Sample-43	Homo sapiens	hair follicle	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 974	proteomic profiling by mass spectrometry	00794_B02_P006395_B0J_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00794_B02_P006395_B0J_A00_R1.raw	1	15	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=HCD;AC=PRIDE:0000590	30% NCE	20 ppm	0.05 Da	hair follicle
PXD000865-Sample-43	Homo sapiens	hair follicle	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 975	proteomic profiling by mass spectrometry	00794_A02_P006395_B0I_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00794_A02_P006395_B0I_A00_R1.raw	1	16	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=HCD;AC=PRIDE:0000590	30% NCE	20 ppm	0.05 Da	hair follicle
PXD000865-Sample-43	Homo sapiens	hair follicle	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 976	proteomic profiling by mass spectrometry	00794_H01_P006395_B0H_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00794_H01_P006395_B0H_A00_R1.raw	1	17	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=HCD;AC=PRIDE:0000590	30% NCE	20 ppm	0.05 Da	hair follicle
PXD000865-Sample-43	Homo sapiens	hair follicle	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 977	proteomic profiling by mass spectrometry	00794_G01_P006395_B0G_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00794_G01_P006395_B0G_A00_R1.raw	1	18	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=HCD;AC=PRIDE:0000590	30% NCE	20 ppm	0.05 Da	hair follicle
PXD000865-Sample-43	Homo sapiens	hair follicle	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 978	proteomic profiling by mass spectrometry	00794_F01_P006395_B0F_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00794_F01_P006395_B0F_A00_R1.raw	1	19	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=HCD;AC=PRIDE:0000590	30% NCE	20 ppm	0.05 Da	hair follicle
PXD000865-Sample-43	Homo sapiens	hair follicle	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 979	proteomic profiling by mass spectrometry	00794_E01_P006395_B0E_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00794_E01_P006395_B0E_A00_R1.raw	1	20	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=HCD;AC=PRIDE:0000590	30% NCE	20 ppm	0.05 Da	hair follicle
PXD000865-Sample-43	Homo sapiens	hair follicle	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 980	proteomic profiling by mass spectrometry	00794_D01_P006395_B0D_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00794_D01_P006395_B0D_A00_R1.raw	1	21	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=HCD;AC=PRIDE:0000590	30% NCE	20 ppm	0.05 Da	hair follicle
PXD000865-Sample-43	Homo sapiens	hair follicle	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 981	proteomic profiling by mass spectrometry	00794_C01_P006395_B0C_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00794_C01_P006395_B0C_A00_R1.raw	1	22	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=HCD;AC=PRIDE:0000590	30% NCE	20 ppm	0.05 Da	hair follicle
PXD000865-Sample-43	Homo sapiens	hair follicle	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 982	proteomic profiling by mass spectrometry	00794_B01_P006395_B0B_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00794_B01_P006395_B0B_A00_R1.raw	1	23	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=HCD;AC=PRIDE:0000590	30% NCE	20 ppm	0.05 Da	hair follicle
PXD000865-Sample-43	Homo sapiens	hair follicle	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 983	proteomic profiling by mass spectrometry	00794_A01_P006395_B0A_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00794_A01_P006395_B0A_A00_R1.raw	1	24	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=HCD;AC=PRIDE:0000590	30% NCE	20 ppm	0.05 Da	hair follicle
PXD000865-Sample-44	Homo sapiens	testis	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 984	proteomic profiling by mass spectrometry	00818_F02_P006595_B0F_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00818_F02_P006595_B0F_A00_R1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	testis
PXD000865-Sample-44	Homo sapiens	testis	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 985	proteomic profiling by mass spectrometry	00818_C01_P006595_B0C_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00818_C01_P006595_B0C_A00_R1.raw	1	2	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	testis
PXD000865-Sample-44	Homo sapiens	testis	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 986	proteomic profiling by mass spectrometry	00818_H03_P006595_B0X_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00818_H03_P006595_B0X_A00_R1.raw	1	3	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	testis
PXD000865-Sample-44	Homo sapiens	testis	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 987	proteomic profiling by mass spectrometry	00818_G03_P006595_B0V_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00818_G03_P006595_B0V_A00_R1.raw	1	4	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	testis
PXD000865-Sample-44	Homo sapiens	testis	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 988	proteomic profiling by mass spectrometry	00818_F03_P006595_B0U_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00818_F03_P006595_B0U_A00_R1.raw	1	5	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	testis
PXD000865-Sample-44	Homo sapiens	testis	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 989	proteomic profiling by mass spectrometry	00818_E03_P006595_B0T_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00818_E03_P006595_B0T_A00_R1.raw	1	6	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	testis
PXD000865-Sample-44	Homo sapiens	testis	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 990	proteomic profiling by mass spectrometry	00818_D03_P006595_B0S_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00818_D03_P006595_B0S_A00_R1.raw	1	7	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	testis
PXD000865-Sample-44	Homo sapiens	testis	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 991	proteomic profiling by mass spectrometry	00818_C03_P006595_B0R_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00818_C03_P006595_B0R_A00_R1.raw	1	8	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	testis
PXD000865-Sample-44	Homo sapiens	testis	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 992	proteomic profiling by mass spectrometry	00818_B03_P006595_B0Q_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00818_B03_P006595_B0Q_A00_R1.raw	1	9	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	testis
PXD000865-Sample-44	Homo sapiens	testis	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 993	proteomic profiling by mass spectrometry	00818_A03_P006595_B0P_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00818_A03_P006595_B0P_A00_R1.raw	1	10	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	testis
PXD000865-Sample-44	Homo sapiens	testis	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 994	proteomic profiling by mass spectrometry	00818_H02_P006595_B0H_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00818_H02_P006595_B0H_A00_R1.raw	1	11	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	testis
PXD000865-Sample-44	Homo sapiens	testis	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 995	proteomic profiling by mass spectrometry	00818_G02_P006595_B0G_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00818_G02_P006595_B0G_A00_R1.raw	1	12	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	testis
PXD000865-Sample-44	Homo sapiens	testis	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 996	proteomic profiling by mass spectrometry	00818_E02_P006595_B0E_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00818_E02_P006595_B0E_A00_R1.raw	1	13	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	testis
PXD000865-Sample-44	Homo sapiens	testis	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 997	proteomic profiling by mass spectrometry	00818_D02_P006595_B0D_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00818_D02_P006595_B0D_A00_R1.raw	1	14	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	testis
PXD000865-Sample-44	Homo sapiens	testis	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 998	proteomic profiling by mass spectrometry	00818_C02_P006595_B0C_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00818_C02_P006595_B0C_A00_R1.raw	1	15	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	testis
PXD000865-Sample-44	Homo sapiens	testis	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 999	proteomic profiling by mass spectrometry	00818_B02_P006595_B0B_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00818_B02_P006595_B0B_A00_R1.raw	1	16	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	testis
PXD000865-Sample-44	Homo sapiens	testis	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 1000	proteomic profiling by mass spectrometry	00818_A02_P006595_B0A_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00818_A02_P006595_B0A_A00_R1.raw	1	17	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	testis
PXD000865-Sample-44	Homo sapiens	testis	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 1001	proteomic profiling by mass spectrometry	00818_H01_P006595_B0H_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00818_H01_P006595_B0H_A00_R1.raw	1	18	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	testis
PXD000865-Sample-44	Homo sapiens	testis	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 1002	proteomic profiling by mass spectrometry	00818_G01_P006595_B0G_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00818_G01_P006595_B0G_A00_R1.raw	1	19	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	testis
