# Best Performing Samples
# Cluster: 0
# Total Samples: 4318
# Format: Sample_ID, Peptide_Sequences_Identified

2018_03_19_14_33_Q-Exactive-HF-X-Orbitrap_6096, 28984
2018_06_25_06_20_Q-Exactive-HF-X-Orbitrap_6070, 28966
2018_11_09_10_56_Q-Exactive-HF-X-Orbitrap_6070, 28962
2020_06_16_14_54_Orbitrap-Exploris-480_MA10134C, 28957
2018_09_03_16_36_Q-Exactive-HF-X-Orbitrap_6073, 28953
2018_10_18_21_36_Q-Exactive-HF-X-Orbitrap_6070, 28933
2018_08_22_20_52_Q-Exactive-HF-X-Orbitrap_6101, 28926
2018_05_08_02_23_Q-Exactive-HF-X-Orbitrap_6070, 28924
2018_07_29_21_33_Q-Exactive-HF-X-Orbitrap_6101, 28921
2018_04_30_05_18_Q-Exactive-HF-X-Orbitrap_6073, 28916
2018_10_17_09_53_Q-Exactive-HF-X-Orbitrap_6075, 28907
2018_08_19_06_12_Q-Exactive-HF-X-Orbitrap_6101, 28903
2018_04_25_15_50_Q-Exactive-HF-X-Orbitrap_6075, 28901
2018_10_10_19_11_Q-Exactive-HF-X-Orbitrap_6101, 28895
2018_09_10_15_34_Q-Exactive-HF-X-Orbitrap_6096, 28889
2018_06_27_18_14_Q-Exactive-HF-X-Orbitrap_6096, 28866
2018_06_03_20_01_Q-Exactive-HF-X-Orbitrap_6096, 28863
2018_10_19_22_42_Q-Exactive-HF-X-Orbitrap_6071, 28836
2018_08_28_14_42_Q-Exactive-HF-X-Orbitrap_6078, 28812
2018_11_09_22_49_Q-Exactive-HF-X-Orbitrap_6096, 28801
2018_08_27_18_24_Q-Exactive-HF-X-Orbitrap_6096, 28796
2018_12_04_02_07_Q-Exactive-HF-X-Orbitrap_6011, 28758
2018_05_22_19_30_Q-Exactive-HF-X-Orbitrap_6075, 28757
2018_08_05_11_48_Q-Exactive-HF-X-Orbitrap_6070, 28756
2020_06_17_08_05_Orbitrap-Exploris-480_MA10134C, 28753
2019_05_10_18_01_Q-Exactive-HF-X-Orbitrap_6096, 28747
2018_04_25_11_33_Q-Exactive-HF-X-Orbitrap_6070, 28738
2018_02_24_02_50_Q-Exactive-HF-X-Orbitrap_6075, 28737
2018_03_23_14_06_Q-Exactive-HF-X-Orbitrap_6096, 28730
2019_06_25_18_35_Q-Exactive-HF-X-Orbitrap_6078, 28718
2019_12_04_03_49_Q-Exactive-HF-X-Orbitrap_6078, 28703
2018_07_29_18_51_Q-Exactive-HF-X-Orbitrap_6101, 28697
2019_05_13_21_05_Q-Exactive-HF-X-Orbitrap_6073, 28679
2019_04_11_18_43_Q-Exactive-HF-X-Orbitrap_6011, 28675
2018_05_18_20_07_Q-Exactive-HF-X-Orbitrap_6073, 28634
2018_12_14_22_16_Q-Exactive-HF-X-Orbitrap_6070, 28631
2018_01_26_13_59_Q-Exactive-HF-X-Orbitrap_6071, 28625
2018_11_30_00_32_Q-Exactive-HF-X-Orbitrap_6070, 28619
2020_07_31_02_00_Orbitrap-Exploris-480_MA10215C, 28608
2018_09_26_19_08_Q-Exactive-HF-X-Orbitrap_6070, 28599
2018_08_05_11_57_Q-Exactive-HF-X-Orbitrap_6011, 28582
2018_02_19_17_10_Q-Exactive-HF-X-Orbitrap_6071, 28508
2018_02_15_15_31_Q-Exactive-HF-X-Orbitrap_6096, 28505
2018_07_19_18_57_Q-Exactive-HF-X-Orbitrap_6096, 28503
2018_04_26_20_46_Q-Exactive-HF-X-Orbitrap_6075, 28492
2018_04_27_13_16_Q-Exactive-HF-X-Orbitrap_6075, 28488
2018_10_16_18_17_Q-Exactive-HF-X-Orbitrap_6071, 28460
2018_03_07_12_57_Q-Exactive-HF-X-Orbitrap_6071, 28459
2018_11_15_11_02_Q-Exactive-HF-X-Orbitrap_6078, 28454
2018_08_22_23_41_Q-Exactive-HF-X-Orbitrap_6101, 28447
2018_05_18_22_52_Q-Exactive-HF-X-Orbitrap_6073, 28441
2018_08_19_09_03_Q-Exactive-HF-X-Orbitrap_6101, 28437
2018_05_07_10_07_Q-Exactive-HF-X-Orbitrap_6096, 28416
2019_06_18_13_21_Q-Exactive-HF-X-Orbitrap_6022, 28394
2018_03_07_13_36_Q-Exactive-HF-X-Orbitrap_6096, 28389
2018_12_13_17_11_Q-Exactive-HF-X-Orbitrap_6096, 28381
2018_08_26_03_51_Q-Exactive-HF-X-Orbitrap_6073, 28353
2019_08_22_04_12_Q-Exactive-HF-X-Orbitrap_6075, 28341
2018_03_11_04_53_Q-Exactive-HF-X-Orbitrap_6070, 28301
2018_12_05_15_30_Q-Exactive-HF-X-Orbitrap_6070, 28285
2018_04_27_18_46_Q-Exactive-HF-X-Orbitrap_6075, 28277
2018_11_01_01_08_Q-Exactive-HF-X-Orbitrap_6075, 28263
2018_06_20_10_06_Q-Exactive-HF-X-Orbitrap_6101, 28253
2018_02_08_17_56_Q-Exactive-HF-X-Orbitrap_6096, 28246
2018_08_08_04_47_Q-Exactive-HF-X-Orbitrap_6096, 28246
2020_07_30_23_14_Orbitrap-Exploris-480_MA10215C, 28235
2018_04_27_02_16_Q-Exactive-HF-X-Orbitrap_6075, 28232
2018_10_19_15_08_Q-Exactive-HF-X-Orbitrap_6078, 28217
2018_10_04_19_54_Q-Exactive-HF-X-Orbitrap_6004, 28215
2018_01_04_11_56_Q-Exactive-HF-X-Orbitrap_6070, 28213
2018_11_09_19_57_Q-Exactive-HF-X-Orbitrap_6096, 28192
2018_09_11_00_55_Q-Exactive-HF-X-Orbitrap_6070, 28159
2018_05_19_18_47_Q-Exactive-HF-X-Orbitrap_6096, 28158
2018_05_21_11_58_Q-Exactive-HF-X-Orbitrap_6101, 28152
2018_02_24_23_42_Q-Exactive-HF-X-Orbitrap_6075, 28129
2018_09_05_18_44_Q-Exactive-HF-X-Orbitrap_6070, 28122
2019_11_06_14_11_Q-Exactive-HF-X-Orbitrap_6071, 28117
2018_03_22_22_35_Q-Exactive-HF-X-Orbitrap_6096, 28113
2018_11_20_03_24_Q-Exactive-HF-X-Orbitrap_6004, 28110
2018_12_23_21_56_Q-Exactive-HF-X-Orbitrap_6073, 28099
2018_03_05_21_47_Q-Exactive-HF-X-Orbitrap_6101, 28091
2018_07_11_13_37_Q-Exactive-HF-X-Orbitrap_6071, 28090
2018_06_05_22_12_Q-Exactive-HF-X-Orbitrap_6078, 28087
2018_03_23_11_13_Q-Exactive-HF-X-Orbitrap_6096, 28084
2020_02_19_16_14_Q-Exactive-HF-X-Orbitrap_6071, 28071
2019_11_15_16_43_Q-Exactive-HF-X-Orbitrap_6070, 28066
2018_07_11_13_25_Q-Exactive-HF-X-Orbitrap_6096, 28063
2018_12_03_15_07_Q-Exactive-HF-X-Orbitrap_6016, 28053
2018_08_29_10_57_Q-Exactive-HF-X-Orbitrap_6078, 28032
2018_09_18_16_58_Q-Exactive-HF-X-Orbitrap_6070, 28023
2018_12_13_14_17_Q-Exactive-HF-X-Orbitrap_6096, 28020
2018_08_30_18_12_Q-Exactive-HF-X-Orbitrap_6071, 28017
2018_09_06_01_31_Q-Exactive-HF-X-Orbitrap_6070, 28009
2018_04_28_00_17_Q-Exactive-HF-X-Orbitrap_6075, 28005
2018_08_02_16_49_Q-Exactive-HF-X-Orbitrap_6011, 27992
2018_11_02_10_23_Q-Exactive-HF-X-Orbitrap_6071, 27987
2018_08_08_01_55_Q-Exactive-HF-X-Orbitrap_6096, 27974
2018_02_21_21_22_Q-Exactive-HF-X-Orbitrap_6071, 27972
2018_03_22_06_13_Q-Exactive-HF-X-Orbitrap_6096, 27970
2018_11_20_00_38_Q-Exactive-HF-X-Orbitrap_6004, 27966
2018_07_19_21_45_Q-Exactive-HF-X-Orbitrap_6096, 27962
2018_03_19_13_50_Q-Exactive-HF-X-Orbitrap_6101, 27949
2019_06_05_15_12_Q-Exactive-HF-X-Orbitrap_6071, 27911
2018_06_13_11_00_Q-Exactive-HF-X-Orbitrap_6004, 27901
2018_03_05_13_50_Q-Exactive-HF-X-Orbitrap_6070, 27895
2019_10_21_17_12_Q-Exactive-HF-X-Orbitrap_6101, 27889
2018_09_27_17_11_Q-Exactive-HF-X-Orbitrap_6078, 27878
2018_09_11_03_28_Q-Exactive-HF-X-Orbitrap_6070, 27867
2018_12_24_03_25_Q-Exactive-HF-X-Orbitrap_6073, 27857
2018_08_08_10_29_Q-Exactive-HF-X-Orbitrap_6078, 27841
2018_06_18_18_18_Q-Exactive-HF-X-Orbitrap_6096, 27783
2018_11_13_16_11_Q-Exactive-HF-X-Orbitrap_6016, 27753
2018_07_11_11_00_Q-Exactive-HF-X-Orbitrap_6071, 27749
2018_12_24_00_40_Q-Exactive-HF-X-Orbitrap_6073, 27748
2018_11_05_20_34_Q-Exactive-HF-X-Orbitrap_6096, 27748
2018_10_01_14_48_Q-Exactive-HF-X-Orbitrap_6071, 27729
2018_11_10_23_21_Q-Exactive-HF-X-Orbitrap_6004, 27723
2018_12_14_07_53_Q-Exactive-HF-X-Orbitrap_6096, 27711
2018_11_26_15_48_Q-Exactive-HF-X-Orbitrap_6004, 27624
2018_04_22_13_32_Q-Exactive-HF-X-Orbitrap_6096, 27606
2018_10_24_20_31_Q-Exactive-HF-X-Orbitrap_6070, 27593
2018_11_04_05_49_Q-Exactive-HF-X-Orbitrap_6101, 27560
2018_04_28_11_18_Q-Exactive-HF-X-Orbitrap_6075, 27557
2018_12_14_19_31_Q-Exactive-HF-X-Orbitrap_6070, 27546
2019_12_15_13_27_Q-Exactive-HF-X-Orbitrap_6071, 27515
2018_09_13_13_49_Q-Exactive-HF-X-Orbitrap_6078, 27480
2018_12_11_01_35_Q-Exactive-HF-X-Orbitrap_6011, 27470
2018_09_18_20_07_Q-Exactive-HF-X-Orbitrap_6070, 27463
2019_07_30_18_03_Q-Exactive-HF-X-Orbitrap_6078, 27459
2019_06_18_22_59_Q-Exactive-HF-X-Orbitrap_6022, 27453
2018_11_13_11_59_Q-Exactive-HF-X-Orbitrap_6016, 27432
2018_08_30_18_13_Q-Exactive-HF-X-Orbitrap_6078, 27405
2018_03_22_03_20_Q-Exactive-HF-X-Orbitrap_6096, 27361
2018_02_24_10_12_Q-Exactive-HF-X-Orbitrap_6075, 27357
2018_09_05_14_20_Q-Exactive-HF-X-Orbitrap_6078, 27355
2018_06_12_16_45_Q-Exactive-HF-X-Orbitrap_6004, 27346
2018_04_28_05_47_Q-Exactive-HF-X-Orbitrap_6075, 27325
2018_05_07_23_42_Q-Exactive-HF-X-Orbitrap_6070, 27307
2018_09_03_13_53_Q-Exactive-HF-X-Orbitrap_6073, 27222
2018_12_23_19_11_Q-Exactive-HF-X-Orbitrap_6073, 27212
2018_04_23_11_54_Q-Exactive-HF-X-Orbitrap_6016, 27210
2018_03_12_16_57_Q-Exactive-HF-X-Orbitrap_6078, 27167
2018_10_06_17_56_Q-Exactive-HF-X-Orbitrap_6073, 27145
2018_05_07_21_01_Q-Exactive-HF-X-Orbitrap_6070, 27145
2018_06_12_19_29_Q-Exactive-HF-X-Orbitrap_6004, 27131
2018_05_20_13_14_Q-Exactive-HF-X-Orbitrap_6096, 27114
2018_10_15_21_08_Q-Exactive-HF-X-Orbitrap_6101, 27110
2018_11_30_14_49_Q-Exactive-HF-X-Orbitrap_6071, 27078
2018_04_28_16_48_Q-Exactive-HF-X-Orbitrap_6075, 27072
2018_02_09_22_15_Q-Exactive-HF-X-Orbitrap_6096, 27059
2019_11_06_17_12_Q-Exactive-HF-X-Orbitrap_6071, 27049
2018_10_29_15_54_Q-Exactive-HF-X-Orbitrap_6075, 27049
2018_05_03_20_52_Q-Exactive-HF-X-Orbitrap_6096, 27036
2018_09_17_17_02_Q-Exactive-HF-X-Orbitrap_6075, 27029
2018_04_03_15_03_Q-Exactive-HF-X-Orbitrap_6011, 27029
2019_02_20_17_10_Q-Exactive-HF-X-Orbitrap_6016, 27019
2018_12_05_13_44_Q-Exactive-HF-X-Orbitrap_6004, 26990
2018_06_23_03_40_Q-Exactive-HF-X-Orbitrap_6101, 26962
2019_06_19_01_23_Q-Exactive-HF-X-Orbitrap_6022, 26927
2018_04_28_22_19_Q-Exactive-HF-X-Orbitrap_6075, 26901
2018_12_06_20_51_Q-Exactive-HF-X-Orbitrap_6016, 26887
2019_05_03_13_19_Q-Exactive-HF-X-Orbitrap_6023, 26871
2019_06_04_23_39_Q-Exactive-HF-X-Orbitrap_6075, 26846
2018_11_29_16_39_Q-Exactive-HF-X-Orbitrap_6070, 26844
2018_11_29_19_17_Q-Exactive-HF-X-Orbitrap_6070, 26841
2018_09_19_14_49_Q-Exactive-HF-X-Orbitrap_6075, 26833
2018_11_05_16_54_Q-Exactive-HF-X-Orbitrap_6071, 26829
2019_03_23_14_43_Q-Exactive-HF-X-Orbitrap_6070, 26814
2020_06_07_10_19_Orbitrap-Exploris-480_MA10134C, 26812
2018_10_10_16_28_Q-Exactive-HF-X-Orbitrap_6101, 26798
2018_09_10_17_06_Q-Exactive-HF-X-Orbitrap_6070, 26796
2019_01_20_09_39_Q-Exactive-HF-X-Orbitrap_6078, 26765
2018_12_10_19_20_Q-Exactive-HF-X-Orbitrap_6011, 26763
2019_06_05_02_27_Q-Exactive-HF-X-Orbitrap_6075, 26760
2018_02_25_07_51_Q-Exactive-HF-X-Orbitrap_6075, 26740
2018_08_13_12_56_Q-Exactive-HF-X-Orbitrap_6078, 26740
2018_02_24_17_24_Q-Exactive-HF-X-Orbitrap_6075, 26719
2018_05_09_17_11_Q-Exactive-HF-X-Orbitrap_6070, 26706
2019_07_26_20_48_Q-Exactive-HF-X-Orbitrap_6078, 26641
2018_04_25_18_35_Q-Exactive-HF-X-Orbitrap_6075, 26638
2020_02_18_20_17_Q-Exactive-HF-X-Orbitrap_6071, 26621
2018_06_13_05_39_Q-Exactive-HF-X-Orbitrap_6096, 26617
2018_04_27_16_04_Q-Exactive-HF-X-Orbitrap_6078, 26611
2017_12_24_12_31_Q-Exactive-HF-X-Orbitrap_6078, 26600
2018_11_14_17_13_Q-Exactive-HF-X-Orbitrap_6004, 26600
2018_04_27_13_01_Q-Exactive-HF-X-Orbitrap_6078, 26558
2018_02_09_16_41_Q-Exactive-HF-X-Orbitrap_6096, 26505
2018_06_05_19_34_Q-Exactive-HF-X-Orbitrap_6078, 26504
2018_04_29_03_49_Q-Exactive-HF-X-Orbitrap_6075, 26499
2018_02_26_18_35_Q-Exactive-HF-X-Orbitrap_6073, 26476
2018_10_17_19_01_Q-Exactive-HF-X-Orbitrap_6078, 26463
2018_06_18_15_27_Q-Exactive-HF-X-Orbitrap_6096, 26444
2018_08_20_16_16_Q-Exactive-HF-X-Orbitrap_6078, 26433
2018_03_17_17_55_Q-Exactive-HF-X-Orbitrap_6071, 26427
2018_11_06_11_54_Q-Exactive-HF-X-Orbitrap_6101, 26426
2018_11_05_00_42_Q-Exactive-HF-X-Orbitrap_6101, 26415
2018_10_31_13_11_Q-Exactive-HF-X-Orbitrap_6075, 26393
2018_03_27_23_19_Q-Exactive-HF-X-Orbitrap_6070, 26376
2018_02_20_10_29_Q-Exactive-HF-X-Orbitrap_6075, 26341
2018_11_14_14_28_Q-Exactive-HF-X-Orbitrap_6004, 26338
2018_04_26_15_16_Q-Exactive-HF-X-Orbitrap_6075, 26333
2019_11_05_14_55_Q-Exactive-HF-X-Orbitrap_6071, 26273
2018_07_01_07_12_Q-Exactive-HF-X-Orbitrap_6101, 26272
2019_12_09_14_36_Q-Exactive-HF-X-Orbitrap_6070, 26232
2018_12_05_16_34_Q-Exactive-HF-X-Orbitrap_6004, 26226
2018_02_28_14_15_Q-Exactive-HF-X-Orbitrap_6096, 26199
2018_10_24_17_50_Q-Exactive-HF-X-Orbitrap_6070, 26180
2018_01_22_17_36_Q-Exactive-HF-X-Orbitrap_6016, 26179
2018_09_20_10_37_Q-Exactive-HF-X-Orbitrap_6075, 26172
2018_10_05_00_10_Q-Exactive-HF-X-Orbitrap_6075, 26161
2018_06_13_08_28_Q-Exactive-HF-X-Orbitrap_6096, 26146
2018_07_31_17_44_Q-Exactive-HF-X-Orbitrap_6071, 26132
2018_08_26_09_12_Q-Exactive-HF-X-Orbitrap_6073, 26124
2020_02_18_23_19_Q-Exactive-HF-X-Orbitrap_6071, 26120
2018_08_31_11_37_Q-Exactive-HF-X-Orbitrap_6016, 26093
2018_09_19_00_23_Q-Exactive-HF-X-Orbitrap_6070, 26092
2018_09_27_00_14_Q-Exactive-HF-X-Orbitrap_6101, 26043
2020_06_07_13_27_Orbitrap-Exploris-480_MA10134C, 26000
2018_09_20_13_22_Q-Exactive-HF-X-Orbitrap_6075, 25975
2018_12_04_14_23_Q-Exactive-HF-X-Orbitrap_6070, 25957
2018_07_21_00_56_Q-Exactive-HF-X-Orbitrap_6096, 25942
2019_03_18_00_28_Q-Exactive-HF-X-Orbitrap_6101, 25937
2018_02_28_11_27_Q-Exactive-HF-X-Orbitrap_6096, 25924
2018_02_19_13_07_Q-Exactive-HF-X-Orbitrap_6075, 25919
2018_10_04_21_19_Q-Exactive-HF-X-Orbitrap_6075, 25870
2018_07_01_10_01_Q-Exactive-HF-X-Orbitrap_6101, 25847
2018_11_12_20_07_Q-Exactive-HF-X-Orbitrap_6101, 25838
2020_02_17_16_34_Q-Exactive-HF-X-Orbitrap_6071, 25825
2020_06_19_07_57_Orbitrap-Exploris-480_Invalid_SN_0001, 25817
2018_08_09_13_40_Q-Exactive-HF-X-Orbitrap_6078, 25810
2018_10_04_18_28_Q-Exactive-HF-X-Orbitrap_6075, 25742
2019_06_18_18_12_Q-Exactive-HF-X-Orbitrap_6022, 25739
2018_11_29_17_27_Q-Exactive-HF-X-Orbitrap_6071, 25736
2018_05_18_03_26_Q-Exactive-HF-X-Orbitrap_6078, 25684
2018_08_29_15_05_Q-Exactive-HF-X-Orbitrap_6070, 25589
2018_11_09_17_05_Q-Exactive-HF-X-Orbitrap_6096, 25580
2018_04_27_05_01_Q-Exactive-HF-X-Orbitrap_6075, 25481
2018_11_15_20_45_Q-Exactive-HF-X-Orbitrap_6016, 25449
2019_07_26_17_45_Q-Exactive-HF-X-Orbitrap_6078, 25446
2018_03_28_19_26_Q-Exactive-HF-X-Orbitrap_6070, 25443
2018_07_01_12_50_Q-Exactive-HF-X-Orbitrap_6101, 25400
2018_03_17_11_19_Q-Exactive-HF-X-Orbitrap_6011, 25398
2019_04_16_22_17_Q-Exactive-HF-X-Orbitrap_6025, 25393
2018_03_08_12_54_Q-Exactive-HF-X-Orbitrap_6071, 25380
2018_02_20_19_12_Q-Exactive-HF-X-Orbitrap_6075, 25367
2018_08_26_12_33_Q-Exactive-HF-X-Orbitrap_6073, 25366
2018_02_21_01_32_Q-Exactive-HF-X-Orbitrap_6075, 25358
2018_03_27_20_40_Q-Exactive-HF-X-Orbitrap_6070, 25318
2018_04_09_16_24_Q-Exactive-HF-X-Orbitrap_6016, 25287
2018_04_27_10_31_Q-Exactive-HF-X-Orbitrap_6075, 25274
2018_06_12_14_02_Q-Exactive-HF-X-Orbitrap_6004, 25273
2019_10_16_02_19_Q-Exactive-HF-X-Orbitrap_6016, 25221
2018_02_06_14_28_Q-Exactive-HF-X-Orbitrap_6071, 25162
2018_03_17_08_25_Q-Exactive-HF-X-Orbitrap_6011, 25146
2018_08_01_17_59_Q-Exactive-HF-X-Orbitrap_6071, 25128
2018_02_20_22_44_Q-Exactive-HF-X-Orbitrap_6075, 25111
2018_07_31_20_29_Q-Exactive-HF-X-Orbitrap_6071, 25093
2018_10_09_00_07_Q-Exactive-HF-X-Orbitrap_6075, 25071
2018_02_06_16_36_Q-Exactive-HF-X-Orbitrap_6071, 25041
2018_01_06_19_05_Q-Exactive-HF-X-Orbitrap_6004, 25017
2018_03_27_19_48_Q-Exactive-HF-X-Orbitrap_6101, 24986
2019_09_06_13_25_Q-Exactive-HF-X-Orbitrap_6070, 24966
2018_03_27_16_55_Q-Exactive-HF-X-Orbitrap_6101, 24954
2018_04_26_18_01_Q-Exactive-HF-X-Orbitrap_6075, 24948
2018_10_29_19_44_Q-Exactive-HF-X-Orbitrap_6071, 24922
2018_08_01_20_41_Q-Exactive-HF-X-Orbitrap_6071, 24915
2018_10_04_17_06_Q-Exactive-HF-X-Orbitrap_6004, 24909
2018_08_20_21_31_Q-Exactive-HF-X-Orbitrap_6078, 24860
2018_02_21_04_19_Q-Exactive-HF-X-Orbitrap_6075, 24852
2018_08_21_12_33_Q-Exactive-HF-X-Orbitrap_6078, 24818
2019_10_15_23_35_Q-Exactive-HF-X-Orbitrap_6016, 24800
2018_02_08_07_00_Q-Exactive-HF-X-Orbitrap_6101, 24772
2018_08_03_22_38_Q-Exactive-HF-X-Orbitrap_6071, 24744
2020_01_03_11_17_Q-Exactive-HF-X-Orbitrap_6070, 24735
2020_01_02_17_38_Q-Exactive-HF-X-Orbitrap_6070, 24728
2019_07_15_20_13_Q-Exactive-HF-X-Orbitrap_6101, 24709
2018_08_20_18_54_Q-Exactive-HF-X-Orbitrap_6078, 24695
2018_10_06_21_11_Q-Exactive-HF-X-Orbitrap_6070, 24677
2019_04_02_13_14_Q-Exactive-HF-X-Orbitrap_6073, 24638
2018_12_06_15_20_Q-Exactive-HF-X-Orbitrap_6016, 24635
2018_09_19_17_09_Q-Exactive-HF-X-Orbitrap_6070, 24590
2018_10_05_15_33_Q-Exactive-HF-X-Orbitrap_6071, 24587
2018_04_26_23_31_Q-Exactive-HF-X-Orbitrap_6075, 24583
2018_03_30_12_45_Q-Exactive-HF-X-Orbitrap_6101, 24547
2018_06_26_05_15_Q-Exactive-HF-X-Orbitrap_6101, 24509
2018_11_12_17_19_Q-Exactive-HF-X-Orbitrap_6101, 24480
2018_05_29_21_13_Q-Exactive-HF-X-Orbitrap_6004, 24451
2019_05_06_21_29_Q-Exactive-HF-X-Orbitrap_6013, 24368
2018_04_27_16_01_Q-Exactive-HF-X-Orbitrap_6075, 24350
2018_03_15_21_28_Q-Exactive-HF-X-Orbitrap_6073, 24344
2018_01_16_14_43_Q-Exactive-HF-X-Orbitrap_6078, 24284
2018_10_02_13_40_Q-Exactive-HF-X-Orbitrap_6078, 24246
2018_09_18_10_37_Q-Exactive-HF-X-Orbitrap_6070, 24205
2018_05_07_18_21_Q-Exactive-HF-X-Orbitrap_6070, 24179
2018_02_05_09_04_Q-Exactive-HF-X-Orbitrap_6078, 24172
2018_11_27_18_13_Q-Exactive-HF-X-Orbitrap_6078, 24141
2018_10_22_23_55_Q-Exactive-HF-X-Orbitrap_6071, 24141
2018_10_18_15_41_Q-Exactive-HF-X-Orbitrap_6071, 24117
2018_04_29_01_04_Q-Exactive-HF-X-Orbitrap_6075, 23968
2018_05_08_20_05_Q-Exactive-HF-X-Orbitrap_6078, 23965
2018_04_27_21_32_Q-Exactive-HF-X-Orbitrap_6075, 23904
2020_06_01_15_41_Q-Exactive-HF-X-Orbitrap_6070, 23896
2019_10_15_20_51_Q-Exactive-HF-X-Orbitrap_6016, 23881
2018_03_10_01_40_Q-Exactive-HF-X-Orbitrap_6096, 23869
2018_11_05_17_43_Q-Exactive-HF-X-Orbitrap_6096, 23828
2018_04_28_19_33_Q-Exactive-HF-X-Orbitrap_6075, 23805
2018_02_06_05_02_Q-Exactive-HF-X-Orbitrap_6096, 23801
2018_11_27_20_59_Q-Exactive-HF-X-Orbitrap_6078, 23800
2018_05_30_00_01_Q-Exactive-HF-X-Orbitrap_6004, 23777
2018_03_09_22_45_Q-Exactive-HF-X-Orbitrap_6096, 23771
2018_10_21_21_09_Q-Exactive-HF-X-Orbitrap_6096, 23768
2019_06_03_11_13_Q-Exactive-HF-X-Orbitrap_6078, 23740
2018_04_28_03_02_Q-Exactive-HF-X-Orbitrap_6075, 23707
2018_06_19_16_19_Q-Exactive-HF-X-Orbitrap_6101, 23701
2019_11_07_11_07_Q-Exactive-HF-X-Orbitrap_6078, 23664
2018_08_04_01_30_Q-Exactive-HF-X-Orbitrap_6071, 23643
2018_10_18_22_52_Q-Exactive-HF-X-Orbitrap_6078, 23622
2018_08_03_16_57_Q-Exactive-HF-X-Orbitrap_6071, 23619
2018_09_19_14_29_Q-Exactive-HF-X-Orbitrap_6070, 23595
2018_10_09_16_19_Q-Exactive-HF-X-Orbitrap_6075, 23569
2018_04_28_14_03_Q-Exactive-HF-X-Orbitrap_6075, 23549
2018_09_24_21_33_Q-Exactive-HF-X-Orbitrap_6016, 23542
2018_04_13_08_35_Q-Exactive-HF-X-Orbitrap_6016, 23538
2018_02_26_15_51_Q-Exactive-HF-X-Orbitrap_6073, 23532
2018_05_29_18_25_Q-Exactive-HF-X-Orbitrap_6004, 23517
2018_06_07_09_08_Q-Exactive-HF-X-Orbitrap_6004, 23432
2019_11_05_18_02_Q-Exactive-HF-X-Orbitrap_6071, 23420
2018_08_02_12_42_Q-Exactive-HF-X-Orbitrap_6071, 23409
2018_01_21_11_56_Q-Exactive-HF-X-Orbitrap_6071, 23397
2018_04_28_08_33_Q-Exactive-HF-X-Orbitrap_6075, 23387
2020_02_19_13_24_Q-Exactive-HF-X-Orbitrap_6071, 23345
2018_03_17_05_30_Q-Exactive-HF-X-Orbitrap_6011, 23326
2018_05_01_05_18_Q-Exactive-HF-X-Orbitrap_6075, 23284
2018_02_28_20_05_Q-Exactive-HF-X-Orbitrap_6075, 23272
2018_03_01_02_39_Q-Exactive-HF-X-Orbitrap_6075, 23205
2018_08_03_19_48_Q-Exactive-HF-X-Orbitrap_6071, 23140
2018_05_02_10_45_Q-Exactive-HF-X-Orbitrap_6101, 23139
2018_12_14_14_12_Q-Exactive-HF-X-Orbitrap_6070, 23108
2018_02_05_19_33_Q-Exactive-HF-X-Orbitrap_6071, 23105
2018_02_05_01_38_Q-Exactive-HF-X-Orbitrap_6078, 23094
2020_06_01_10_22_Q-Exactive-HF-X-Orbitrap_6070, 22980
2018_03_02_16_50_Q-Exactive-HF-X-Orbitrap_6075, 22969
2018_03_17_14_14_Q-Exactive-HF-X-Orbitrap_6011, 22963
2018_08_17_05_01_Q-Exactive-HF-X-Orbitrap_6078, 22924
2018_04_25_13_05_Q-Exactive-HF-X-Orbitrap_6075, 22912
2018_11_26_10_56_Q-Exactive-HF-X-Orbitrap_6078, 22852
2018_06_05_16_57_Q-Exactive-HF-X-Orbitrap_6078, 22848
2019_09_30_17_47_Q-Exactive-HF-X-Orbitrap_6025, 22706
2018_03_06_13_49_Q-Exactive-HF-X-Orbitrap_6075, 22669
2018_10_30_00_04_Q-Exactive-HF-X-Orbitrap_6071, 22571
2018_02_21_12_33_Q-Exactive-HF-X-Orbitrap_6075, 22526
2020_09_03_23_47_Orbitrap-Exploris-480_MA10215C, 22478
2018_07_23_17_41_Q-Exactive-HF-X-Orbitrap_6096, 22473
2018_10_18_13_49_Q-Exactive-HF-X-Orbitrap_6071, 22468
2020_09_03_21_03_Orbitrap-Exploris-480_MA10215C, 22445
2018_02_08_15_09_Q-Exactive-HF-X-Orbitrap_6096, 22439
2019_05_14_21_51_Q-Exactive-HF-X-Orbitrap_6023, 22404
2018_03_02_14_43_Q-Exactive-HF-X-Orbitrap_6070, 22390
2019_07_05_13_07_Q-Exactive-HF-X-Orbitrap_6101, 22332
2018_04_30_23_48_Q-Exactive-HF-X-Orbitrap_6075, 22321
2020_01_04_14_59_Q-Exactive-HF-X-Orbitrap_6070, 22284
2018_06_23_11_03_Q-Exactive-HF-X-Orbitrap_6071, 22276
2018_08_16_22_53_Q-Exactive-HF-X-Orbitrap_6078, 22269
2018_10_08_18_14_Q-Exactive-HF-X-Orbitrap_6075, 22243
2018_08_21_17_26_Q-Exactive-HF-X-Orbitrap_6078, 22230
2018_11_21_12_45_Q-Exactive-HF-X-Orbitrap_6071, 22199
2018_02_05_11_22_Q-Exactive-HF-X-Orbitrap_6078, 22173
