source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[developmental stage]	characteristics[disease]	characteristics[spiked compound]	characteristics[biological replicate]	characteristics[HiRIEF PH range]	characteristics[mass]	assay name	Technology Type	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[label]	comment[technical replicate]	comment[cleavage agent details]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[organism part]
PXD010899-Sample-22	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	22	4.0-4.25	4mg	run 1478	proteomic profiling by mass spectrometer	Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr29.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr29.raw	29	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-22	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	22	4.0-4.25	4mg	run 1479	proteomic profiling by mass spectrometer	Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr30.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr30.raw	30	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-22	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	22	4.0-4.25	4mg	run 1480	proteomic profiling by mass spectrometer	Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr31.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr31.raw	31	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-22	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	22	4.0-4.25	4mg	run 1481	proteomic profiling by mass spectrometer	Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr32.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr32.raw	32	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-22	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	22	4.0-4.25	4mg	run 1482	proteomic profiling by mass spectrometer	Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr33.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr33.raw	33	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-22	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	22	4.0-4.25	4mg	run 1483	proteomic profiling by mass spectrometer	Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr34.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr34.raw	34	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-22	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	22	4.0-4.25	4mg	run 1484	proteomic profiling by mass spectrometer	Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr35.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr35.raw	35	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-22	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	22	4.0-4.25	4mg	run 1485	proteomic profiling by mass spectrometer	Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr36.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr36.raw	36	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-22	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	22	4.0-4.25	4mg	run 1486	proteomic profiling by mass spectrometer	Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr37.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr37.raw	37	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-22	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	22	4.0-4.25	4mg	run 1487	proteomic profiling by mass spectrometer	Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr38.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr38.raw	38	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-22	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	22	4.0-4.25	4mg	run 1488	proteomic profiling by mass spectrometer	Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr39.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr39.raw	39	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-22	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	22	4.0-4.25	4mg	run 1489	proteomic profiling by mass spectrometer	Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr40.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr40.raw	40	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-22	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	22	4.0-4.25	4mg	run 1490	proteomic profiling by mass spectrometer	Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr41.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr41.raw	41	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-22	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	22	4.0-4.25	4mg	run 1491	proteomic profiling by mass spectrometer	Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr42.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr42.raw	42	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-22	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	22	4.0-4.25	4mg	run 1492	proteomic profiling by mass spectrometer	Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr43.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr43.raw	43	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-22	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	22	4.0-4.25	4mg	run 1493	proteomic profiling by mass spectrometer	Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr44.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr44.raw	44	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-22	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	22	4.0-4.25	4mg	run 1494	proteomic profiling by mass spectrometer	Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr45.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr45.raw	45	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-22	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	22	4.0-4.25	4mg	run 1495	proteomic profiling by mass spectrometer	Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr46.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr46.raw	46	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-22	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	22	4.0-4.25	4mg	run 1496	proteomic profiling by mass spectrometer	Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr47.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr47.raw	47	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-22	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	22	4.0-4.25	4mg	run 1497	proteomic profiling by mass spectrometer	Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr48.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr48.raw	48	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-22	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	22	4.0-4.25	4mg	run 1498	proteomic profiling by mass spectrometer	Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr49.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr49.raw	49	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-22	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	22	4.0-4.25	4mg	run 1499	proteomic profiling by mass spectrometer	Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr50.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr50.raw	50	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-22	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	22	4.0-4.25	4mg	run 1500	proteomic profiling by mass spectrometer	Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr51.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr51.raw	51	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-22	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	22	4.0-4.25	4mg	run 1501	proteomic profiling by mass spectrometer	Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr52.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr52.raw	52	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-22	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	22	4.0-4.25	4mg	run 1502	proteomic profiling by mass spectrometer	Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr53.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr53.raw	53	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-22	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	22	4.0-4.25	4mg	run 1503	proteomic profiling by mass spectrometer	Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr54.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr54.raw	54	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-22	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	22	4.0-4.25	4mg	run 1504	proteomic profiling by mass spectrometer	Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr55.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr55.raw	55	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-22	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	22	4.0-4.25	4mg	run 1505	proteomic profiling by mass spectrometer	Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr56.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr56.raw	56	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-22	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	22	4.0-4.25	4mg	run 1506	proteomic profiling by mass spectrometer	Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr57.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr57.raw	57	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-22	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	22	4.0-4.25	4mg	run 1507	proteomic profiling by mass spectrometer	Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr58.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr58.raw	58	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-22	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	22	4.0-4.25	4mg	run 1508	proteomic profiling by mass spectrometer	Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr59.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/Maria_20150423_plasma_HiRIEF_4mg_IPG4-425_7of15ul_fr59.raw	59	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
