source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[sampling site]	characteristics[ancestry category]	characteristics[sex]	characteristics[developmental stage]	characteristics[age]	characteristics[cell type]	characteristics[cell line]	characteristics[cellosaurus accession]	characteristics[biological replicate]	characteristics[pooled sample]	assay name	technology type	comment[assay_id]	comment[label]	comment[channel_id]	comment[fraction identifier]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[Number of missed cleavages]	comment[fragment mass tolerance]	comment[precursor mass tolerance]	comment[technical replicate]	comment[file uri]	comment[data file]	factor value[cell line]
MSV000085836-Sample-347	Homo sapiens	Brain	Glioblastoma	Brain	Korean	Male	Adult	61Y	disease cell type	SNU-1105	CVCL_5010	1	not pooled	run 413	proteomic profiling by mass spectrometry	31	TMT129C	7	5	NT=Orbitrap Fusion Lumos	NT=TMT6plex;PP=Any N-term;AC=UNIMOD:737;MT=fixed	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;TA=M;AC=UNIMOD:35;MT=variable	"NT=Deamidation;TA=N,Q;AC=UNIMOD:7;MT=variable"	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=fixed	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Trypsin;AC=MS:1001260	2	0.4 Da	30 ppm	1	ftp://massive.ucsd.edu/v01/MSV000085836/MSV000085836/raw/raw/g00400_Prot_31_05.raw	g00400_Prot_31_05.raw	SNU-1105
MSV000085836-Sample-348	Homo sapiens	Mouth	Tongue squamous cell carcinoma	Tongue	Caucasian	Male	Elderly	69Y	disease cell type	CAL-33	CVCL_1108	1	not pooled	run 413	proteomic profiling by mass spectrometry	31	TMT130N	8	5	NT=Orbitrap Fusion Lumos	NT=TMT6plex;PP=Any N-term;AC=UNIMOD:737;MT=fixed	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;TA=M;AC=UNIMOD:35;MT=variable	"NT=Deamidation;TA=N,Q;AC=UNIMOD:7;MT=variable"	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=fixed	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Trypsin;AC=MS:1001260	2	0.4 Da	30 ppm	1	ftp://massive.ucsd.edu/v01/MSV000085836/MSV000085836/raw/raw/g00400_Prot_31_05.raw	g00400_Prot_31_05.raw	CAL-33
MSV000085836-Sample-349	Homo sapiens	Haematopoietic and Lymphoid	Adult acute monocytic leukemia	Pleural effusion	Caucasian	Male	Adult	37Y	disease cell type	U-937	CVCL_0007	1	not pooled	run 413	proteomic profiling by mass spectrometry	31	TMT130C	9	5	NT=Orbitrap Fusion Lumos	NT=TMT6plex;PP=Any N-term;AC=UNIMOD:737;MT=fixed	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;TA=M;AC=UNIMOD:35;MT=variable	"NT=Deamidation;TA=N,Q;AC=UNIMOD:7;MT=variable"	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=fixed	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Trypsin;AC=MS:1001260	2	0.4 Da	30 ppm	1	ftp://massive.ucsd.edu/v01/MSV000085836/MSV000085836/raw/raw/g00400_Prot_31_05.raw	g00400_Prot_31_05.raw	U-937
MSV000085836-Sample-350	Homo sapiens	not available	not available	not available	not available	not available	not available	not available	disease cell type	mixed	not available	1	"SN=CAL33_UPPER_AERODIGESTIVE_TRACT,HS578T_BREAST,SW837_LARGE_INTESTINE,WM2664_SKIN,CAL51_BREAST,CA46_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NCIH1581_LUNG,NCIH82_LUNG,SW480_LARGE_INTESTINE"	run 413	proteomic profiling by mass spectrometry	31	TMT131	10	5	NT=Orbitrap Fusion Lumos	NT=TMT6plex;PP=Any N-term;AC=UNIMOD:737;MT=fixed	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;TA=M;AC=UNIMOD:35;MT=variable	"NT=Deamidation;TA=N,Q;AC=UNIMOD:7;MT=variable"	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=fixed	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Trypsin;AC=MS:1001260	2	0.4 Da	30 ppm	1	ftp://massive.ucsd.edu/v01/MSV000085836/MSV000085836/raw/raw/g00400_Prot_31_05.raw	g00400_Prot_31_05.raw	mixed
MSV000085836-Sample-341	Homo sapiens	Endometrium	Endometrial adenocarcinoma	Endometrium	Japanese	Female	Elderly	71Y	disease cell type	HEC-1-A	CVCL_0293	1	not pooled	run 414	proteomic profiling by mass spectrometry	31	TMT126	1	6	NT=Orbitrap Fusion Lumos	NT=TMT6plex;PP=Any N-term;AC=UNIMOD:737;MT=fixed	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;TA=M;AC=UNIMOD:35;MT=variable	"NT=Deamidation;TA=N,Q;AC=UNIMOD:7;MT=variable"	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=fixed	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Trypsin;AC=MS:1001260	2	0.4 Da	30 ppm	1	ftp://massive.ucsd.edu/v01/MSV000085836/MSV000085836/raw/raw/g00401_Prot_31_06.raw	g00401_Prot_31_06.raw	HEC-1-A
MSV000085836-Sample-342	Homo sapiens	Pancreas	Pancreatic adenocarcinoma	Ascites	Japanese	Male	Elderly	66Y	disease cell type	HuP-T3	CVCL_1299	1	not pooled	run 414	proteomic profiling by mass spectrometry	31	TMT127N	2	6	NT=Orbitrap Fusion Lumos	NT=TMT6plex;PP=Any N-term;AC=UNIMOD:737;MT=fixed	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;TA=M;AC=UNIMOD:35;MT=variable	"NT=Deamidation;TA=N,Q;AC=UNIMOD:7;MT=variable"	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=fixed	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Trypsin;AC=MS:1001260	2	0.4 Da	30 ppm	1	ftp://massive.ucsd.edu/v01/MSV000085836/MSV000085836/raw/raw/g00401_Prot_31_06.raw	g00401_Prot_31_06.raw	HuP-T3
MSV000085836-Sample-343	Homo sapiens	Blood	Plasma cell myeloma	Peripheral blood	Japanese	Male	Adult	52Y	disease cell type	KMS-27	CVCL_2993	1	not pooled	run 414	proteomic profiling by mass spectrometry	31	TMT127C	3	6	NT=Orbitrap Fusion Lumos	NT=TMT6plex;PP=Any N-term;AC=UNIMOD:737;MT=fixed	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;TA=M;AC=UNIMOD:35;MT=variable	"NT=Deamidation;TA=N,Q;AC=UNIMOD:7;MT=variable"	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=fixed	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Trypsin;AC=MS:1001260	2	0.4 Da	30 ppm	1	ftp://massive.ucsd.edu/v01/MSV000085836/MSV000085836/raw/raw/g00401_Prot_31_06.raw	g00401_Prot_31_06.raw	KMS-27
MSV000085836-Sample-344	Homo sapiens	Lung	Lung adenocarcinoma	Lung	Caucasian	Male	Adult	63Y	disease cell type	LXF-289	CVCL_1394	1	not pooled	run 414	proteomic profiling by mass spectrometry	31	TMT128N	4	6	NT=Orbitrap Fusion Lumos	NT=TMT6plex;PP=Any N-term;AC=UNIMOD:737;MT=fixed	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;TA=M;AC=UNIMOD:35;MT=variable	"NT=Deamidation;TA=N,Q;AC=UNIMOD:7;MT=variable"	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=fixed	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Trypsin;AC=MS:1001260	2	0.4 Da	30 ppm	1	ftp://massive.ucsd.edu/v01/MSV000085836/MSV000085836/raw/raw/g00401_Prot_31_06.raw	g00401_Prot_31_06.raw	LXF-289
MSV000085836-Sample-345	Homo sapiens	Mouth	Tongue adenosquamous carcinoma	Tongue	Caucasian	Male	Adult	56Y	disease cell type	CAL-27	CVCL_1107	1	not pooled	run 414	proteomic profiling by mass spectrometry	31	TMT128C	5	6	NT=Orbitrap Fusion Lumos	NT=TMT6plex;PP=Any N-term;AC=UNIMOD:737;MT=fixed	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;TA=M;AC=UNIMOD:35;MT=variable	"NT=Deamidation;TA=N,Q;AC=UNIMOD:7;MT=variable"	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=fixed	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Trypsin;AC=MS:1001260	2	0.4 Da	30 ppm	1	ftp://massive.ucsd.edu/v01/MSV000085836/MSV000085836/raw/raw/g00401_Prot_31_06.raw	g00401_Prot_31_06.raw	CAL-27
MSV000085836-Sample-346	Homo sapiens	Ovary	Ovarian mucinous cystadenocarcinoma	Ovary	Japanese	Female	Adult	62Y	disease cell type	RMUG-S	CVCL_3158	1	not pooled	run 414	proteomic profiling by mass spectrometry	31	TMT129N	6	6	NT=Orbitrap Fusion Lumos	NT=TMT6plex;PP=Any N-term;AC=UNIMOD:737;MT=fixed	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;TA=M;AC=UNIMOD:35;MT=variable	"NT=Deamidation;TA=N,Q;AC=UNIMOD:7;MT=variable"	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=fixed	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Trypsin;AC=MS:1001260	2	0.4 Da	30 ppm	1	ftp://massive.ucsd.edu/v01/MSV000085836/MSV000085836/raw/raw/g00401_Prot_31_06.raw	g00401_Prot_31_06.raw	RMUG-S
MSV000085836-Sample-347	Homo sapiens	Brain	Glioblastoma	Brain	Korean	Male	Adult	61Y	disease cell type	SNU-1105	CVCL_5010	1	not pooled	run 414	proteomic profiling by mass spectrometry	31	TMT129C	7	6	NT=Orbitrap Fusion Lumos	NT=TMT6plex;PP=Any N-term;AC=UNIMOD:737;MT=fixed	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;TA=M;AC=UNIMOD:35;MT=variable	"NT=Deamidation;TA=N,Q;AC=UNIMOD:7;MT=variable"	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=fixed	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Trypsin;AC=MS:1001260	2	0.4 Da	30 ppm	1	ftp://massive.ucsd.edu/v01/MSV000085836/MSV000085836/raw/raw/g00401_Prot_31_06.raw	g00401_Prot_31_06.raw	SNU-1105
MSV000085836-Sample-348	Homo sapiens	Mouth	Tongue squamous cell carcinoma	Tongue	Caucasian	Male	Elderly	69Y	disease cell type	CAL-33	CVCL_1108	1	not pooled	run 414	proteomic profiling by mass spectrometry	31	TMT130N	8	6	NT=Orbitrap Fusion Lumos	NT=TMT6plex;PP=Any N-term;AC=UNIMOD:737;MT=fixed	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;TA=M;AC=UNIMOD:35;MT=variable	"NT=Deamidation;TA=N,Q;AC=UNIMOD:7;MT=variable"	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=fixed	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Trypsin;AC=MS:1001260	2	0.4 Da	30 ppm	1	ftp://massive.ucsd.edu/v01/MSV000085836/MSV000085836/raw/raw/g00401_Prot_31_06.raw	g00401_Prot_31_06.raw	CAL-33
MSV000085836-Sample-349	Homo sapiens	Haematopoietic and Lymphoid	Adult acute monocytic leukemia	Pleural effusion	Caucasian	Male	Adult	37Y	disease cell type	U-937	CVCL_0007	1	not pooled	run 414	proteomic profiling by mass spectrometry	31	TMT130C	9	6	NT=Orbitrap Fusion Lumos	NT=TMT6plex;PP=Any N-term;AC=UNIMOD:737;MT=fixed	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;TA=M;AC=UNIMOD:35;MT=variable	"NT=Deamidation;TA=N,Q;AC=UNIMOD:7;MT=variable"	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=fixed	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Trypsin;AC=MS:1001260	2	0.4 Da	30 ppm	1	ftp://massive.ucsd.edu/v01/MSV000085836/MSV000085836/raw/raw/g00401_Prot_31_06.raw	g00401_Prot_31_06.raw	U-937
MSV000085836-Sample-350	Homo sapiens	not available	not available	not available	not available	not available	not available	not available	disease cell type	mixed	not available	1	"SN=CAL33_UPPER_AERODIGESTIVE_TRACT,HS578T_BREAST,SW837_LARGE_INTESTINE,WM2664_SKIN,CAL51_BREAST,CA46_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NCIH1581_LUNG,NCIH82_LUNG,SW480_LARGE_INTESTINE"	run 414	proteomic profiling by mass spectrometry	31	TMT131	10	6	NT=Orbitrap Fusion Lumos	NT=TMT6plex;PP=Any N-term;AC=UNIMOD:737;MT=fixed	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;TA=M;AC=UNIMOD:35;MT=variable	"NT=Deamidation;TA=N,Q;AC=UNIMOD:7;MT=variable"	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=fixed	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Trypsin;AC=MS:1001260	2	0.4 Da	30 ppm	1	ftp://massive.ucsd.edu/v01/MSV000085836/MSV000085836/raw/raw/g00401_Prot_31_06.raw	g00401_Prot_31_06.raw	mixed
MSV000085836-Sample-341	Homo sapiens	Endometrium	Endometrial adenocarcinoma	Endometrium	Japanese	Female	Elderly	71Y	disease cell type	HEC-1-A	CVCL_0293	1	not pooled	run 415	proteomic profiling by mass spectrometry	31	TMT126	1	7	NT=Orbitrap Fusion Lumos	NT=TMT6plex;PP=Any N-term;AC=UNIMOD:737;MT=fixed	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;TA=M;AC=UNIMOD:35;MT=variable	"NT=Deamidation;TA=N,Q;AC=UNIMOD:7;MT=variable"	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=fixed	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Trypsin;AC=MS:1001260	2	0.4 Da	30 ppm	1	ftp://massive.ucsd.edu/v01/MSV000085836/MSV000085836/raw/raw/g00402_Prot_31_07.raw	g00402_Prot_31_07.raw	HEC-1-A
MSV000085836-Sample-342	Homo sapiens	Pancreas	Pancreatic adenocarcinoma	Ascites	Japanese	Male	Elderly	66Y	disease cell type	HuP-T3	CVCL_1299	1	not pooled	run 415	proteomic profiling by mass spectrometry	31	TMT127N	2	7	NT=Orbitrap Fusion Lumos	NT=TMT6plex;PP=Any N-term;AC=UNIMOD:737;MT=fixed	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;TA=M;AC=UNIMOD:35;MT=variable	"NT=Deamidation;TA=N,Q;AC=UNIMOD:7;MT=variable"	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=fixed	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Trypsin;AC=MS:1001260	2	0.4 Da	30 ppm	1	ftp://massive.ucsd.edu/v01/MSV000085836/MSV000085836/raw/raw/g00402_Prot_31_07.raw	g00402_Prot_31_07.raw	HuP-T3
MSV000085836-Sample-343	Homo sapiens	Blood	Plasma cell myeloma	Peripheral blood	Japanese	Male	Adult	52Y	disease cell type	KMS-27	CVCL_2993	1	not pooled	run 415	proteomic profiling by mass spectrometry	31	TMT127C	3	7	NT=Orbitrap Fusion Lumos	NT=TMT6plex;PP=Any N-term;AC=UNIMOD:737;MT=fixed	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;TA=M;AC=UNIMOD:35;MT=variable	"NT=Deamidation;TA=N,Q;AC=UNIMOD:7;MT=variable"	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=fixed	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Trypsin;AC=MS:1001260	2	0.4 Da	30 ppm	1	ftp://massive.ucsd.edu/v01/MSV000085836/MSV000085836/raw/raw/g00402_Prot_31_07.raw	g00402_Prot_31_07.raw	KMS-27
MSV000085836-Sample-344	Homo sapiens	Lung	Lung adenocarcinoma	Lung	Caucasian	Male	Adult	63Y	disease cell type	LXF-289	CVCL_1394	1	not pooled	run 415	proteomic profiling by mass spectrometry	31	TMT128N	4	7	NT=Orbitrap Fusion Lumos	NT=TMT6plex;PP=Any N-term;AC=UNIMOD:737;MT=fixed	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;TA=M;AC=UNIMOD:35;MT=variable	"NT=Deamidation;TA=N,Q;AC=UNIMOD:7;MT=variable"	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=fixed	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Trypsin;AC=MS:1001260	2	0.4 Da	30 ppm	1	ftp://massive.ucsd.edu/v01/MSV000085836/MSV000085836/raw/raw/g00402_Prot_31_07.raw	g00402_Prot_31_07.raw	LXF-289
MSV000085836-Sample-345	Homo sapiens	Mouth	Tongue adenosquamous carcinoma	Tongue	Caucasian	Male	Adult	56Y	disease cell type	CAL-27	CVCL_1107	1	not pooled	run 415	proteomic profiling by mass spectrometry	31	TMT128C	5	7	NT=Orbitrap Fusion Lumos	NT=TMT6plex;PP=Any N-term;AC=UNIMOD:737;MT=fixed	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;TA=M;AC=UNIMOD:35;MT=variable	"NT=Deamidation;TA=N,Q;AC=UNIMOD:7;MT=variable"	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=fixed	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Trypsin;AC=MS:1001260	2	0.4 Da	30 ppm	1	ftp://massive.ucsd.edu/v01/MSV000085836/MSV000085836/raw/raw/g00402_Prot_31_07.raw	g00402_Prot_31_07.raw	CAL-27
MSV000085836-Sample-346	Homo sapiens	Ovary	Ovarian mucinous cystadenocarcinoma	Ovary	Japanese	Female	Adult	62Y	disease cell type	RMUG-S	CVCL_3158	1	not pooled	run 415	proteomic profiling by mass spectrometry	31	TMT129N	6	7	NT=Orbitrap Fusion Lumos	NT=TMT6plex;PP=Any N-term;AC=UNIMOD:737;MT=fixed	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;TA=M;AC=UNIMOD:35;MT=variable	"NT=Deamidation;TA=N,Q;AC=UNIMOD:7;MT=variable"	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=fixed	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Trypsin;AC=MS:1001260	2	0.4 Da	30 ppm	1	ftp://massive.ucsd.edu/v01/MSV000085836/MSV000085836/raw/raw/g00402_Prot_31_07.raw	g00402_Prot_31_07.raw	RMUG-S
MSV000085836-Sample-347	Homo sapiens	Brain	Glioblastoma	Brain	Korean	Male	Adult	61Y	disease cell type	SNU-1105	CVCL_5010	1	not pooled	run 415	proteomic profiling by mass spectrometry	31	TMT129C	7	7	NT=Orbitrap Fusion Lumos	NT=TMT6plex;PP=Any N-term;AC=UNIMOD:737;MT=fixed	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;TA=M;AC=UNIMOD:35;MT=variable	"NT=Deamidation;TA=N,Q;AC=UNIMOD:7;MT=variable"	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=fixed	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Trypsin;AC=MS:1001260	2	0.4 Da	30 ppm	1	ftp://massive.ucsd.edu/v01/MSV000085836/MSV000085836/raw/raw/g00402_Prot_31_07.raw	g00402_Prot_31_07.raw	SNU-1105
MSV000085836-Sample-348	Homo sapiens	Mouth	Tongue squamous cell carcinoma	Tongue	Caucasian	Male	Elderly	69Y	disease cell type	CAL-33	CVCL_1108	1	not pooled	run 415	proteomic profiling by mass spectrometry	31	TMT130N	8	7	NT=Orbitrap Fusion Lumos	NT=TMT6plex;PP=Any N-term;AC=UNIMOD:737;MT=fixed	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;TA=M;AC=UNIMOD:35;MT=variable	"NT=Deamidation;TA=N,Q;AC=UNIMOD:7;MT=variable"	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=fixed	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Trypsin;AC=MS:1001260	2	0.4 Da	30 ppm	1	ftp://massive.ucsd.edu/v01/MSV000085836/MSV000085836/raw/raw/g00402_Prot_31_07.raw	g00402_Prot_31_07.raw	CAL-33
MSV000085836-Sample-349	Homo sapiens	Haematopoietic and Lymphoid	Adult acute monocytic leukemia	Pleural effusion	Caucasian	Male	Adult	37Y	disease cell type	U-937	CVCL_0007	1	not pooled	run 415	proteomic profiling by mass spectrometry	31	TMT130C	9	7	NT=Orbitrap Fusion Lumos	NT=TMT6plex;PP=Any N-term;AC=UNIMOD:737;MT=fixed	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;TA=M;AC=UNIMOD:35;MT=variable	"NT=Deamidation;TA=N,Q;AC=UNIMOD:7;MT=variable"	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=fixed	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Trypsin;AC=MS:1001260	2	0.4 Da	30 ppm	1	ftp://massive.ucsd.edu/v01/MSV000085836/MSV000085836/raw/raw/g00402_Prot_31_07.raw	g00402_Prot_31_07.raw	U-937
MSV000085836-Sample-350	Homo sapiens	not available	not available	not available	not available	not available	not available	not available	disease cell type	mixed	not available	1	"SN=CAL33_UPPER_AERODIGESTIVE_TRACT,HS578T_BREAST,SW837_LARGE_INTESTINE,WM2664_SKIN,CAL51_BREAST,CA46_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NCIH1581_LUNG,NCIH82_LUNG,SW480_LARGE_INTESTINE"	run 415	proteomic profiling by mass spectrometry	31	TMT131	10	7	NT=Orbitrap Fusion Lumos	NT=TMT6plex;PP=Any N-term;AC=UNIMOD:737;MT=fixed	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;TA=M;AC=UNIMOD:35;MT=variable	"NT=Deamidation;TA=N,Q;AC=UNIMOD:7;MT=variable"	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=fixed	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Trypsin;AC=MS:1001260	2	0.4 Da	30 ppm	1	ftp://massive.ucsd.edu/v01/MSV000085836/MSV000085836/raw/raw/g00402_Prot_31_07.raw	g00402_Prot_31_07.raw	mixed
MSV000085836-Sample-341	Homo sapiens	Endometrium	Endometrial adenocarcinoma	Endometrium	Japanese	Female	Elderly	71Y	disease cell type	HEC-1-A	CVCL_0293	1	not pooled	run 416	proteomic profiling by mass spectrometry	31	TMT126	1	8	NT=Orbitrap Fusion Lumos	NT=TMT6plex;PP=Any N-term;AC=UNIMOD:737;MT=fixed	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;TA=M;AC=UNIMOD:35;MT=variable	"NT=Deamidation;TA=N,Q;AC=UNIMOD:7;MT=variable"	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=fixed	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Trypsin;AC=MS:1001260	2	0.4 Da	30 ppm	1	ftp://massive.ucsd.edu/v01/MSV000085836/MSV000085836/raw/raw/g00403_Prot_31_08.raw	g00403_Prot_31_08.raw	HEC-1-A
MSV000085836-Sample-342	Homo sapiens	Pancreas	Pancreatic adenocarcinoma	Ascites	Japanese	Male	Elderly	66Y	disease cell type	HuP-T3	CVCL_1299	1	not pooled	run 416	proteomic profiling by mass spectrometry	31	TMT127N	2	8	NT=Orbitrap Fusion Lumos	NT=TMT6plex;PP=Any N-term;AC=UNIMOD:737;MT=fixed	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;TA=M;AC=UNIMOD:35;MT=variable	"NT=Deamidation;TA=N,Q;AC=UNIMOD:7;MT=variable"	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=fixed	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Trypsin;AC=MS:1001260	2	0.4 Da	30 ppm	1	ftp://massive.ucsd.edu/v01/MSV000085836/MSV000085836/raw/raw/g00403_Prot_31_08.raw	g00403_Prot_31_08.raw	HuP-T3
MSV000085836-Sample-343	Homo sapiens	Blood	Plasma cell myeloma	Peripheral blood	Japanese	Male	Adult	52Y	disease cell type	KMS-27	CVCL_2993	1	not pooled	run 416	proteomic profiling by mass spectrometry	31	TMT127C	3	8	NT=Orbitrap Fusion Lumos	NT=TMT6plex;PP=Any N-term;AC=UNIMOD:737;MT=fixed	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;TA=M;AC=UNIMOD:35;MT=variable	"NT=Deamidation;TA=N,Q;AC=UNIMOD:7;MT=variable"	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=fixed	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Trypsin;AC=MS:1001260	2	0.4 Da	30 ppm	1	ftp://massive.ucsd.edu/v01/MSV000085836/MSV000085836/raw/raw/g00403_Prot_31_08.raw	g00403_Prot_31_08.raw	KMS-27
MSV000085836-Sample-344	Homo sapiens	Lung	Lung adenocarcinoma	Lung	Caucasian	Male	Adult	63Y	disease cell type	LXF-289	CVCL_1394	1	not pooled	run 416	proteomic profiling by mass spectrometry	31	TMT128N	4	8	NT=Orbitrap Fusion Lumos	NT=TMT6plex;PP=Any N-term;AC=UNIMOD:737;MT=fixed	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;TA=M;AC=UNIMOD:35;MT=variable	"NT=Deamidation;TA=N,Q;AC=UNIMOD:7;MT=variable"	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=fixed	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Trypsin;AC=MS:1001260	2	0.4 Da	30 ppm	1	ftp://massive.ucsd.edu/v01/MSV000085836/MSV000085836/raw/raw/g00403_Prot_31_08.raw	g00403_Prot_31_08.raw	LXF-289
