source Name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[cell line]	characteristics[developmental stage]	characteristics[disease]	characteristics[sex]	characteristics[age]	characteristics[biological replicate]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	Factor Value[organism]
PXD012636-Sample-540	Danio rerio	heart	not applicable	not applicable	not available	not available	not available	not available	1	organism part	run 540	proteomic profiling by mass spectrometry	20150917_QE3_UPLC8_PCP_SA_Zebrafish_Heart_3_Ventricle_Fraction_8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD012636/20150917_QE3_UPLC8_PCP_SA_Zebrafish_Heart_3_Ventricle_Fraction_8.raw	1	8	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=Q;MT=Variable	HCD	4.5 ppm	20 ppm	Danio rerio
PXD012636-Sample-541	Danio rerio	heart	not applicable	not applicable	not available	not available	not available	not available	1	organism part	run 541	proteomic profiling by mass spectrometry	20150917_QE3_UPLC8_PCP_SA_Zebrafish_Heart_3_Ventricle_Fraction_9.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD012636/20150917_QE3_UPLC8_PCP_SA_Zebrafish_Heart_3_Ventricle_Fraction_9.raw	1	9	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=Q;MT=Variable	HCD	4.5 ppm	20 ppm	Danio rerio
PXD012636-Sample-542	Danio rerio	heart	not applicable	not applicable	not available	not available	not available	not available	1	organism part	run 542	proteomic profiling by mass spectrometry	20150917_QE3_UPLC8_PCP_SA_Zebrafish_Heart_3_Ventricle_Fraction_10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD012636/20150917_QE3_UPLC8_PCP_SA_Zebrafish_Heart_3_Ventricle_Fraction_10.raw	1	10	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=Q;MT=Variable	HCD	4.5 ppm	20 ppm	Danio rerio
PXD012636-Sample-543	Homo sapiens	heart	not applicable	not applicable	not available	not available	not available	not available	1	organism part	run 543	proteomic profiling by mass spectrometry	20151127_QE3_UPLC8_NL_Human_Heart_130_Left_Atrium_01.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD012636/20151127_QE3_UPLC8_NL_Human_Heart_130_Left_Atrium_01.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=Q;MT=Variable	HCD	4.5 ppm	20 ppm	Homo sapiens
PXD012636-Sample-544	Homo sapiens	heart	not applicable	not applicable	not available	not available	not available	not available	1	organism part	run 544	proteomic profiling by mass spectrometry	20151127_QE3_UPLC8_NL_Human_Heart_130_Left_Atrium_02.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD012636/20151127_QE3_UPLC8_NL_Human_Heart_130_Left_Atrium_02.raw	1	2	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=Q;MT=Variable	HCD	4.5 ppm	20 ppm	Homo sapiens
PXD012636-Sample-545	Homo sapiens	heart	not applicable	not applicable	not available	not available	not available	not available	1	organism part	run 545	proteomic profiling by mass spectrometry	20151127_QE3_UPLC8_NL_Human_Heart_130_Left_Atrium_03.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD012636/20151127_QE3_UPLC8_NL_Human_Heart_130_Left_Atrium_03.raw	1	3	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=Q;MT=Variable	HCD	4.5 ppm	20 ppm	Homo sapiens
PXD012636-Sample-546	Homo sapiens	heart	not applicable	not applicable	not available	not available	not available	not available	1	organism part	run 546	proteomic profiling by mass spectrometry	20151127_QE3_UPLC8_NL_Human_Heart_130_Left_Atrium_04.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD012636/20151127_QE3_UPLC8_NL_Human_Heart_130_Left_Atrium_04.raw	1	4	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=Q;MT=Variable	HCD	4.5 ppm	20 ppm	Homo sapiens
PXD012636-Sample-547	Homo sapiens	heart	not applicable	not applicable	not available	not available	not available	not available	1	organism part	run 547	proteomic profiling by mass spectrometry	20151127_QE3_UPLC8_NL_Human_Heart_130_Left_Atrium_05.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD012636/20151127_QE3_UPLC8_NL_Human_Heart_130_Left_Atrium_05.raw	1	5	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=Q;MT=Variable	HCD	4.5 ppm	20 ppm	Homo sapiens
PXD012636-Sample-548	Homo sapiens	heart	not applicable	not applicable	not available	not available	not available	not available	1	organism part	run 548	proteomic profiling by mass spectrometry	20151127_QE3_UPLC8_NL_Human_Heart_130_Left_Atrium_06.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD012636/20151127_QE3_UPLC8_NL_Human_Heart_130_Left_Atrium_06.raw	1	6	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=Q;MT=Variable	HCD	4.5 ppm	20 ppm	Homo sapiens
PXD012636-Sample-549	Homo sapiens	heart	not applicable	not applicable	not available	not available	not available	not available	1	organism part	run 549	proteomic profiling by mass spectrometry	20151127_QE3_UPLC8_NL_Human_Heart_130_Left_Atrium_07.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD012636/20151127_QE3_UPLC8_NL_Human_Heart_130_Left_Atrium_07.raw	1	7	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=Q;MT=Variable	HCD	4.5 ppm	20 ppm	Homo sapiens
PXD012636-Sample-550	Homo sapiens	heart	not applicable	not applicable	not available	not available	not available	not available	1	organism part	run 550	proteomic profiling by mass spectrometry	20151127_QE3_UPLC8_NL_Human_Heart_130_Left_Atrium_08_151204194527.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD012636/20151127_QE3_UPLC8_NL_Human_Heart_130_Left_Atrium_08_151204194527.raw	1	8	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=Q;MT=Variable	HCD	4.5 ppm	20 ppm	Homo sapiens
PXD012636-Sample-551	Homo sapiens	heart	not applicable	not applicable	not available	not available	not available	not available	1	organism part	run 551	proteomic profiling by mass spectrometry	20151127_QE3_UPLC8_NL_Human_Heart_130_Left_Atrium_09.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD012636/20151127_QE3_UPLC8_NL_Human_Heart_130_Left_Atrium_09.raw	1	9	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=Q;MT=Variable	HCD	4.5 ppm	20 ppm	Homo sapiens
PXD012636-Sample-552	Homo sapiens	heart	not applicable	not applicable	not available	not available	not available	not available	1	organism part	run 552	proteomic profiling by mass spectrometry	20151127_QE3_UPLC8_NL_Human_Heart_130_Left_Atrium_10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD012636/20151127_QE3_UPLC8_NL_Human_Heart_130_Left_Atrium_10.raw	1	10	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=Q;MT=Variable	HCD	4.5 ppm	20 ppm	Homo sapiens
PXD012636-Sample-553	Homo sapiens	heart	not applicable	not applicable	not available	not available	not available	not available	1	organism part	run 553	proteomic profiling by mass spectrometry	20151127_QE3_UPLC8_NL_Human_Heart_130_Left_Ventricle_01.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD012636/20151127_QE3_UPLC8_NL_Human_Heart_130_Left_Ventricle_01.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=Q;MT=Variable	HCD	4.5 ppm	20 ppm	Homo sapiens
PXD012636-Sample-554	Homo sapiens	heart	not applicable	not applicable	not available	not available	not available	not available	1	organism part	run 554	proteomic profiling by mass spectrometry	20151127_QE3_UPLC8_NL_Human_Heart_130_Left_Ventricle_02.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD012636/20151127_QE3_UPLC8_NL_Human_Heart_130_Left_Ventricle_02.raw	1	2	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=Q;MT=Variable	HCD	4.5 ppm	20 ppm	Homo sapiens
PXD012636-Sample-555	Homo sapiens	heart	not applicable	not applicable	not available	not available	not available	not available	1	organism part	run 555	proteomic profiling by mass spectrometry	20151127_QE3_UPLC8_NL_Human_Heart_130_Left_Ventricle_03.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD012636/20151127_QE3_UPLC8_NL_Human_Heart_130_Left_Ventricle_03.raw	1	3	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=Q;MT=Variable	HCD	4.5 ppm	20 ppm	Homo sapiens
PXD012636-Sample-556	Homo sapiens	heart	not applicable	not applicable	not available	not available	not available	not available	1	organism part	run 556	proteomic profiling by mass spectrometry	20151127_QE3_UPLC8_NL_Human_Heart_130_Left_Ventricle_04.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD012636/20151127_QE3_UPLC8_NL_Human_Heart_130_Left_Ventricle_04.raw	1	4	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=Q;MT=Variable	HCD	4.5 ppm	20 ppm	Homo sapiens
PXD012636-Sample-557	Homo sapiens	heart	not applicable	not applicable	not available	not available	not available	not available	1	organism part	run 557	proteomic profiling by mass spectrometry	20151127_QE3_UPLC8_NL_Human_Heart_130_Left_Ventricle_05.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD012636/20151127_QE3_UPLC8_NL_Human_Heart_130_Left_Ventricle_05.raw	1	5	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=Q;MT=Variable	HCD	4.5 ppm	20 ppm	Homo sapiens
PXD012636-Sample-558	Homo sapiens	heart	not applicable	not applicable	not available	not available	not available	not available	1	organism part	run 558	proteomic profiling by mass spectrometry	20151127_QE3_UPLC8_NL_Human_Heart_130_Left_Ventricle_06.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD012636/20151127_QE3_UPLC8_NL_Human_Heart_130_Left_Ventricle_06.raw	1	6	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=Q;MT=Variable	HCD	4.5 ppm	20 ppm	Homo sapiens
PXD012636-Sample-559	Homo sapiens	heart	not applicable	not applicable	not available	not available	not available	not available	1	organism part	run 559	proteomic profiling by mass spectrometry	20151127_QE3_UPLC8_NL_Human_Heart_130_Left_Ventricle_07.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD012636/20151127_QE3_UPLC8_NL_Human_Heart_130_Left_Ventricle_07.raw	1	7	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=Q;MT=Variable	HCD	4.5 ppm	20 ppm	Homo sapiens
PXD012636-Sample-560	Homo sapiens	heart	not applicable	not applicable	not available	not available	not available	not available	1	organism part	run 560	proteomic profiling by mass spectrometry	20151127_QE3_UPLC8_NL_Human_Heart_130_Left_Ventricle_08.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD012636/20151127_QE3_UPLC8_NL_Human_Heart_130_Left_Ventricle_08.raw	1	8	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=Q;MT=Variable	HCD	4.5 ppm	20 ppm	Homo sapiens
PXD012636-Sample-561	Homo sapiens	heart	not applicable	not applicable	not available	not available	not available	not available	1	organism part	run 561	proteomic profiling by mass spectrometry	20151127_QE3_UPLC8_NL_Human_Heart_130_Left_Ventricle_09.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD012636/20151127_QE3_UPLC8_NL_Human_Heart_130_Left_Ventricle_09.raw	1	9	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=Q;MT=Variable	HCD	4.5 ppm	20 ppm	Homo sapiens
PXD012636-Sample-562	Homo sapiens	heart	not applicable	not applicable	not available	not available	not available	not available	1	organism part	run 562	proteomic profiling by mass spectrometry	20151127_QE3_UPLC8_NL_Human_Heart_130_Left_Ventricle_10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD012636/20151127_QE3_UPLC8_NL_Human_Heart_130_Left_Ventricle_10.raw	1	10	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=Q;MT=Variable	HCD	4.5 ppm	20 ppm	Homo sapiens
PXD012636-Sample-563	Homo sapiens	heart	not applicable	not applicable	not available	not available	not available	not available	1	organism part	run 563	proteomic profiling by mass spectrometry	20151127_QE3_UPLC8_NL_Human_Heart_130_Right_Atrium_01.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD012636/20151127_QE3_UPLC8_NL_Human_Heart_130_Right_Atrium_01.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=Q;MT=Variable	HCD	4.5 ppm	20 ppm	Homo sapiens
PXD012636-Sample-564	Homo sapiens	heart	not applicable	not applicable	not available	not available	not available	not available	1	organism part	run 564	proteomic profiling by mass spectrometry	20151127_QE3_UPLC8_NL_Human_Heart_130_Right_Atrium_02.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD012636/20151127_QE3_UPLC8_NL_Human_Heart_130_Right_Atrium_02.raw	1	2	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=Q;MT=Variable	HCD	4.5 ppm	20 ppm	Homo sapiens
PXD012636-Sample-565	Homo sapiens	heart	not applicable	not applicable	not available	not available	not available	not available	1	organism part	run 565	proteomic profiling by mass spectrometry	20151127_QE3_UPLC8_NL_Human_Heart_130_Right_Atrium_03.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD012636/20151127_QE3_UPLC8_NL_Human_Heart_130_Right_Atrium_03.raw	1	3	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=Q;MT=Variable	HCD	4.5 ppm	20 ppm	Homo sapiens
PXD012636-Sample-566	Homo sapiens	heart	not applicable	not applicable	not available	not available	not available	not available	1	organism part	run 566	proteomic profiling by mass spectrometry	20151127_QE3_UPLC8_NL_Human_Heart_130_Right_Atrium_04.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD012636/20151127_QE3_UPLC8_NL_Human_Heart_130_Right_Atrium_04.raw	1	4	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=Q;MT=Variable	HCD	4.5 ppm	20 ppm	Homo sapiens
PXD012636-Sample-567	Homo sapiens	heart	not applicable	not applicable	not available	not available	not available	not available	1	organism part	run 567	proteomic profiling by mass spectrometry	20151127_QE3_UPLC8_NL_Human_Heart_130_Right_Atrium_05.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD012636/20151127_QE3_UPLC8_NL_Human_Heart_130_Right_Atrium_05.raw	1	5	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=Q;MT=Variable	HCD	4.5 ppm	20 ppm	Homo sapiens
PXD012636-Sample-568	Homo sapiens	heart	not applicable	not applicable	not available	not available	not available	not available	1	organism part	run 568	proteomic profiling by mass spectrometry	20151127_QE3_UPLC8_NL_Human_Heart_130_Right_Atrium_06.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD012636/20151127_QE3_UPLC8_NL_Human_Heart_130_Right_Atrium_06.raw	1	6	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=Q;MT=Variable	HCD	4.5 ppm	20 ppm	Homo sapiens
PXD012636-Sample-569	Homo sapiens	heart	not applicable	not applicable	not available	not available	not available	not available	1	organism part	run 569	proteomic profiling by mass spectrometry	20151127_QE3_UPLC8_NL_Human_Heart_130_Right_Atrium_07.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD012636/20151127_QE3_UPLC8_NL_Human_Heart_130_Right_Atrium_07.raw	1	7	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=Q;MT=Variable	HCD	4.5 ppm	20 ppm	Homo sapiens
