source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[developmental stage]	characteristics[disease]	characteristics[sampling time]	characteristics[individual]	characteristics[anticoagulant]	characteristics[biological replicate]	assay name	Technology Type	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[label]	comment[technical replicate]	comment[cleavage agent details]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[organism part]
PXD030225-Sample-9	Homo Sapiens	blood	NT=platelet;AC=CL:0000571	not available	30Y-40Y	not available	not available	normal	24h	donor 3	Heparin	3	run 339	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_30ACN_20200302_OT	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_30ACN_20200302_OT.raw	13	TMT 130N	1	NT=Trypsin; AC=MS:1001251	NT=Orbitrap Fusion ;AC=MS:1002416 	NT=TMT11plex;TA=K;MT=Variable;AC=NCIT:C161870 	NT=TMT11plex;PP=Any N-term;MT=Variable;NCIT=C161870 	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=platelet;AC=CL:0000571
PXD030225-Sample-10	Homo Sapiens	blood	NT=platelet;AC=CL:0000572	not available	30Y-40Y	not available	not available	normal	24h	pool	no applicable	1	run 340	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_30ACN_20200302_OT	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_30ACN_20200302_OT.raw	13	TMT 131C	1	NT=Trypsin; AC=MS:1001251	NT=Orbitrap Fusion ;AC=MS:1002416 	NT=TMT11plex;TA=K;MT=Variable;AC=NCIT:C161870 	NT=TMT11plex;PP=Any N-term;MT=Variable;NCIT=C161870 	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=platelet;AC=CL:0000572
PXD030225-Sample-11	Homo Sapiens	blood	NT=platelet;AC=CL:0000573	not available	30Y-40Y	not available	not available	normal	24h	pool	no applicable	1	run 341	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_30ACN_20200302_OT	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_30ACN_20200302_OT.raw	13	TMT 131N	2	NT=Trypsin; AC=MS:1001251	NT=Orbitrap Fusion ;AC=MS:1002416 	NT=TMT11plex;TA=K;MT=Variable;AC=NCIT:C161870 	NT=TMT11plex;PP=Any N-term;MT=Variable;NCIT=C161870 	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=platelet;AC=CL:0000573
PXD030225-Sample-1	Homo Sapiens	blood	NT=platelet;AC=CL:0000574	not available	30Y-40Y	not available	not available	normal	24h	donor 1	NaCit+ACD	1	run 342	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200302_OT	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200302_OT.raw	14	TMT 126	1	NT=Trypsin; AC=MS:1001251	NT=Orbitrap Fusion ;AC=MS:1002416 	NT=TMT11plex;TA=K;MT=Variable;AC=NCIT:C161870 	NT=TMT11plex;PP=Any N-term;MT=Variable;NCIT=C161870 	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=platelet;AC=CL:0000574
PXD030225-Sample-2	Homo Sapiens	blood	NT=platelet;AC=CL:0000575	not available	30Y-40Y	not available	not available	normal	24h	donor 1	NaCit+ACD	2	run 343	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200302_OT	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200302_OT.raw	14	TMT 127N	1	NT=Trypsin; AC=MS:1001251	NT=Orbitrap Fusion ;AC=MS:1002416 	NT=TMT11plex;TA=K;MT=Variable;AC=NCIT:C161870 	NT=TMT11plex;PP=Any N-term;MT=Variable;NCIT=C161870 	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=platelet;AC=CL:0000575
PXD030225-Sample-3	Homo Sapiens	blood	NT=platelet;AC=CL:0000576	not available	30Y-40Y	not available	not available	normal	24h	donor 1	NaCit+ACD	3	run 344	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200302_OT	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200302_OT.raw	14	TMT 127C	1	NT=Trypsin; AC=MS:1001251	NT=Orbitrap Fusion ;AC=MS:1002416 	NT=TMT11plex;TA=K;MT=Variable;AC=NCIT:C161870 	NT=TMT11plex;PP=Any N-term;MT=Variable;NCIT=C161870 	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=platelet;AC=CL:0000576
PXD030225-Sample-4	Homo Sapiens	blood	NT=platelet;AC=CL:0000577	not available	30Y-40Y	not available	not available	normal	24h	donor 2	EDTA	1	run 345	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200302_OT	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200302_OT.raw	14	TMT 128N	1	NT=Trypsin; AC=MS:1001251	NT=Orbitrap Fusion ;AC=MS:1002416 	NT=TMT11plex;TA=K;MT=Variable;AC=NCIT:C161870 	NT=TMT11plex;PP=Any N-term;MT=Variable;NCIT=C161870 	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=platelet;AC=CL:0000577
PXD030225-Sample-5	Homo Sapiens	blood	NT=platelet;AC=CL:0000578	not available	30Y-40Y	not available	not available	normal	24h	donor 2	EDTA	2	run 346	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200302_OT	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200302_OT.raw	14	TMT 128C	1	NT=Trypsin; AC=MS:1001251	NT=Orbitrap Fusion ;AC=MS:1002416 	NT=TMT11plex;TA=K;MT=Variable;AC=NCIT:C161870 	NT=TMT11plex;PP=Any N-term;MT=Variable;NCIT=C161870 	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=platelet;AC=CL:0000578
PXD030225-Sample-6	Homo Sapiens	blood	NT=platelet;AC=CL:0000579	not available	30Y-40Y	not available	not available	normal	24h	donor 2	EDTA	3	run 347	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200302_OT	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200302_OT.raw	14	TMT 129N	1	NT=Trypsin; AC=MS:1001251	NT=Orbitrap Fusion ;AC=MS:1002416 	NT=TMT11plex;TA=K;MT=Variable;AC=NCIT:C161870 	NT=TMT11plex;PP=Any N-term;MT=Variable;NCIT=C161870 	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=platelet;AC=CL:0000579
PXD030225-Sample-7	Homo Sapiens	blood	NT=platelet;AC=CL:0000580	not available	30Y-40Y	not available	not available	normal	24h	donor 3	Heparin	1	run 348	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200302_OT	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200302_OT.raw	14	TMT 129C	1	NT=Trypsin; AC=MS:1001251	NT=Orbitrap Fusion ;AC=MS:1002416 	NT=TMT11plex;TA=K;MT=Variable;AC=NCIT:C161870 	NT=TMT11plex;PP=Any N-term;MT=Variable;NCIT=C161870 	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=platelet;AC=CL:0000580
PXD030225-Sample-8	Homo Sapiens	blood	NT=platelet;AC=CL:0000581	not available	30Y-40Y	not available	not available	normal	24h	donor 3	Heparin	2	run 349	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200302_OT	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200302_OT.raw	14	TMT 130C	1	NT=Trypsin; AC=MS:1001251	NT=Orbitrap Fusion ;AC=MS:1002416 	NT=TMT11plex;TA=K;MT=Variable;AC=NCIT:C161870 	NT=TMT11plex;PP=Any N-term;MT=Variable;NCIT=C161870 	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=platelet;AC=CL:0000581
PXD030225-Sample-9	Homo Sapiens	blood	NT=platelet;AC=CL:0000582	not available	30Y-40Y	not available	not available	normal	24h	donor 3	Heparin	3	run 350	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200302_OT	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200302_OT.raw	14	TMT 130N	1	NT=Trypsin; AC=MS:1001251	NT=Orbitrap Fusion ;AC=MS:1002416 	NT=TMT11plex;TA=K;MT=Variable;AC=NCIT:C161870 	NT=TMT11plex;PP=Any N-term;MT=Variable;NCIT=C161870 	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=platelet;AC=CL:0000582
PXD030225-Sample-10	Homo Sapiens	blood	NT=platelet;AC=CL:0000583	not available	30Y-40Y	not available	not available	normal	24h	pool	no applicable	1	run 351	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200302_OT	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200302_OT.raw	14	TMT 131C	1	NT=Trypsin; AC=MS:1001251	NT=Orbitrap Fusion ;AC=MS:1002416 	NT=TMT11plex;TA=K;MT=Variable;AC=NCIT:C161870 	NT=TMT11plex;PP=Any N-term;MT=Variable;NCIT=C161870 	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=platelet;AC=CL:0000583
PXD030225-Sample-11	Homo Sapiens	blood	NT=platelet;AC=CL:0000584	not available	30Y-40Y	not available	not available	normal	24h	pool	no applicable	1	run 352	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200302_OT	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200302_OT.raw	14	TMT 131N	2	NT=Trypsin; AC=MS:1001251	NT=Orbitrap Fusion ;AC=MS:1002416 	NT=TMT11plex;TA=K;MT=Variable;AC=NCIT:C161870 	NT=TMT11plex;PP=Any N-term;MT=Variable;NCIT=C161870 	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=platelet;AC=CL:0000584
PXD030225-Sample-1	Homo Sapiens	blood	NT=platelet;AC=CL:0000585	not available	30Y-40Y	not available	not available	normal	24h	donor 1	NaCit+ACD	1	run 353	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200302_OT	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200302_OT.raw	15	TMT 126	1	NT=Trypsin; AC=MS:1001251	NT=Orbitrap Fusion ;AC=MS:1002416 	NT=TMT11plex;TA=K;MT=Variable;AC=NCIT:C161870 	NT=TMT11plex;PP=Any N-term;MT=Variable;NCIT=C161870 	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=platelet;AC=CL:0000585
PXD030225-Sample-2	Homo Sapiens	blood	NT=platelet;AC=CL:0000586	not available	30Y-40Y	not available	not available	normal	24h	donor 1	NaCit+ACD	2	run 354	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200302_OT	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200302_OT.raw	15	TMT 127N	1	NT=Trypsin; AC=MS:1001251	NT=Orbitrap Fusion ;AC=MS:1002416 	NT=TMT11plex;TA=K;MT=Variable;AC=NCIT:C161870 	NT=TMT11plex;PP=Any N-term;MT=Variable;NCIT=C161870 	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=platelet;AC=CL:0000586
PXD030225-Sample-3	Homo Sapiens	blood	NT=platelet;AC=CL:0000587	not available	30Y-40Y	not available	not available	normal	24h	donor 1	NaCit+ACD	3	run 355	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200302_OT	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200302_OT.raw	15	TMT 127C	1	NT=Trypsin; AC=MS:1001251	NT=Orbitrap Fusion ;AC=MS:1002416 	NT=TMT11plex;TA=K;MT=Variable;AC=NCIT:C161870 	NT=TMT11plex;PP=Any N-term;MT=Variable;NCIT=C161870 	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=platelet;AC=CL:0000587
PXD030225-Sample-4	Homo Sapiens	blood	NT=platelet;AC=CL:0000588	not available	30Y-40Y	not available	not available	normal	24h	donor 2	EDTA	1	run 356	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200302_OT	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200302_OT.raw	15	TMT 128N	1	NT=Trypsin; AC=MS:1001251	NT=Orbitrap Fusion ;AC=MS:1002416 	NT=TMT11plex;TA=K;MT=Variable;AC=NCIT:C161870 	NT=TMT11plex;PP=Any N-term;MT=Variable;NCIT=C161870 	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=platelet;AC=CL:0000588
PXD030225-Sample-5	Homo Sapiens	blood	NT=platelet;AC=CL:0000589	not available	30Y-40Y	not available	not available	normal	24h	donor 2	EDTA	2	run 357	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200302_OT	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200302_OT.raw	15	TMT 128C	1	NT=Trypsin; AC=MS:1001251	NT=Orbitrap Fusion ;AC=MS:1002416 	NT=TMT11plex;TA=K;MT=Variable;AC=NCIT:C161870 	NT=TMT11plex;PP=Any N-term;MT=Variable;NCIT=C161870 	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=platelet;AC=CL:0000589
PXD030225-Sample-6	Homo Sapiens	blood	NT=platelet;AC=CL:0000590	not available	30Y-40Y	not available	not available	normal	24h	donor 2	EDTA	3	run 358	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200302_OT	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200302_OT.raw	15	TMT 129N	1	NT=Trypsin; AC=MS:1001251	NT=Orbitrap Fusion ;AC=MS:1002416 	NT=TMT11plex;TA=K;MT=Variable;AC=NCIT:C161870 	NT=TMT11plex;PP=Any N-term;MT=Variable;NCIT=C161870 	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=platelet;AC=CL:0000590
PXD030225-Sample-7	Homo Sapiens	blood	NT=platelet;AC=CL:0000591	not available	30Y-40Y	not available	not available	normal	24h	donor 3	Heparin	1	run 359	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200302_OT	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200302_OT.raw	15	TMT 129C	1	NT=Trypsin; AC=MS:1001251	NT=Orbitrap Fusion ;AC=MS:1002416 	NT=TMT11plex;TA=K;MT=Variable;AC=NCIT:C161870 	NT=TMT11plex;PP=Any N-term;MT=Variable;NCIT=C161870 	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=platelet;AC=CL:0000591
PXD030225-Sample-8	Homo Sapiens	blood	NT=platelet;AC=CL:0000592	not available	30Y-40Y	not available	not available	normal	24h	donor 3	Heparin	2	run 360	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200302_OT	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200302_OT.raw	15	TMT 130C	1	NT=Trypsin; AC=MS:1001251	NT=Orbitrap Fusion ;AC=MS:1002416 	NT=TMT11plex;TA=K;MT=Variable;AC=NCIT:C161870 	NT=TMT11plex;PP=Any N-term;MT=Variable;NCIT=C161870 	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=platelet;AC=CL:0000592
PXD030225-Sample-9	Homo Sapiens	blood	NT=platelet;AC=CL:0000593	not available	30Y-40Y	not available	not available	normal	24h	donor 3	Heparin	3	run 361	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200302_OT	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200302_OT.raw	15	TMT 130N	1	NT=Trypsin; AC=MS:1001251	NT=Orbitrap Fusion ;AC=MS:1002416 	NT=TMT11plex;TA=K;MT=Variable;AC=NCIT:C161870 	NT=TMT11plex;PP=Any N-term;MT=Variable;NCIT=C161870 	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=platelet;AC=CL:0000593
PXD030225-Sample-10	Homo Sapiens	blood	NT=platelet;AC=CL:0000594	not available	30Y-40Y	not available	not available	normal	24h	pool	no applicable	1	run 362	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200302_OT	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200302_OT.raw	15	TMT 131C	1	NT=Trypsin; AC=MS:1001251	NT=Orbitrap Fusion ;AC=MS:1002416 	NT=TMT11plex;TA=K;MT=Variable;AC=NCIT:C161870 	NT=TMT11plex;PP=Any N-term;MT=Variable;NCIT=C161870 	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=platelet;AC=CL:0000594
PXD030225-Sample-11	Homo Sapiens	blood	NT=platelet;AC=CL:0000595	not available	30Y-40Y	not available	not available	normal	24h	pool	no applicable	1	run 363	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200302_OT	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200302_OT.raw	15	TMT 131N	2	NT=Trypsin; AC=MS:1001251	NT=Orbitrap Fusion ;AC=MS:1002416 	NT=TMT11plex;TA=K;MT=Variable;AC=NCIT:C161870 	NT=TMT11plex;PP=Any N-term;MT=Variable;NCIT=C161870 	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=platelet;AC=CL:0000595
PXD030225-Sample-1	Homo Sapiens	blood	NT=platelet;AC=CL:0000596	not available	30Y-40Y	not available	not available	normal	24h	donor 1	NaCit+ACD	1	run 364	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_45ACN_20200302_OT	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_45ACN_20200302_OT.raw	16	TMT 126	1	NT=Trypsin; AC=MS:1001251	NT=Orbitrap Fusion ;AC=MS:1002416 	NT=TMT11plex;TA=K;MT=Variable;AC=NCIT:C161870 	NT=TMT11plex;PP=Any N-term;MT=Variable;NCIT=C161870 	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=platelet;AC=CL:0000596
