source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[ancestry category]	characteristics[age]	characteristics[developmental stage]	characteristics[sex]	characteristics[cell line]	characteristics[cell type]	characteristics[depletion]	characteristics[biological replicate]	comment[technical replicate]	assay name	comment[label]	comment[file uri]	comment[fraction identifier]	comment[instrument]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fragment mass tolerance]	comment[precursor mass tolerance]	comment[collision energy]	comment[data file]	factor value[disease]
PXD005692-Sample 87	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1383	NT=label free sample;AC=MS:1002038	Ambs_6501_07.RAW	7	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_6501_07.RAW	breast cancer
PXD005692-Sample 87	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1384	NT=label free sample;AC=MS:1002038	Ambs_6501_08.RAW	8	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_6501_08.RAW	breast cancer
PXD005692-Sample 87	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1385	NT=label free sample;AC=MS:1002038	Ambs_6501_09.RAW	9	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_6501_09.RAW	breast cancer
PXD005692-Sample 87	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1386	NT=label free sample;AC=MS:1002038	Ambs_6501_10.RAW	10	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_6501_10.RAW	breast cancer
PXD005692-Sample 87	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1387	NT=label free sample;AC=MS:1002038	Ambs_6501_11.RAW	11	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_6501_11.RAW	breast cancer
PXD005692-Sample 87	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1388	NT=label free sample;AC=MS:1002038	Ambs_6501_12.RAW	12	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_6501_12.RAW	breast cancer
PXD005692-Sample 87	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1389	NT=label free sample;AC=MS:1002038	Ambs_6501_13.RAW	13	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_6501_13.RAW	breast cancer
PXD005692-Sample 87	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1390	NT=label free sample;AC=MS:1002038	Ambs_6501_14.RAW	14	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_6501_14.RAW	breast cancer
PXD005692-Sample 87	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1391	NT=label free sample;AC=MS:1002038	Ambs_6501_15.RAW	15	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_6501_15.RAW	breast cancer
PXD005692-Sample 87	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1392	NT=label free sample;AC=MS:1002038	Ambs_6501_16.RAW	16	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_6501_16.RAW	breast cancer
PXD005692-Sample 88	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1393	NT=label free sample;AC=MS:1002038	Ambs_7548_01.RAW	1	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_7548_01.RAW	breast cancer
PXD005692-Sample 88	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1394	NT=label free sample;AC=MS:1002038	Ambs_7548_02.RAW	2	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_7548_02.RAW	breast cancer
PXD005692-Sample 88	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1395	NT=label free sample;AC=MS:1002038	Ambs_7548_03.RAW	3	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_7548_03.RAW	breast cancer
PXD005692-Sample 88	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1396	NT=label free sample;AC=MS:1002038	Ambs_7548_04.RAW	4	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_7548_04.RAW	breast cancer
PXD005692-Sample 88	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1397	NT=label free sample;AC=MS:1002038	Ambs_7548_05.RAW	5	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_7548_05.RAW	breast cancer
PXD005692-Sample 88	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1398	NT=label free sample;AC=MS:1002038	Ambs_7548_06.RAW	6	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_7548_06.RAW	breast cancer
PXD005692-Sample 88	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1399	NT=label free sample;AC=MS:1002038	Ambs_7548_07.RAW	7	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_7548_07.RAW	breast cancer
PXD005692-Sample 88	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1400	NT=label free sample;AC=MS:1002038	Ambs_7548_08.RAW	8	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_7548_08.RAW	breast cancer
PXD005692-Sample 88	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1401	NT=label free sample;AC=MS:1002038	Ambs_7548_09.RAW	9	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_7548_09.RAW	breast cancer
PXD005692-Sample 88	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1402	NT=label free sample;AC=MS:1002038	Ambs_7548_10.RAW	10	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_7548_10.RAW	breast cancer
PXD005692-Sample 88	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1403	NT=label free sample;AC=MS:1002038	Ambs_7548_11.RAW	11	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_7548_11.RAW	breast cancer
PXD005692-Sample 88	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1404	NT=label free sample;AC=MS:1002038	Ambs_7548_12.RAW	12	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_7548_12.RAW	breast cancer
PXD005692-Sample 88	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1405	NT=label free sample;AC=MS:1002038	Ambs_7548_13.RAW	13	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_7548_13.RAW	breast cancer
PXD005692-Sample 88	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1406	NT=label free sample;AC=MS:1002038	Ambs_7548_14.RAW	14	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_7548_14.RAW	breast cancer
PXD005692-Sample 88	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1407	NT=label free sample;AC=MS:1002038	Ambs_7548_15.RAW	15	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_7548_15.RAW	breast cancer
PXD005692-Sample 88	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1408	NT=label free sample;AC=MS:1002038	Ambs_7548_16.RAW	16	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_7548_16.RAW	breast cancer
PXD005692-Sample 89	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1409	NT=label free sample;AC=MS:1002038	Ambs_7549_01.RAW	1	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_7549_01.RAW	breast cancer
PXD005692-Sample 89	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1410	NT=label free sample;AC=MS:1002038	Ambs_7549_02.RAW	2	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_7549_02.RAW	breast cancer
PXD005692-Sample 89	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1411	NT=label free sample;AC=MS:1002038	Ambs_7549_03.RAW	3	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_7549_03.RAW	breast cancer
PXD005692-Sample 89	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1412	NT=label free sample;AC=MS:1002038	Ambs_7549_04.RAW	4	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_7549_04.RAW	breast cancer
PXD005692-Sample 89	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1413	NT=label free sample;AC=MS:1002038	Ambs_7549_05.RAW	5	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_7549_05.RAW	breast cancer
PXD005692-Sample 89	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1414	NT=label free sample;AC=MS:1002038	Ambs_7549_06.RAW	6	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_7549_06.RAW	breast cancer
PXD005692-Sample 89	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1415	NT=label free sample;AC=MS:1002038	Ambs_7549_07.RAW	7	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_7549_07.RAW	breast cancer
PXD005692-Sample 89	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1416	NT=label free sample;AC=MS:1002038	Ambs_7549_08.RAW	8	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_7549_08.RAW	breast cancer
PXD005692-Sample 89	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1417	NT=label free sample;AC=MS:1002038	Ambs_7549_09.RAW	9	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_7549_09.RAW	breast cancer
PXD005692-Sample 89	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1418	NT=label free sample;AC=MS:1002038	Ambs_7549_10.RAW	10	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_7549_10.RAW	breast cancer
PXD005692-Sample 89	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1419	NT=label free sample;AC=MS:1002038	Ambs_7549_11.RAW	11	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_7549_11.RAW	breast cancer
PXD005692-Sample 89	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1420	NT=label free sample;AC=MS:1002038	Ambs_7549_12.RAW	12	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_7549_12.RAW	breast cancer
PXD005692-Sample 89	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1421	NT=label free sample;AC=MS:1002038	Ambs_7549_13.RAW	13	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_7549_13.RAW	breast cancer
PXD005692-Sample 89	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1422	NT=label free sample;AC=MS:1002038	Ambs_7549_14.RAW	14	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_7549_14.RAW	breast cancer
PXD005692-Sample 89	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1423	NT=label free sample;AC=MS:1002038	Ambs_7549_15.RAW	15	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_7549_15.RAW	breast cancer
PXD005692-Sample 89	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1424	NT=label free sample;AC=MS:1002038	Ambs_7549_16.RAW	16	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_7549_16.RAW	breast cancer
PXD005692-Sample 90	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1425	NT=label free sample;AC=MS:1002038	Ambs_7747_01.RAW	1	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_7747_01.RAW	breast cancer
PXD005692-Sample 90	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1426	NT=label free sample;AC=MS:1002038	Ambs_7747_02.RAW	2	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_7747_02.RAW	breast cancer
PXD005692-Sample 90	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1427	NT=label free sample;AC=MS:1002038	Ambs_7747_03.RAW	3	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_7747_03.RAW	breast cancer
PXD005692-Sample 90	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1428	NT=label free sample;AC=MS:1002038	Ambs_7747_04.RAW	4	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_7747_04.RAW	breast cancer
PXD005692-Sample 90	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1429	NT=label free sample;AC=MS:1002038	Ambs_7747_05.RAW	5	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_7747_05.RAW	breast cancer
PXD005692-Sample 90	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1430	NT=label free sample;AC=MS:1002038	Ambs_7747_06.RAW	6	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_7747_06.RAW	breast cancer
PXD005692-Sample 90	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1431	NT=label free sample;AC=MS:1002038	Ambs_7747_07.RAW	7	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_7747_07.RAW	breast cancer
PXD005692-Sample 90	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1432	NT=label free sample;AC=MS:1002038	Ambs_7747_08.RAW	8	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_7747_08.RAW	breast cancer
PXD005692-Sample 90	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1433	NT=label free sample;AC=MS:1002038	Ambs_7747_09.RAW	9	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_7747_09.RAW	breast cancer
PXD005692-Sample 90	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1434	NT=label free sample;AC=MS:1002038	Ambs_7747_10.RAW	10	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_7747_10.RAW	breast cancer
