source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[sex]	characteristics[age]	characteristics[cell line]	characteristics[treatment]	characteristics[cell type]	characteristics[ancestry category]	characteristics[biological replicate]	characteristics[cell cycle stage]	material type	assay name	technology type	comment[label]	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[cleavage agent details]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[proteomics data acquisition method]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[cell cycle stage]
PXD024043-Sample-382	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	untreated	epithelial cell	Black	71	not available	cell	run 367	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_84_S1-H12_1_5089.d	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_84_S1-H12_1_5089.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	UB_Passage02_plate01
PXD024043-Sample-383	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	untreated	epithelial cell	Black	1	not available	cell	run 368	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_86_S2-B2_1_5097.d	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_86_S2-B2_1_5097.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	UB_Passage02_plate02
PXD024043-Sample-384	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	untreated	epithelial cell	Black	2	not available	cell	run 369	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_87_S2-B3_1_5098.d	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_87_S2-B3_1_5098.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	UB_Passage02_plate02
PXD024043-Sample-385	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	untreated	epithelial cell	Black	3	not available	cell	run 370	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_88_S2-B4_1_5099.d	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_88_S2-B4_1_5099.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	UB_Passage02_plate02
PXD024043-Sample-386	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	untreated	epithelial cell	Black	4	not available	cell	run 371	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_89_S2-B5_1_5100.d	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_89_S2-B5_1_5100.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	UB_Passage02_plate02
PXD024043-Sample-387	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	untreated	epithelial cell	Black	5	not available	cell	run 372	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_92_S2-B8_1_5103.d	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_92_S2-B8_1_5103.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	UB_Passage02_plate02
PXD024043-Sample-388	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	untreated	epithelial cell	Black	6	not available	cell	run 373	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_93_S2-B9_1_5104.d	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_93_S2-B9_1_5104.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	UB_Passage02_plate02
PXD024043-Sample-389	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	untreated	epithelial cell	Black	7	not available	cell	run 374	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_94_S2-B10_1_5105.d	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_94_S2-B10_1_5105.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	UB_Passage02_plate02
PXD024043-Sample-390	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	untreated	epithelial cell	Black	8	not available	cell	run 375	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_95_S2-B11_1_5106.d	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_95_S2-B11_1_5106.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	UB_Passage02_plate02
PXD024043-Sample-391	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	untreated	epithelial cell	Black	9	not available	cell	run 376	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_98_S2-C2_1_5109.d	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_98_S2-C2_1_5109.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	UB_Passage02_plate02
PXD024043-Sample-392	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	untreated	epithelial cell	Black	10	not available	cell	run 377	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_99_S2-C3_1_5110.d	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_99_S2-C3_1_5110.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	UB_Passage02_plate02
PXD024043-Sample-393	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	untreated	epithelial cell	Black	11	not available	cell	run 378	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_100_S2-C4_1_5111.d	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_100_S2-C4_1_5111.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	UB_Passage02_plate02
PXD024043-Sample-394	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	untreated	epithelial cell	Black	12	not available	cell	run 379	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_101_S2-C5_1_5112.d	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_101_S2-C5_1_5112.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	UB_Passage02_plate02
PXD024043-Sample-395	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	untreated	epithelial cell	Black	13	not available	cell	run 380	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_102_S2-C6_1_5113.d	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_102_S2-C6_1_5113.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	UB_Passage02_plate02
PXD024043-Sample-396	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	untreated	epithelial cell	Black	14	not available	cell	run 381	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_103_S2-C7_1_5114.d	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_103_S2-C7_1_5114.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	UB_Passage02_plate02
PXD024043-Sample-397	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	untreated	epithelial cell	Black	15	not available	cell	run 382	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_104_S2-C8_1_5115.d	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_104_S2-C8_1_5115.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	UB_Passage02_plate02
PXD024043-Sample-398	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	untreated	epithelial cell	Black	16	not available	cell	run 383	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_105_S2-C9_1_5116.d	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_105_S2-C9_1_5116.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	UB_Passage02_plate02
PXD024043-Sample-399	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	untreated	epithelial cell	Black	17	not available	cell	run 384	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_106_S2-C10_1_5117.d	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_106_S2-C10_1_5117.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	UB_Passage02_plate02
PXD024043-Sample-400	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	untreated	epithelial cell	Black	18	not available	cell	run 385	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_107_S2-C11_1_5118.d	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_107_S2-C11_1_5118.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	UB_Passage02_plate02
PXD024043-Sample-401	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	untreated	epithelial cell	Black	19	not available	cell	run 386	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_110_S2-D2_1_5121.d	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_110_S2-D2_1_5121.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	UB_Passage02_plate02
PXD024043-Sample-402	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	untreated	epithelial cell	Black	20	not available	cell	run 387	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_111_S2-D3_1_5122.d	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_111_S2-D3_1_5122.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	UB_Passage02_plate02
PXD024043-Sample-403	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	untreated	epithelial cell	Black	21	not available	cell	run 388	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_112_S2-D4_1_5123.d	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_112_S2-D4_1_5123.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	UB_Passage02_plate02
PXD024043-Sample-404	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	untreated	epithelial cell	Black	22	not available	cell	run 389	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_113_S2-D5_1_5124.d	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_113_S2-D5_1_5124.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	UB_Passage02_plate02
PXD024043-Sample-405	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	untreated	epithelial cell	Black	23	not available	cell	run 390	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_115_S2-D7_1_5126.d	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_115_S2-D7_1_5126.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	UB_Passage02_plate02
PXD024043-Sample-406	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	untreated	epithelial cell	Black	24	not available	cell	run 391	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_116_S2-D8_1_5127.d	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_116_S2-D8_1_5127.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	UB_Passage02_plate02
PXD024043-Sample-407	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	untreated	epithelial cell	Black	25	not available	cell	run 392	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_117_S2-D9_1_5128.d	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_117_S2-D9_1_5128.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	UB_Passage02_plate02
PXD024043-Sample-408	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	untreated	epithelial cell	Black	26	not available	cell	run 393	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_118_S2-D10_1_5129.d	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_118_S2-D10_1_5129.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	UB_Passage02_plate02
PXD024043-Sample-409	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	untreated	epithelial cell	Black	27	not available	cell	run 394	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_119_S2-D11_1_5130.d	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_119_S2-D11_1_5130.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	UB_Passage02_plate02
PXD024043-Sample-410	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	untreated	epithelial cell	Black	28	not available	cell	run 395	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_121_S2-E1_1_5132.d	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_121_S2-E1_1_5132.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	UB_Passage02_plate02
PXD024043-Sample-411	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	untreated	epithelial cell	Black	29	not available	cell	run 396	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_122_S2-E2_1_5133.d	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_122_S2-E2_1_5133.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	UB_Passage02_plate02
PXD024043-Sample-412	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	untreated	epithelial cell	Black	30	not available	cell	run 397	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_123_S2-E3_1_5134.d	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_123_S2-E3_1_5134.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	UB_Passage02_plate02
PXD024043-Sample-413	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	untreated	epithelial cell	Black	31	not available	cell	run 398	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_124_S2-E4_1_5135.d	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_124_S2-E4_1_5135.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	UB_Passage02_plate02
PXD024043-Sample-414	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	untreated	epithelial cell	Black	32	not available	cell	run 399	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_125_S2-E5_1_5136.d	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_125_S2-E5_1_5136.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	UB_Passage02_plate02
PXD024043-Sample-415	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	untreated	epithelial cell	Black	33	not available	cell	run 400	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_126_S2-E6_1_5137.d	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_126_S2-E6_1_5137.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	UB_Passage02_plate02
PXD024043-Sample-416	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	untreated	epithelial cell	Black	34	not available	cell	run 401	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_127_S2-E7_1_5138.d	20201126_TIMS04_Evo07_SA_ADB_1cell_HeLa_UB_127_S2-E7_1_5138.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	UB_Passage02_plate02
