source name	characteristics[organism]	characteristics[cell line]	characteristics[age]	characteristics[developmental stage]	characteristics[cell type]	characteristics[sex]	characteristics[disease]	characteristics[biological replicate]	characteristics[individual]	characteristics[enrichment process]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[cleavage agent details]	factor value[cell line]
MSV000080374-Sample-40	Homo sapiens	RKO	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run580	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_RKO_fr10.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_RKO_fr10.raw	1	10	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	RKO
MSV000080374-Sample-40	Homo sapiens	RKO	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run581	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_RKO_fr11.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_RKO_fr11.raw	1	11	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	RKO
MSV000080374-Sample-40	Homo sapiens	RKO	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run582	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_RKO_fr12.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_RKO_fr12.raw	1	12	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	RKO
MSV000080374-Sample-40	Homo sapiens	RKO	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run583	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_RKO_fr13.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_RKO_fr13.raw	1	13	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	RKO
MSV000080374-Sample-40	Homo sapiens	RKO	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run584	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_RKO_fr14.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_RKO_fr14.raw	1	14	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	RKO
MSV000080374-Sample-40	Homo sapiens	RKO	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run585	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_RKO_fr15.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_RKO_fr15.raw	1	15	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	RKO
MSV000080374-Sample-41	Homo sapiens	SNU175	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run586	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_SNU175_fr01.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_SNU175_fr01.raw	1	1	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	SNU175
MSV000080374-Sample-41	Homo sapiens	SNU175	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run587	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_SNU175_fr02.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_SNU175_fr02.raw	1	2	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	SNU175
MSV000080374-Sample-41	Homo sapiens	SNU175	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run588	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_SNU175_fr03.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_SNU175_fr03.raw	1	3	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	SNU175
MSV000080374-Sample-41	Homo sapiens	SNU175	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run589	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_SNU175_fr04.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_SNU175_fr04.raw	1	4	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	SNU175
MSV000080374-Sample-41	Homo sapiens	SNU175	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run590	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_SNU175_fr05.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_SNU175_fr05.raw	1	5	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	SNU175
MSV000080374-Sample-41	Homo sapiens	SNU175	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run591	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_SNU175_fr06.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_SNU175_fr06.raw	1	6	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	SNU175
MSV000080374-Sample-41	Homo sapiens	SNU175	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run592	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_SNU175_fr07.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_SNU175_fr07.raw	1	7	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	SNU175
MSV000080374-Sample-41	Homo sapiens	SNU175	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run593	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_SNU175_fr08.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_SNU175_fr08.raw	1	8	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	SNU175
MSV000080374-Sample-41	Homo sapiens	SNU175	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run594	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_SNU175_fr09.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_SNU175_fr09.raw	1	9	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	SNU175
MSV000080374-Sample-41	Homo sapiens	SNU175	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run595	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_SNU175_fr10.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_SNU175_fr10.raw	1	10	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	SNU175
MSV000080374-Sample-41	Homo sapiens	SNU175	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run596	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_SNU175_fr11.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_SNU175_fr11.raw	1	11	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	SNU175
MSV000080374-Sample-41	Homo sapiens	SNU175	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run597	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_SNU175_fr12.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_SNU175_fr12.raw	1	12	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	SNU175
MSV000080374-Sample-41	Homo sapiens	SNU175	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run598	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_SNU175_fr13.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_SNU175_fr13.raw	1	13	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	SNU175
MSV000080374-Sample-41	Homo sapiens	SNU175	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run599	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_SNU175_fr14.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_SNU175_fr14.raw	1	14	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	SNU175
MSV000080374-Sample-41	Homo sapiens	SNU175	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run600	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_SNU175_fr15.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_SNU175_fr15.raw	1	15	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	SNU175
MSV000080374-Sample-42	Homo sapiens	SNUC2B	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run601	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_SNUC2B_fr01.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_SNUC2B_fr01.raw	1	1	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	SNUC2B
MSV000080374-Sample-42	Homo sapiens	SNUC2B	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run602	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_SNUC2B_fr02.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_SNUC2B_fr02.raw	1	2	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	SNUC2B
MSV000080374-Sample-42	Homo sapiens	SNUC2B	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run603	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_SNUC2B_fr03.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_SNUC2B_fr03.raw	1	3	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	SNUC2B
MSV000080374-Sample-42	Homo sapiens	SNUC2B	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run604	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_SNUC2B_fr04.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_SNUC2B_fr04.raw	1	4	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	SNUC2B
MSV000080374-Sample-42	Homo sapiens	SNUC2B	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run605	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_SNUC2B_fr05.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_SNUC2B_fr05.raw	1	5	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	SNUC2B
MSV000080374-Sample-42	Homo sapiens	SNUC2B	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run606	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_SNUC2B_fr06.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_SNUC2B_fr06.raw	1	6	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	SNUC2B
MSV000080374-Sample-42	Homo sapiens	SNUC2B	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run607	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_SNUC2B_fr07.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_SNUC2B_fr07.raw	1	7	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	SNUC2B
MSV000080374-Sample-42	Homo sapiens	SNUC2B	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run608	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_SNUC2B_fr08.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_SNUC2B_fr08.raw	1	8	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	SNUC2B
MSV000080374-Sample-42	Homo sapiens	SNUC2B	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run609	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_SNUC2B_fr09.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_SNUC2B_fr09.raw	1	9	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	SNUC2B
MSV000080374-Sample-42	Homo sapiens	SNUC2B	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run610	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_SNUC2B_fr10.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_SNUC2B_fr10.raw	1	10	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	SNUC2B
MSV000080374-Sample-42	Homo sapiens	SNUC2B	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run611	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_SNUC2B_fr11.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_SNUC2B_fr11.raw	1	11	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	SNUC2B
MSV000080374-Sample-42	Homo sapiens	SNUC2B	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run612	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_SNUC2B_fr12.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_SNUC2B_fr12.raw	1	12	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	SNUC2B
MSV000080374-Sample-42	Homo sapiens	SNUC2B	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run613	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_SNUC2B_fr13.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_SNUC2B_fr13.raw	1	13	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	SNUC2B
MSV000080374-Sample-42	Homo sapiens	SNUC2B	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run614	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_SNUC2B_fr14.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_SNUC2B_fr14.raw	1	14	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	SNUC2B
MSV000080374-Sample-42	Homo sapiens	SNUC2B	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run615	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_SNUC2B_fr15.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_SNUC2B_fr15.raw	1	15	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	SNUC2B
MSV000080374-Sample-43	Homo sapiens	SW1116	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run616	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_SW1116_fr01.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_SW1116_fr01.raw	1	1	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	SW1116
MSV000080374-Sample-43	Homo sapiens	SW1116	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run617	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_SW1116_fr02.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_SW1116_fr02.raw	1	2	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	SW1116
MSV000080374-Sample-43	Homo sapiens	SW1116	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run618	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_SW1116_fr03.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_SW1116_fr03.raw	1	3	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	SW1116
MSV000080374-Sample-43	Homo sapiens	SW1116	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run619	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_SW1116_fr04.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_SW1116_fr04.raw	1	4	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	SW1116
MSV000080374-Sample-43	Homo sapiens	SW1116	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run620	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_SW1116_fr05.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_SW1116_fr05.raw	1	5	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	SW1116
MSV000080374-Sample-43	Homo sapiens	SW1116	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run621	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_SW1116_fr06.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_SW1116_fr06.raw	1	6	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	SW1116
MSV000080374-Sample-43	Homo sapiens	SW1116	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run622	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_SW1116_fr07.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_SW1116_fr07.raw	1	7	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	SW1116
MSV000080374-Sample-43	Homo sapiens	SW1116	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run623	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_SW1116_fr08.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_SW1116_fr08.raw	1	8	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	SW1116
MSV000080374-Sample-43	Homo sapiens	SW1116	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run624	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_SW1116_fr09.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_SW1116_fr09.raw	1	9	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	SW1116
